alpha_1,alpha_2,imaginary,real
12600.036,12240.036,2.237104323,-0.684359479
25200.036,24480.036,2.237154883,-0.684301316
24840.036,24120.036,2.237406564,-0.68429491
12240.036,11880.036,2.237613713,-0.684348286
24480.036,23760.036,2.237665834,-0.68428831
24120.036,23400.036,2.237933039,-0.684281506
11880.036,11520.036,2.238154767,-0.684336394
23760.036,23040.036,2.238208549,-0.684274488
35640.036,34560.036,2.238226479,-0.684253851
35280.036,34200.036,2.238415153,-0.684248825
23400.036,22680.036,2.238492759,-0.684267248
34920.036,33840.036,2.23860782,-0.684243692
11520.036,11160.036,2.238730535,-0.684323736
23040.036,22320.036,2.238786087,-0.684259772
34560.036,33480.036,2.238804607,-0.684238449
34200.036,33120.036,2.239005649,-0.68423309
22680.036,21960.036,2.239088979,-0.684252052
33840.036,32760.036,2.239211085,-0.684227614
11160.036,10800.036,2.239344466,-0.684310235
22320.036,21600.036,2.23940191,-0.684244073
33480.036,32400.036,2.23942106,-0.684222015
33120.036,32040.036,2.239635727,-0.68421629
21960.036,21240.036,2.239725387,-0.684235822
32760.036,31680.036,2.239855245,-0.684210435
10800.036,10440.036,2.240000487,-0.684295805
21600.036,20880.036,2.240059954,-0.684227286
32400.036,31320.036,2.240079779,-0.684204444
32040.036,30960.036,2.240309505,-0.684198313
21240.036,20520.036,2.24040619,-0.68421845
31680.036,30600.036,2.240544603,-0.684192037
10440.036,10080.036,2.240703078,-0.684280345
20880.036,20160.036,2.240764716,-0.684209297
31320.036,30240.036,2.240785266,-0.684185611
30960.036,29880.036,2.241031692,-0.68417903
20520.036,19800.036,2.2411362,-0.68419981
30600.036,29520.036,2.241284092,-0.684172287
10080.036,9720.036,2.241457381,-0.684263741
20160.036,19440.036,2.241521356,-0.684189971
30240.036,29160.036,2.241542684,-0.684165377
29880.036,28800.036,2.241807701,-0.684158293
19800.036,19080.036,2.241920953,-0.684179759
29520.036,28440.036,2.242079384,-0.684151029
9720.036,9360.036,2.242269323,-0.684245863
19440.036,18720.036,2.242335819,-0.684169152
29160.036,28080.036,2.242357987,-0.684143578
28800.036,27720.036,2.24264378,-0.684135933
19080.036,18360.036,2.242766846,-0.684158129
28440.036,27360.036,2.242937044,-0.684128085
9360.036,9000.036,2.243145775,-0.684226557
18720.036,18000.036,2.243214997,-0.684146663
28080.036,27000.036,2.243238075,-0.684120027
27720.036,26640.036,2.243547186,-0.68411175
18360.036,17640.036,2.243681314,-0.684134727
27360.036,26280.036,2.243864708,-0.684103245
9000.036,8640.036,2.244094742,-0.684205644
18000.036,17280.036,2.244166923,-0.684122291
27000.036,25920.036,2.244190988,-0.684094502
35640.036,34200.036,2.244453829,-0.684073736
26640.036,25560.036,2.244526393,-0.684085512
17640.036,16920.036,2.244673048,-0.684109325
35280.036,33840.036,2.244709934,-0.684066718
26280.036,25200.036,2.244871312,-0.684076264
34920.036,33480.036,2.244971508,-0.684059548
8640.036,8280.036,2.245125611,-0.684182917
17280.036,16560.036,2.245201016,-0.684095792
25920.036,24840.036,2.245226156,-0.684066746
34560.036,33120.036,2.245238726,-0.684052222
34200.036,32760.036,2.245511774,-0.684044733
25560.036,24480.036,2.245591358,-0.684056946
16920.036,16200.036,2.245752273,-0.684081656
33840.036,32400.036,2.245790845,-0.684037077
25200.036,24120.036,2.24596738,-0.684046853
33480.036,32040.036,2.246076139,-0.684029247
8280.036,7920.036,2.246249465,-0.684158127
16560.036,15840.036,2.246328395,-0.684066874
24840.036,23760.036,2.24635471,-0.684036451
33120.036,31680.036,2.246367868,-0.684021239
32760.036,31320.036,2.246666252,-0.684013045
24480.036,23400.036,2.246753864,-0.684025728
16200.036,15480.036,2.246931102,-0.684051402
32400.036,30960.036,2.24697152,-0.684004659
24120.036,23040.036,2.247165394,-0.684014667
32040.036,30600.036,2.247283915,-0.683996075
7920.036,7560.036,2.247479479,-0.684130981
15840.036,15120.036,2.247562279,-0.68403519
23760.036,22680.036,2.247589884,-0.684003254
31680.036,30240.036,2.247603688,-0.683987284
31320.036,29880.036,2.247931104,-0.683978281
23400.036,22320.036,2.248027956,-0.683991469
15480.036,14760.036,2.248223991,-0.684018183
30960.036,29520.036,2.248266441,-0.683969056
23040.036,21960.036,2.248480271,-0.683979296
30600.036,29160.036,2.248609989,-0.683959602
7560.036,7200.036,2.248831441,-0.684101126
15120.036,14400.036,2.248918509,-0.684000323
22680.036,21600.036,2.248947538,-0.683966715
30240.036,28800.036,2.248962053,-0.68394991
29880.036,28440.036,2.249322955,-0.683939971
22320.036,21240.036,2.249430508,-0.683953704
14760.036,14040.036,2.249648335,-0.683981542
29520.036,28080.036,2.249693031,-0.683929775
21960.036,20880.036,2.249929988,-0.683940242
29160.036,27720.036,2.250072636,-0.683919312
25920.036,360.036,2.250108728,-0.691428513
7200.036,6840.036,2.250324432,-0.684068135
14400.036,13680.036,2.250416232,-0.683961767
21600.036,20520.036,2.250446838,-0.683926304
28800.036,27360.036,2.250462143,-0.683908571
35640.036,33840.036,2.250790425,-0.683889013
28440.036,27000.036,2.250861944,-0.683897542
21240.036,20160.036,2.250981982,-0.683911865
35280.036,33480.036,2.251116324,-0.683879901
14040.036,13320.036,2.251225258,-0.683940919
28080.036,26640.036,2.251272452,-0.683886213
34920.036,33120.036,2.251449243,-0.68387059
20880.036,19800.036,2.251536407,-0.683896898
27720.036,26280.036,2.251694104,-0.683874571
34560.036,32760.036,2.251789412,-0.683861072
6840.036,6480.036,2.251981736,-0.684031487
13680.036,12960.036,2.252078809,-0.683918907
20520.036,19440.036,2.252111175,-0.683881372
27360.036,25920.036,2.252127359,-0.683862603
34200.036,32400.036,2.25213707,-0.683851341
33840.036,32040.036,2.252492468,-0.683841389
27000.036,25560.036,2.252572704,-0.683850295
20160.036,19080.036,2.252707426,-0.683865256
33480.036,31680.036,2.252855866,-0.683831209
13320.036,12600.036,2.252980665,-0.68389563
26640.036,25200.036,2.253030651,-0.683837632
33120.036,31320.036,2.253227537,-0.683820793
19800.036,18720.036,2.253326389,-0.683848515
26280.036,24840.036,2.253501744,-0.683824599
32760.036,30960.036,2.253607769,-0.683810133
6480.036,6120.036,2.253832056,-0.683990538
12960.036,12240.036,2.253935046,-0.683870976
19440.036,18360.036,2.253969385,-0.683831113
25920.036,24480.036,2.253986556,-0.68381118
32400.036,30600.036,2.253996859,-0.683799219
32040.036,30240.036,2.254395121,-0.683788044
25560.036,24120.036,2.254485695,-0.683797357
19080.036,18000.036,2.254637842,-0.68381301
31680.036,29880.036,2.254802883,-0.683776596
12600.036,11880.036,2.254946678,-0.683844821
25200.036,23760.036,2.254999807,-0.683783111
31320.036,29520.036,2.25522049,-0.683764867
18720.036,17640.036,2.255333304,-0.683794162
24840.036,23400.036,2.255529575,-0.683768423
30960.036,29160.036,2.255648302,-0.683752845
6120.036,5760.036,2.2559112,-0.683944485
12240.036,11520.036,2.256020873,-0.683817021
18360.036,17280.036,2.25605744,-0.683774523
24480.036,23040.036,2.256075725,-0.683753271
30600.036,28800.036,2.256086697,-0.68374052
30240.036,28440.036,2.256536074,-0.68372788
24120.036,22680.036,2.25663903,-0.683737635
18000.036,16920.036,2.256812061,-0.683754041
29880.036,28080.036,2.25699685,-0.683714913
11880.036,11160.036,2.257163618,-0.683787417
23760.036,22320.036,2.25722031,-0.683721489
35640.036,33480.036,2.25723921,-0.68369951
29520.036,27720.036,2.257469466,-0.683701605
17640.036,16560.036,2.257599134,-0.683732661
35280.036,33120.036,2.25763736,-0.683688198
23400.036,21960.036,2.25782044,-0.683704809
29160.036,27360.036,2.257954382,-0.683687944
34920.036,32760.036,2.258044164,-0.683676635
5760.036,5400.036,2.258264413,-0.683892308
11520.036,10800.036,2.258381693,-0.683755828
17280.036,16200.036,2.258420798,-0.683710323
23040.036,21600.036,2.258440352,-0.683687568
28800.036,27000.036,2.258452085,-0.683673914
34560.036,32400.036,2.258459908,-0.683664811
34200.036,32040.036,2.258884889,-0.68365272
28440.036,26640.036,2.258963089,-0.683659502
22680.036,21240.036,2.25908104,-0.683669736
16920.036,15840.036,2.259279384,-0.683686961
33840.036,31680.036,2.25931942,-0.68364035
28080.036,26280.036,2.259487933,-0.68364469
11160.036,10440.036,2.259682801,-0.683722047
22320.036,20880.036,2.259743567,-0.683651284
33480.036,31320.036,2.259763826,-0.683627693
27720.036,25920.036,2.260027188,-0.683629463
16560.036,15480.036,2.26017744,-0.683662502
33120.036,30960.036,2.260218446,-0.683614738
21960.036,20520.036,2.260429069,-0.683632178
27360.036,25560.036,2.260581455,-0.683613802
32760.036,30600.036,2.260683639,-0.683601476
5400.036,5040.036,2.260949712,-0.683832701
10800.036,10080.036,2.261075731,-0.683685837
16200.036,15120.036,2.26111775,-0.683636869
21600.036,20160.036,2.261138762,-0.683612382
27000.036,25200.036,2.26115137,-0.683597689
32400.036,30240.036,2.261159775,-0.683587893
32040.036,29880.036,2.261647248,-0.68357398
26640.036,24840.036,2.261737605,-0.683581104
21240.036,19800.036,2.261873949,-0.683591859
15840.036,14760.036,2.262103369,-0.683609973
31680.036,29520.036,2.262146465,-0.683559724
26280.036,24480.036,2.262340872,-0.683564025
10440.036,9720.036,2.26257056,-0.683646927
20880.036,19440.036,2.26263603,-0.683570568
31320.036,29160.036,2.262657857,-0.683545111
25920.036,24120.036,2.262961924,-0.683546431
15480.036,14400.036,2.263137653,-0.68358172
30960.036,28800.036,2.263181875,-0.683530128
20520.036,19080.036,2.263426508,-0.683548465
25560.036,23760.036,2.263601558,-0.683528297
30600.036,28440.036,2.263718992,-0.683514762
35640.036,33120.036,2.263803235,-0.68350505
5040.036,4680.036,2.264042735,-0.683763953
10080.036,9360.036,2.264178895,-0.683605004
15120.036,14040.036,2.264224296,-0.683552005
20160.036,18720.036,2.264247,-0.683525502
25200.036,23400.036,2.264260623,-0.683509599
30240.036,28080.036,2.264269705,-0.683498997
35280.036,32760.036,2.264276193,-0.683491424
34920.036,32400.036,2.264759526,-0.683477492
29880.036,27720.036,2.264834538,-0.683482818
24840.036,23040.036,2.264940016,-0.68349031
19800.036,18360.036,2.265099249,-0.683501629
34560.036,32040.036,2.265253579,-0.683463242
14760.036,13680.036,2.26536738,-0.683520709
29520.036,27360.036,2.265414041,-0.683466207
24480.036,22680.036,2.265640693,-0.683470401
34200.036,31680.036,2.265758712,-0.683448665
9720.036,9000.036,2.265914174,-0.683559703
19440.036,18000.036,2.265985134,-0.68347679
29160.036,27000.036,2.266008792,-0.683449148
33840.036,31320.036,2.266275303,-0.683433748
25560.036,360.036,2.266300522,-0.691045588
24120.036,22320.036,2.266363671,-0.683449842
14400.036,13320.036,2.266571418,-0.683487705
28800.036,26640.036,2.266619401,-0.683431621
33480.036,30960.036,2.266803746,-0.683418479
19080.036,17640.036,2.266906688,-0.683450925
23760.036,21960.036,2.26711003,-0.683428601
28440.036,26280.036,2.267246512,-0.683413609
33120.036,30600.036,2.267344454,-0.683402847
4680.036,4320.036,2.267643976,-0.68368379
9360.036,8640.036,2.267792046,-0.683510598
14040.036,12960.036,2.26784142,-0.683452849
18720.036,17280.036,2.26786611,-0.68342397
23400.036,21600.036,2.267880925,-0.683406642
28080.036,25920.036,2.267890802,-0.683395089
32760.036,30240.036,2.267897858,-0.683386837
32400.036,29880.036,2.268464411,-0.683370437
27720.036,25560.036,2.268552988,-0.683376041
23040.036,21240.036,2.268677585,-0.68338393
18360.036,16920.036,2.268865782,-0.683395855
32040.036,29520.036,2.269044587,-0.68335363
13680.036,12600.036,2.269182959,-0.683415979
27360.036,25200.036,2.269233825,-0.683356442
22680.036,20880.036,2.269501324,-0.683360424
31680.036,29160.036,2.269638885,-0.683336403
9000.036,8280.036,2.269830839,-0.683457191
18000.036,16560.036,2.269908291,-0.683366501
27000.036,24840.036,2.269934113,-0.683336266
31320.036,28800.036,2.270247825,-0.68331874
22320.036,20520.036,2.270353547,-0.683336083
35640.036,32760.036,2.270485661,-0.683305443
13320.036,12240.036,2.270602256,-0.683376917
26640.036,24480.036,2.270654697,-0.683315489
30960.036,28440.036,2.270871955,-0.683300622
17640.036,16200.036,2.270996452,-0.683335827
35280.036,32400.036,2.271036092,-0.683289385
21960.036,20160.036,2.271235757,-0.68331086
26280.036,24120.036,2.271396472,-0.683294083
30600.036,28080.036,2.271511852,-0.683282034
34920.036,32040.036,2.271598708,-0.68327296
4320.036,3960.036,2.271889915,-0.683589111
8640.036,7920.036,2.272052168,-0.68339889
12960.036,11880.036,2.272106273,-0.68333546
17280.036,15840.036,2.27213333,-0.683303741
21600.036,19800.036,2.272149565,-0.683284708
25920.036,23760.036,2.272160389,-0.683272019
30240.036,27720.036,2.272168121,-0.683262955
34560.036,31680.036,2.272173919,-0.683256157
34200.036,31320.036,2.272762154,-0.683238961
29880.036,27360.036,2.272841397,-0.683243367
25560.036,23400.036,2.272947452,-0.683249266
21240.036,19440.036,2.2730967,-0.683257574
16920.036,15480.036,2.273322272,-0.683270143
33840.036,30960.036,2.273363858,-0.68322136
29520.036,27000.036,2.27353235,-0.683223249
12600.036,11520.036,2.273702831,-0.683291383
25200.036,23040.036,2.273758731,-0.683225792
33480.036,30600.036,2.273979501,-0.683203338
20880.036,19080.036,2.274079019,-0.683229401
29160.036,26640.036,2.274241688,-0.683202579
8280.036,7560.036,2.274481696,-0.68333499
16560.036,15120.036,2.27456694,-0.683234924
24840.036,22680.036,2.27459536,-0.683201562
33120.036,30240.036,2.274609571,-0.68318488
28800.036,26280.036,2.274970152,-0.683181333
20520.036,18720.036,2.275098521,-0.68320013
32760.036,29880.036,2.275254584,-0.68316597
12240.036,11160.036,2.27540074,-0.683244427
24480.036,22320.036,2.275458547,-0.683176538
28440.036,25920.036,2.275718527,-0.683159489
16200.036,14760.036,2.275871344,-0.683197963
32400.036,29520.036,2.275915075,-0.683146592
20160.036,18360.036,2.276157356,-0.683169693
24120.036,21960.036,2.276349576,-0.683150681
28080.036,25560.036,2.276487641,-0.683137019
32040.036,29160.036,2.27659161,-0.683126727
3960.036,3600.036,2.276970711,-0.683475581
7920.036,7200.036,2.277150137,-0.683264644
11880.036,10800.036,2.277209971,-0.683194303
15840.036,14400.036,2.277239892,-0.683159128
19800.036,18000.036,2.277257847,-0.683138021
23760.036,21600.036,2.277269817,-0.683123949
27720.036,25200.036,2.277278368,-0.683113897
31680.036,28800.036,2.277284781,-0.683106358
35640.036,32400.036,2.277289769,-0.683100494
35280.036,32040.036,2.277920446,-0.683081877
31320.036,28440.036,2.277995208,-0.683085465
27360.036,24840.036,2.278091632,-0.683090094
23400.036,21240.036,2.278220731,-0.683096296
19440.036,17640.036,2.2784025,-0.683105036
34920.036,31680.036,2.278565217,-0.68306283
15480.036,14040.036,2.278677435,-0.683118273
30960.036,28080.036,2.278723543,-0.683064027
27000.036,24480.036,2.278928411,-0.68306558
11520.036,10440.036,2.279141841,-0.683140678
23040.036,20880.036,2.279203876,-0.683067675
34560.036,31320.036,2.279224558,-0.683043337
30600.036,27720.036,2.279470474,-0.683042023
19080.036,17280.036,2.27959403,-0.683070656
26640.036,24120.036,2.279789739,-0.683040321
34200.036,30960.036,2.279898969,-0.683023383
7560.036,6840.036,2.280094555,-0.683186825
15120.036,13680.036,2.280189325,-0.683075236
22680.036,20520.036,2.280220922,-0.683038033
30240.036,27360.036,2.280236721,-0.683019429
33840.036,30600.036,2.280588973,-0.683002951
26280.036,23760.036,2.280676714,-0.683014284
18720.036,16920.036,2.280835375,-0.68303479
29880.036,27000.036,2.281023044,-0.682996223
11160.036,10080.036,2.281209261,-0.683083173
22320.036,20160.036,2.28127365,-0.683007314
33480.036,30240.036,2.281295116,-0.682982025
25920.036,23400.036,2.281590498,-0.682987433
14760.036,13320.036,2.281781484,-0.683029839
29520.036,26640.036,2.281830242,-0.682972379
33120.036,29880.036,2.282017973,-0.682960585
18360.036,16560.036,2.282129728,-0.682997339
21960.036,19800.036,2.282363974,-0.68297546
25560.036,23040.036,2.282532325,-0.682959727
29160.036,26280.036,2.282659157,-0.68294787
32760.036,29520.036,2.282758143,-0.682938612
25200.036,360.036,2.282790592,-0.690646201
3600.036,3240.036,2.283159466,-0.683336949
7200.036,6480.036,2.283360106,-0.683100276
10800.036,9720.036,2.283427017,-0.683021349
14400.036,12960.036,2.283460479,-0.68298188
18000.036,16200.036,2.283480557,-0.682958196
21600.036,19440.036,2.283493944,-0.682942406
25200.036,22680.036,2.283503506,-0.682931127
28800.036,25920.036,2.283510678,-0.682922667
32400.036,29160.036,2.283516257,-0.682916087
35640.036,32040.036,2.284218961,-0.682889997
32040.036,28800.036,2.284292973,-0.682892989
28440.036,25560.036,2.284385743,-0.682896742
24840.036,22320.036,2.284505436,-0.682901587
21240.036,19080.036,2.284665763,-0.682908083
17640.036,15840.036,2.284891643,-0.682917244
35280.036,31680.036,2.284932777,-0.682868687
31680.036,28440.036,2.285088987,-0.682869295
14040.036,12600.036,2.285233614,-0.682931137
28080.036,25200.036,2.285285342,-0.682870063
24480.036,21960.036,2.285539599,-0.682871062
34920.036,31320.036,2.285662694,-0.682846879
10440.036,9360.036,2.285812126,-0.682954704
20880.036,18720.036,2.285881799,-0.682872416
31320.036,28080.036,2.285905027,-0.682844982
27720.036,24840.036,2.286210522,-0.682842595
17280.036,15480.036,2.286367108,-0.682874355
34560.036,30960.036,2.286409263,-0.682824553
24120.036,21600.036,2.286607576,-0.6828395
30960.036,27720.036,2.286741856,-0.682820026
6840.036,6120.036,2.28700236,-0.683003441
13680.036,12240.036,2.287109036,-0.682877361
20520.036,18360.036,2.287144603,-0.682835325
27360.036,24480.036,2.287162389,-0.682814305
34200.036,30600.036,2.287173061,-0.682801692
30600.036,27360.036,2.287600282,-0.682794399
23760.036,21240.036,2.287711052,-0.682806848
16920.036,15120.036,2.287911463,-0.682829387
33840.036,30240.036,2.28795469,-0.682778276
27000.036,24120.036,2.288142115,-0.682785154
10080.036,9000.036,2.288384277,-0.682882649
20160.036,18000.036,2.288456928,-0.682796723
30240.036,27000.036,2.288481149,-0.682768077
33480.036,29880.036,2.288754783,-0.682754285
23400.036,20880.036,2.288851828,-0.682773049
13320.036,11880.036,2.28909586,-0.682820272
26640.036,23760.036,2.289150942,-0.682755102
29880.036,26640.036,2.289385351,-0.682741028
16560.036,14760.036,2.289529647,-0.682782187
33120.036,29520.036,2.289574002,-0.682729696
19800.036,17640.036,2.289821745,-0.682756516
23040.036,20520.036,2.290031828,-0.682738041
26280.036,23400.036,2.290190186,-0.682724107
29520.036,26280.036,2.290313828,-0.682713224
32760.036,29160.036,2.290413042,-0.682704488
3240.036,2880.036,2.290862998,-0.68316386
6480.036,5760.036,2.291090499,-0.682894373
9720.036,8640.036,2.291166373,-0.682804499
12960.036,11520.036,2.291204317,-0.682759553
16200.036,14400.036,2.291227086,-0.682732583
19440.036,17280.036,2.291242266,-0.682714602
22680.036,20160.036,2.29125311,-0.682701758
25920.036,23040.036,2.291261243,-0.682692125
29160.036,25920.036,2.291267569,-0.682684632
32400.036,28800.036,2.291272629,-0.682678637
35640.036,31680.036,2.29127677,-0.682673733
35280.036,31320.036,2.292076738,-0.68264959
32040.036,28440.036,2.29215353,-0.682652118
28800.036,25560.036,2.29224762,-0.682655217
25560.036,22680.036,2.292365598,-0.682659106
22320.036,19800.036,2.29251788,-0.682664129
19080.036,16920.036,2.292721976,-0.68267087
34920.036,30960.036,2.292894922,-0.682624874
15840.036,14040.036,2.293009749,-0.682680388
31680.036,28080.036,2.293056545,-0.682624905
28440.036,25200.036,2.293255087,-0.682624945
12600.036,11160.036,2.293445931,-0.682694848
25200.036,22320.036,2.293504827,-0.682625
34560.036,30600.036,2.293731952,-0.682599564
21960.036,19440.036,2.293828503,-0.682625079
31320.036,27720.036,2.29398252,-0.682596969
9360.036,8280.036,2.294185214,-0.682719446
18720.036,16560.036,2.294264651,-0.682625198
28080.036,24840.036,2.294291135,-0.682593777
34200.036,30240.036,2.294588486,-0.682573639
24840.036,21960.036,2.294680611,-0.682589753
15480.036,13680.036,2.294884221,-0.682625393
30960.036,27360.036,2.29493234,-0.682568283
21600.036,19080.036,2.295187519,-0.682584525
27720.036,24480.036,2.295356998,-0.682561672
33840.036,29880.036,2.295465215,-0.682547074
6120.036,5400.036,2.295711753,-0.682770597
12240.036,10800.036,2.295833729,-0.682625751
18360.036,16200.036,2.295874399,-0.682577456
24480.036,21600.036,2.295894736,-0.682553306
30600.036,27000.036,2.295906939,-0.682538815
33480.036,29520.036,2.296362861,-0.682519848
27360.036,24120.036,2.296453983,-0.682528588
21240.036,18720.036,2.296597659,-0.682542378
15120.036,13320.036,2.296857781,-0.682567367
30240.036,26640.036,2.2969073,-0.682508533
24120.036,21240.036,2.29714911,-0.682515597
33120.036,29160.036,2.297282181,-0.682491935
9000.036,7920.036,2.297472368,-0.682626535
18000.036,15840.036,2.297555692,-0.682527498
27000.036,23760.036,2.297583472,-0.68249448
29880.036,26280.036,2.297934458,-0.682477403
20880.036,18360.036,2.298061863,-0.682498543
32760.036,28800.036,2.298223972,-0.682463307
11880.036,10440.036,2.298382494,-0.682551799
23760.036,20880.036,2.298445768,-0.682476559
35640.036,31320.036,2.298466862,-0.682451475
26640.036,23400.036,2.298746933,-0.682459299
14760.036,12960.036,2.298938503,-0.682506052
29520.036,25920.036,2.298989504,-0.682445389
32400.036,28440.036,2.299189066,-0.682433939
17640.036,15480.036,2.299313409,-0.682475168
35280.036,30960.036,2.299356125,-0.68242435
20520.036,18000.036,2.299583302,-0.682452916
24840.036,360.036,2.29958795,-0.690229459
23400.036,20520.036,2.299786885,-0.68243612
26280.036,23040.036,2.299945921,-0.682422993
29160.036,25560.036,2.30007359,-0.682412452
32040.036,28080.036,2.300178339,-0.6824038
34920.036,30600.036,2.300265831,-0.682396571
2880.036,2520.036,2.300715103,-0.682941652
5760.036,5040.036,2.300977692,-0.682628926
8640.036,7560.036,2.301065274,-0.682524624
11520.036,10080.036,2.301109075,-0.682472462
14400.036,12600.036,2.301135358,-0.682441161
17280.036,15120.036,2.301152882,-0.682420293
20160.036,17640.036,2.3011654,-0.682405386
23040.036,20160.036,2.301174788,-0.682394205
25920.036,22680.036,2.301182091,-0.682385509
28800.036,25200.036,2.301187933,-0.682378552
31680.036,27720.036,2.301192713,-0.682372859
34560.036,30240.036,2.301196696,-0.682368116
34200.036,29880.036,2.302149466,-0.682338958
31320.036,27360.036,2.302233154,-0.682341086
28440.036,24840.036,2.302333816,-0.682343646
25560.036,22320.036,2.302457197,-0.682346787
22680.036,19800.036,2.302611969,-0.682350731
19800.036,17280.036,2.302811857,-0.682355831
16920.036,14760.036,2.303079953,-0.682362681
33840.036,29520.036,2.303124922,-0.682309072
30960.036,27000.036,2.303300681,-0.682308444
14040.036,12240.036,2.303458351,-0.682372372
28080.036,24480.036,2.303512598,-0.68230769
25200.036,21960.036,2.303773111,-0.682306766
11160.036,9720.036,2.304032754,-0.682387131
22320.036,19440.036,2.304101101,-0.682305609
33480.036,29160.036,2.304123887,-0.682278431
30600.036,26640.036,2.304396365,-0.682274899
19440.036,16920.036,2.304526684,-0.682304118
27720.036,24120.036,2.304725717,-0.682270634
8280.036,7200.036,2.30500868,-0.682412341
16560.036,14400.036,2.305101032,-0.682302125
24840.036,21600.036,2.305131823,-0.682265379
33120.036,28800.036,2.305147219,-0.682247004
30240.036,26280.036,2.305521337,-0.682240413
21960.036,19080.036,2.305645052,-0.682258744
35640.036,30960.036,2.305793046,-0.682222984
13680.036,11880.036,2.305918668,-0.682299324
27360.036,23760.036,2.305974696,-0.682232428
32760.036,28440.036,2.306195822,-0.682214762
19080.036,16560.036,2.306314231,-0.682250105
24480.036,21240.036,2.306535455,-0.682222554
29880.036,25920.036,2.306676785,-0.682204944
35280.036,30600.036,2.306774881,-0.682192718
5400.036,4680.036,2.307033363,-0.682465179
10800.036,9360.036,2.307175708,-0.682295101
16200.036,14040.036,2.307223172,-0.682238391
21600.036,18720.036,2.307246907,-0.682210033
27000.036,23400.036,2.307261149,-0.682193017
32400.036,28080.036,2.307270644,-0.682181672
34920.036,30240.036,2.307779507,-0.682161712
29520.036,25560.036,2.307863966,-0.682168452
24120.036,20880.036,2.307986274,-0.682178217
18720.036,16200.036,2.308179223,-0.682193633
32040.036,27720.036,2.30837268,-0.682147701
13320.036,11520.036,2.308528859,-0.682221607
26640.036,23040.036,2.308586788,-0.682152343
34560.036,29880.036,2.30880773,-0.682129941
21240.036,18360.036,2.308909986,-0.682159365
29160.036,25200.036,2.309084205,-0.68213089
7920.036,6840.036,2.309356515,-0.682288019
15840.036,13680.036,2.309454149,-0.682171224
23760.036,20520.036,2.3094867,-0.682132284
31680.036,27360.036,2.309502977,-0.682112813
34200.036,29520.036,2.309860389,-0.682097374
26280.036,22680.036,2.309953432,-0.682110346
18360.036,15840.036,2.310126807,-0.682134533
28800.036,24840.036,2.310338904,-0.682092211
10440.036,9000.036,2.310563573,-0.682195551
20880.036,18000.036,2.310637869,-0.682106619
31320.036,27000.036,2.310662638,-0.68207697
33840.036,29160.036,2.310938367,-0.682063982
23400.036,20160.036,2.311039322,-0.68208467
12960.036,11160.036,2.311303051,-0.682138761
25920.036,22320.036,2.311363014,-0.682066958
28440.036,24480.036,2.311629542,-0.682052365
15480.036,13320.036,2.311802556,-0.682100339
30960.036,26640.036,2.311852821,-0.682040133
33480.036,28800.036,2.312042588,-0.682029732
18000.036,15480.036,2.312162593,-0.682072615
20520.036,17640.036,2.312434418,-0.682051666
23040.036,19800.036,2.312646912,-0.682035279
25560.036,21960.036,2.312817589,-0.682022111
28080.036,24120.036,2.312957687,-0.682011298
30600.036,26280.036,2.313074748,-0.68200226
33120.036,28440.036,2.313174023,-0.681994593
35640.036,30600.036,2.313259279,-0.681988007
2520.036,2160.036,2.313760541,-0.682645975
5040.036,4320.036,2.31407086,-0.682273766
7560.036,6480.036,2.314174372,-0.682149613
10080.036,8640.036,2.314226141,-0.682087521
12600.036,10800.036,2.314257207,-0.682050261
15120.036,12960.036,2.314277919,-0.682025419
17640.036,15120.036,2.314292715,-0.682007673
20160.036,17280.036,2.314303812,-0.681994364
22680.036,19440.036,2.314312443,-0.681984011
25200.036,21600.036,2.314319348,-0.681975729
27720.036,23760.036,2.314324998,-0.681968953
30240.036,25920.036,2.314329707,-0.681963306
32760.036,28080.036,2.314333691,-0.681958528
35280.036,30240.036,2.314337106,-0.681954432
34920.036,29880.036,2.315440199,-0.681920025
32400.036,27720.036,2.315522661,-0.6819215
29880.036,25560.036,2.315619054,-0.681923225
27360.036,23400.036,2.315733234,-0.68192527
24840.036,21240.036,2.315870625,-0.681927733
22320.036,19080.036,2.316039105,-0.681930757
19800.036,16920.036,2.316250573,-0.681934559
17280.036,14760.036,2.316523885,-0.681939482
34560.036,29520.036,2.316569458,-0.681884756
24480.036,360.036,2.316701966,-0.689794414
32040.036,27360.036,2.316742059,-0.681883471
14760.036,12600.036,2.316890821,-0.681946109
29520.036,25200.036,2.316944225,-0.681881967
27000.036,23040.036,2.317184261,-0.681880184
12240.036,10440.036,2.317409428,-0.681955508
24480.036,20880.036,2.317473911,-0.681878036
34200.036,29160.036,2.317725826,-0.681848592
21960.036,18720.036,2.317830328,-0.681875399
31680.036,27000.036,2.317993069,-0.681844399
9720.036,8280.036,2.318198242,-0.681969881
19440.036,16560.036,2.318279606,-0.681872084
29160.036,24840.036,2.318306732,-0.681839479
26640.036,22680.036,2.318680059,-0.681833626
16920.036,14400.036,2.318863471,-0.681867791
33840.036,28800.036,2.318910291,-0.681811497
24120.036,20520.036,2.319131865,-0.681826547
31320.036,26640.036,2.319276936,-0.68180424
7200.036,6120.036,2.319542839,-0.68199459
14400.036,12240.036,2.319653054,-0.681862013
21600.036,18360.036,2.319689802,-0.68181781
28800.036,24480.036,2.319708177,-0.681795706
33480.036,28440.036,2.320123888,-0.681773436
