alpha_1,alpha_2,Imag,Real
720.036,34200.036,0.917824126,-0.070059678
720.036,34560.036,0.917725388,-0.070059733
720.036,34920.036,0.917628676,-0.070059787
720.036,35280.036,0.917533928,-0.070059839
720.036,35640.036,0.917441084,-0.070059891
1080.036,0.036,0,-0.230685153
1080.036,360.036,1.793512938,-0.071522173
1080.036,720.036,1.431083184,-0.070229974
1080.036,1080.036,1.282533672,-0.070048887
1080.036,1440.036,1.200587695,-0.070005607
1080.036,1800.036,1.148384775,-0.069994787
1080.036,2160.036,1.112131204,-0.069993888
1080.036,2520.036,1.08545182,-0.069996338
1080.036,2880.036,1.064980975,-0.069999866
1080.036,3240.036,1.048769787,-0.070003613
1080.036,3600.036,1.035609962,-0.070007242
1080.036,3960.036,1.0247118,-0.070010628
1080.036,4320.036,1.015537039,-0.070013736
1080.036,4680.036,1.007705988,-0.07001657
1080.036,5040.036,1.000943051,-0.070019148
1080.036,5400.036,0.995043291,-0.070021493
1080.036,5760.036,0.989851121,-0.07002363
1080.036,6120.036,0.985246273,-0.07002558
1080.036,6480.036,0.981134306,-0.070027366
1080.036,6840.036,0.977440018,-0.070029004
1080.036,7200.036,0.97410278,-0.070030512
1080.036,7560.036,0.971073167,-0.070031904
1080.036,7920.036,0.96831048,-0.070033191
1080.036,8280.036,0.965780904,-0.070034385
1080.036,8640.036,0.963456106,-0.070035495
1080.036,9000.036,0.96131217,-0.070036529
1080.036,9360.036,0.959328767,-0.070037495
1080.036,9720.036,0.957488507,-0.070038399
1080.036,10080.036,0.955776423,-0.070039247
1080.036,10440.036,0.954179569,-0.070040043
1080.036,10800.036,0.952686683,-0.070040793
1080.036,11160.036,0.951287928,-0.070041499
1080.036,11520.036,0.949974669,-0.070042166
1080.036,11880.036,0.948739297,-0.070042797
1080.036,12240.036,0.947575078,-0.070043395
1080.036,12600.036,0.946476036,-0.070043962
1080.036,12960.036,0.945436845,-0.0700445
1080.036,13320.036,0.944452743,-0.070045012
1080.036,13680.036,0.943519461,-0.070045499
1080.036,14040.036,0.942633161,-0.070045963
1080.036,14400.036,0.941790382,-0.070046406
1080.036,14760.036,0.940987993,-0.070046829
1080.036,15120.036,0.940223158,-0.070047234
1080.036,15480.036,0.939493301,-0.070047621
1080.036,15840.036,0.938796074,-0.070047992
1080.036,16200.036,0.938129338,-0.070048347
1080.036,16560.036,0.937491133,-0.070048688
1080.036,16920.036,0.936879668,-0.070049016
1080.036,17280.036,0.936293295,-0.070049331
1080.036,17640.036,0.9357305,-0.070049634
1080.036,18000.036,0.93518989,-0.070049925
1080.036,18360.036,0.934670178,-0.070050206
1080.036,18720.036,0.934170174,-0.070050477
1080.036,19080.036,0.933688779,-0.070050738
1080.036,19440.036,0.933224971,-0.07005099
1080.036,19800.036,0.932777806,-0.070051233
1080.036,20160.036,0.932346401,-0.070051468
1080.036,20520.036,0.931929939,-0.070051696
1080.036,20880.036,0.931527657,-0.070051915
1080.036,21240.036,0.931138841,-0.070052128
1080.036,21600.036,0.930762828,-0.070052334
1080.036,21960.036,0.930398994,-0.070052534
1080.036,22320.036,0.930046757,-0.070052728
1080.036,22680.036,0.929705572,-0.070052915
1080.036,23040.036,0.929374927,-0.070053098
1080.036,23400.036,0.929054339,-0.070053274
1080.036,23760.036,0.928743358,-0.070053446
1080.036,24120.036,0.928441558,-0.070053613
1080.036,24480.036,0.928148538,-0.070053775
