alpha_1,alpha_2,imaginary part,real part
1800.036,18360.036,12.83989613,-0.964969083
33840.036,27720.036,12.84050801,-4.067089986
29880.036,24480.036,12.84142932,-4.067007554
25920.036,21240.036,12.84263175,-4.066899855
7920.036,6480.036,12.84280341,-4.073711725
21960.036,18000.036,12.84426716,-4.066753166
32040.036,26280.036,12.84595125,-4.064916479
18000.036,14760.036,12.84662075,-4.066541637
28080.036,23040.036,12.84769632,-4.0645224
34200.036,28080.036,12.84989568,-4.063091307
2160.036,21960.036,12.84991316,-0.966103978
24120.036,19800.036,12.85001284,-4.063998888
14040.036,11520.036,12.85029867,-4.066210081
30240.036,24840.036,12.85202964,-4.062486811
3960.036,3240.036,12.8520536,-4.079691064
20160.036,16560.036,12.85323645,-4.063269649
26280.036,21600.036,12.85480438,-4.061700265
32400.036,26640.036,12.85577943,-4.060724296
10080.036,8280.036,12.85685634,-4.06561589
2520.036,25560.036,12.85709142,-0.966919355
16200.036,13320.036,12.85802966,-4.062183758
22320.036,18360.036,12.85855946,-4.060634849
28440.036,23400.036,12.85886123,-4.059752862
34560.036,28440.036,12.8590561,-4.059183361
30600.036,25200.036,12.86234033,-4.058081895
2880.036,29160.036,12.86248786,-0.967533498
24480.036,20160.036,12.86293495,-4.058467624
18360.036,15120.036,12.86392595,-4.059110301
32760.036,27000.036,12.8653569,-4.056632405
12240.036,10080.036,12.86590776,-4.060394886
26640.036,21960.036,12.86659523,-4.056653652
3240.036,32760.036,12.86669267,-0.968012722
34920.036,28800.036,12.86799742,-4.055363095
20520.036,16920.036,12.86857136,-4.056687244
28800.036,23760.036,12.86970241,-4.055113073
6120.036,5040.036,12.8718518,-4.064242493
14400.036,11880.036,12.87222439,-4.056748318
22680.036,18720.036,12.87232578,-4.054727886
30960.036,25560.036,12.87237305,-4.053788411
33120.036,27360.036,12.87469311,-4.052637247
24840.036,20520.036,12.8754231,-4.053110745
35280.036,29160.036,12.87672737,-4.051627589
16560.036,13680.036,12.87688299,-4.054057321
27000.036,22320.036,12.87802197,-4.051753364
29160.036,24120.036,12.88023373,-4.05059781
18720.036,15480.036,12.88046063,-4.051989801
8280.036,6840.036,12.88126188,-4.0568937
31320.036,25920.036,12.88213889,-4.049602183
20880.036,17280.036,12.88329444,-4.050351573
33480.036,27720.036,12.88379706,-4.048735432
35640.036,29520.036,12.88525336,-4.047974054
23040.036,19080.036,12.88559454,-4.049021508
10440.036,8640.036,12.88676062,-4.052597639
25200.036,20880.036,12.88749874,-4.047920129
27360.036,22680.036,12.88910115,-4.046993126
12600.036,10440.036,12.89036706,-4.049779267
29520.036,24480.036,12.89046824,-4.046202125
360.036,3600.036,12.8910588,-0.972895107
31680.036,26280.036,12.89164831,-4.045519241
33840.036,28080.036,12.89267728,-4.044923726
14760.036,12240.036,12.8929146,-4.047788055
16920.036,14040.036,12.8948099,-4.046306458
720.036,7200.036,12.89581003,-0.972400745
19080.036,15840.036,12.89627503,-4.045161031
1080.036,10800.036,12.89739591,-0.972233714
21240.036,17640.036,12.8974415,-4.044249018
1440.036,14400.036,12.89818925,-0.972149775
23400.036,19440.036,12.8983922,-4.043505668
1800.036,18000.036,12.89866539,-0.972099277
2160.036,21600.036,12.89898286,-0.972065555
25560.036,21240.036,12.89918192,-4.042888155
2520.036,25200.036,12.89920966,-0.972041439
2880.036,28800.036,12.89937977,-0.972023338
3240.036,32400.036,12.89951209,-0.97200925
27720.036,23040.036,12.89984836,-4.042367018
29880.036,24840.036,12.90041829,-4.041921329
32040.036,26640.036,12.90091127,-4.041535809
34200.036,28440.036,12.90134189,-4.041199043
34560.036,28800.036,12.90979864,-4.037558437
32400.036,27000.036,12.9099372,-4.037648291
30240.036,25200.036,12.91009555,-4.037750975
28080.036,23400.036,12.91027826,-4.037869449
25920.036,21600.036,12.91049142,-4.038007657
23760.036,19800.036,12.91074334,-4.038170979
21600.036,18000.036,12.91104563,-4.038366942
19440.036,16200.036,12.91141509,-4.038606421
17280.036,14400.036,12.9118769,-4.038905717
15120.036,12600.036,12.91247064,-4.039290444
12960.036,10800.036,12.91326227,-4.039803268
10800.036,9000.036,12.91437048,-4.040520943
8640.036,7200.036,12.91603266,-4.041596844
34920.036,29160.036,12.9180549,-4.03399909
32760.036,27360.036,12.91873506,-4.033853265
6480.036,5400.036,12.91880258,-4.043388386
30600.036,25560.036,12.91951106,-4.033686844
28440.036,23760.036,12.92040468,-4.033495134
26280.036,21960.036,12.92144486,-4.033271897
24120.036,20160.036,12.92267088,-4.033008659
21960.036,18360.036,12.92413742,-4.032693609
4320.036,3600.036,12.92434107,-4.046965369
19800.036,16560.036,12.92592295,-4.032309782
35280.036,29520.036,12.9261177,-4.030518314
33120.036,27720.036,12.92731338,-4.030147467
17640.036,14760.036,12.92814428,-4.031831896
30960.036,25920.036,12.92867528,-4.029724927
3600.036,35640.036,12.92950418,-0.975678025
28800.036,24120.036,12.93024064,-4.029239075
15480.036,12960.036,12.9309831,-4.031220551
26640.036,22320.036,12.93205875,-4.028674529
3240.036,32040.036,12.93273838,-0.976103524
35640.036,29880.036,12.93399376,-4.027113534
24480.036,20520.036,12.9341962,-4.028010485
13320.036,11160.036,12.93473846,-4.030410766
33480.036,28080.036,12.93568025,-4.026527789
22320.036,18720.036,12.93674521,-4.027218098
2880.036,28440.036,12.93678662,-0.976636909
31320.036,26280.036,12.9375981,-4.025861417
29160.036,24480.036,12.93979843,-4.02509654
20160.036,16920.036,12.93983733,-4.026256177
11160.036,9360.036,12.93993969,-4.029287205
2160.036,1800.036,12.94094557,-4.057647573
2520.036,24840.036,12.94200046,-0.977325173
27000.036,22680.036,12.9423486,-4.024209574
18000.036,15120.036,12.94366682,-4.025063798
33840.036,28440.036,12.94384337,-4.02299126
24840.036,20880.036,12.94533926,-4.023168752
31680.036,26640.036,12.94628894,-4.02209269
9000.036,7560.036,12.94762085,-4.027623677
15840.036,13320.036,12.94853315,-4.023546871
22680.036,19080.036,12.94889531,-4.021930238
2160.036,21240.036,12.94896797,-0.978247229
29520.036,24840.036,12.94908967,-4.021063046
34200.036,28800.036,12.95181009,-4.01953505
27360.036,23040.036,12.95232901,-4.019871391
20520.036,17280.036,12.95319383,-4.0204318
32040.036,27000.036,12.95475668,-4.018415301
13680.036,11520.036,12.95492333,-4.021552015
25200.036,21240.036,12.95611873,-4.018476225
29880.036,25200.036,12.95812532,-4.017134342
18360.036,15480.036,12.95849444,-4.01858202
1800.036,17640.036,12.95875275,-0.979546571
34560.036,29160.036,12.9595874,-4.016156451
3600.036,35280.036,12.95972378,-0.979439917
6840.036,5760.036,12.96011075,-4.024907835
23040.036,19440.036,12.96061214,-4.016820546
27720.036,23400.036,12.96201368,-4.015654657
32400.036,27360.036,12.96300981,-4.01482597
11520.036,9720.036,12.96368598,-4.018811132
16200.036,13680.036,12.9651938,-4.016240919
20880.036,17640.036,12.96602527,-4.014823872
3240.036,31680.036,12.96637675,-0.980299227
25560.036,21600.036,12.96655209,-4.013926113
30240.036,25560.036,12.96691578,-4.013306398
34920.036,29520.036,12.96718195,-4.012852879
32760.036,27720.036,12.97105637,-4.011321569
28080.036,23760.036,12.97141556,-4.011554341
23400.036,19800.036,12.97191842,-4.011880164
18720.036,15840.036,12.97267268,-4.012368769
1440.036,14040.036,12.97349641,-0.981514331
14040.036,11880.036,12.97392971,-4.013182769
35280.036,29880.036,12.9746001,-4.009621861
2880.036,28080.036,12.97471581,-0.981379477
30600.036,25920.036,12.97547086,-4.009575386
9360.036,7920.036,12.97644348,-4.014809486
25920.036,21960.036,12.97665571,-4.009512028
21240.036,18000.036,12.97836196,-4.009420547
33120.036,28080.036,12.97890398,-4.007899121
28440.036,24120.036,12.98054682,-4.007565688
16560.036,14040.036,12.98103086,-4.00927688
35640.036,30240.036,12.98184791,-4.006461033
23760.036,20160.036,12.98283532,-4.007100813
30960.036,26280.036,12.98379988,-4.005937669
4680.036,3960.036,12.98398251,-4.019679385
2520.036,24480.036,12.98547485,-0.982778448
11880.036,10080.036,12.98579722,-4.009018565
19080.036,16200.036,12.98624322,-4.006407694
26280.036,22320.036,12.98644494,-4.005227959
33480.036,28440.036,12.98655994,-4.004555782
28800.036,24480.036,12.98941896,-4.003684196
21600.036,18360.036,12.99023191,-4.004210825
3600.036,34920.036,12.99028049,-0.983286449
14400.036,12240.036,12.9918577,-4.005263542
31320.036,26640.036,12.99191166,-4.002389791
24120.036,20520.036,12.99338258,-4.002474747
33840.036,28800.036,12.99403115,-4.001288841
26640.036,22680.036,12.99593421,-4.001068245
16920.036,14400.036,12.9961038,-4.002631297
7200.036,6120.036,12.9967341,-4.008417379
29160.036,24840.036,12.99804283,-3.999905605
1080.036,10440.036,12.99824761,-0.98484489
19440.036,16560.036,12.99924422,-4.000683746
31680.036,27000.036,12.99981458,-3.998928465
2160.036,20880.036,12.99988597,-0.984661605
3240.036,31320.036,13.00043233,-0.984600229
34200.036,29160.036,13.00132423,-3.99809571
21960.036,18720.036,13.00166108,-3.999184484
9720.036,8280.036,13.00284786,-4.003015805
24480.036,20880.036,13.00357861,-3.997994706
27000.036,23040.036,13.00513707,-3.997027548
29520.036,25200.036,13.00642869,-3.996225875
12240.036,10440.036,13.00643636,-3.999844717
32040.036,27360.036,13.00751658,-3.995550561
34560.036,29520.036,13.00844544,-3.994973913
14760.036,12600.036,13.00879637,-3.997758985
17280.036,14760.036,13.01046652,-3.996282813
19800.036,16920.036,13.01171073,-3.995183051
22320.036,19080.036,13.01267351,-3.994332009
2880.036,27720.036,13.01317464,-0.986256601
24840.036,21240.036,13.01344065,-3.993653883
27360.036,23400.036,13.01406627,-3.993100833
29880.036,25560.036,13.01458624,-3.992641176
32400.036,27720.036,13.01502522,-3.992253099
34920.036,29880.036,13.01540078,-3.991921088
1800.036,17280.036,13.02018842,-0.987332921
3600.036,34560.036,13.02117804,-0.987220546
35280.036,30240.036,13.02219597,-3.988934972
32760.036,28080.036,13.02234768,-3.989033238
30240.036,25920.036,13.02252466,-3.989147874
27720.036,23760.036,13.02273382,-3.989283342
25200.036,21600.036,13.02298481,-3.989445887
22680.036,19440.036,13.02329156,-3.98964453
20160.036,17280.036,13.023675,-3.989892797
17640.036,15120.036,13.02416798,-3.990211938
15120.036,12960.036,13.02482527,-3.990637355
12600.036,10800.036,13.02574542,-3.99123274
10080.036,8640.036,13.02712556,-3.99212538
35640.036,30600.036,13.02883648,-3.986013404
7560.036,6480.036,13.02942553,-3.993611948
33120.036,28440.036,13.02949077,-3.985888273
2520.036,24120.036,13.02964371,-0.988409663
30600.036,26280.036,13.03025265,-3.985742517
28080.036,24120.036,13.03115102,-3.985570581
25560.036,21960.036,13.03222618,-3.985364714
23040.036,19800.036,13.033536,-3.985113772
5040.036,4320.036,13.03402451,-3.996580717
3240.036,30960.036,13.03491021,-0.989010591
20520.036,17640.036,13.03516673,-3.984801132
33480.036,28800.036,13.03646101,-3.982815618
18000.036,15480.036,13.03725274,-3.984400852
30960.036,26640.036,13.03777845,-3.982421825
28440.036,24480.036,13.03932856,-3.981958298
15480.036,13320.036,13.04001565,-3.983870071
25920.036,22320.036,13.04117893,-3.981404714
33840.036,29160.036,13.04326457,-3.979812808
23400.036,20160.036,13.04342618,-3.980732004
12960.036,11160.036,13.04384875,-3.983132544
31320.036,27000.036,13.04510988,-3.979182679
20880.036,18000.036,13.04621331,-3.979897081
28800.036,24840.036,13.0472765,-3.978442468
2520.036,2160.036,13.0478138,-4.005452123
720.036,6840.036,13.04842667,-0.991703925
10440.036,9000.036,13.04952315,-3.98203826
18360.036,15840.036,13.04976144,-3.978833226
26280.036,22680.036,13.04985635,-3.97756057
34200.036,29520.036,13.04990736,-3.976877489
1440.036,13680.036,13.05092181,-0.99141816
2160.036,20520.036,13.05175408,-0.991322239
2880.036,27360.036,13.05217032,-0.991274154
31680.036,27360.036,13.05225436,-3.976022111
3600.036,34200.036,13.0524201,-0.991245262
23760.036,20520.036,13.05298012,-3.976491996
15840.036,13680.036,13.05443153,-3.977431326
29160.036,25200.036,13.05500437,-3.975019279
34560.036,29880.036,13.056395,-3.97400741
21240.036,18360.036,13.05684008,-3.975170459
26640.036,23040.036,13.05827093,-3.97382727
7920.036,6840.036,13.05878501,-3.980245802
32040.036,27720.036,13.05921894,-3.972937296
13320.036,11520.036,13.06085567,-3.975499821
18720.036,16200.036,13.06173125,-3.973494075
24120.036,20880.036,13.06221466,-3.972386976
29520.036,25560.036,13.06252116,-3.971685117
34920.036,30240.036,13.06273285,-3.97120042
32400.036,28080.036,13.06601032,-3.969925544
27000.036,23400.036,13.0664344,-3.970200087
21600.036,18720.036,13.06707048,-3.970611809
16200.036,14040.036,13.06813057,-3.97129776
35280.036,30600.036,13.06892604,-3.968454461
3240.036,30600.036,13.0698154,-0.993534578
29880.036,25920.036,13.0698354,-3.968436553
10800.036,9360.036,13.07025055,-3.97266872
24480.036,21240.036,13.07114552,-3.9684106
32760.036,28440.036,13.07263487,-3.966984287
19080.036,16560.036,13.0731962,-3.968369615
27360.036,23760.036,13.07435782,-3.966674561
2520.036,23760.036,13.07451774,-0.994227766
35640.036,30960.036,13.07497944,-3.965767564
5400.036,4680.036,13.07660884,-3.97677407
13680.036,11880.036,13.07686272,-3.968295235
21960.036,19080.036,13.07692626,-3.966212331
30240.036,26280.036,13.07695514,-3.965270331
33120.036,28800.036,13.07909866,-3.96411108
24840.036,21600.036,13.07978742,-3.964556912
16560.036,14400.036,13.08116486,-3.965448176
27720.036,24120.036,13.08205162,-3.963246477
1800.036,16920.036,13.08300196,-0.995482294
30600.036,26640.036,13.08388804,-3.962183362
3600.036,33840.036,13.08401027,-0.995363794
19440.036,16920.036,13.08418751,-3.963447152
8280.036,7200.036,13.0852965,-3.968118775
33480.036,29160.036,13.08540744,-3.961303588
22320.036,19440.036,13.08642757,-3.961963833
25200.036,21960.036,13.08815414,-3.960820321
11160.036,9720.036,13.08948759,-3.963942811
28080.036,24480.036,13.08952562,-3.959911849
30960.036,27000.036,13.09064134,-3.959172704
33840.036,29520.036,13.09156674,-3.958559582
2880.036,27000.036,13.09170993,-0.996438345
14040.036,12240.036,13.09195541,-3.961483744
16920.036,14760.036,13.09358157,-3.959863298
19800.036,17280.036,13.09473391,-3.958714973
22680.036,19800.036,13.09559319,-3.957858672
25560.036,22320.036,13.09625859,-3.957195569
28440.036,24840.036,13.09678908,-3.956666907
31320.036,27360.036,13.09722191,-3.956235564
34200.036,29880.036,13.09758178,-3.955876932
1080.036,10080.036,13.1028989,-0.998443942
34560.036,30240.036,13.10345757,-3.953253603
31680.036,27720.036,13.1036363,-3.95336928
28800.036,25200.036,13.10385078,-3.953508081
25920.036,22680.036,13.10411291,-3.953677709
23040.036,20160.036,13.10444057,-3.953889716
2160.036,20160.036,13.10458913,-0.998243728
20160.036,17640.036,13.10486183,-3.954162252
3240.036,30240.036,13.1051528,-0.998176676
17280.036,15120.036,13.1054235,-3.954525555
14400.036,12600.036,13.10620981,-3.955034029
11520.036,10080.036,13.10738919,-3.955796412
34920.036,30600.036,13.10919889,-3.950687649
8640.036,7560.036,13.10935465,-3.957066177
32040.036,28080.036,13.10989071,-3.95057132
29160.036,25560.036,13.11071898,-3.950431987
26280.036,23040.036,13.11172847,-3.95026208
23400.036,20520.036,13.11298596,-3.950050294
5760.036,5040.036,13.11328486,-3.959602426
20520.036,18000.036,13.11459566,-3.94977897
35280.036,30960.036,13.11481028,-3.948177208
3600.036,33480.036,13.11595212,-0.999579485
32400.036,28440.036,13.11599104,-3.947839268
17640.036,15480.036,13.11672961,-3.949418895
29520.036,25920.036,13.11740152,-3.947435417
26640.036,23400.036,13.11911598,-3.946944291
14760.036,12960.036,13.11969376,-3.94891801
2520.036,23400.036,13.12010738,-1.000242292
35640.036,31320.036,13.12029611,-3.945720497
23760.036,20880.036,13.12124456,-3.946334168
32760.036,28800.036,13.12194291,-3.945170823
29880.036,26280.036,13.12390582,-3.944515327
20880.036,18360.036,13.12395792,-3.945555841
11880.036,10440.036,13.12408958,-3.948173644
2880.036,2520.036,13.12506982,-3.967184967
27000.036,23760.036,13.12628552,-3.943720195
18000.036,15840.036,13.12753541,-3.944528631
33120.036,29160.036,13.12775166,-3.942563789
24120.036,21240.036,13.12923054,-3.942735492
30240.036,26640.036,13.1302389,-3.941668824
1440.036,13320.036,13.13052264,-1.001909724
9000.036,7920.036,13.13128452,-3.946951265
2880.036,26640.036,13.13180038,-1.001755746
15120.036,13320.036,13.13246802,-3.943110442
21240.036,18720.036,13.13296947,-3.941484245
27360.036,24120.036,13.13324659,-3.940585881
33480.036,29520.036,13.13342239,-3.94001607
30600.036,27000.036,13.13640743,-3.938893163
24480.036,21600.036,13.13695717,-3.939248783
18360.036,16200.036,13.13787335,-3.939841292
33840.036,29880.036,13.13895996,-3.937525665
12240.036,10800.036,13.13970556,-3.941025588
27720.036,24480.036,13.14000813,-3.937537648
3240.036,29880.036,13.14092722,-1.002941599
21600.036,19080.036,13.14164963,-3.937556168
30960.036,27360.036,13.14241774,-3.93618573
34200.036,30240.036,13.14436899,-3.935090661
24840.036,21960.036,13.14443685,-3.935868897
15480.036,13680.036,13.14458709,-3.937588564
6120.036,5400.036,13.14520096,-3.944572715
28080.036,24840.036,13.1465786,-3.934571998
1800.036,16560.036,13.14722207,-1.004020896
18720.036,16560.036,13.14777313,-3.935344504
3600.036,33120.036,13.1482491,-1.003895832
31320.036,27720.036,13.14827582,-3.933544041
34560.036,30600.036,13.1496539,-3.932709229
21960.036,19440.036,13.15001632,-3.933764154
9360.036,8280.036,13.1513562,-3.937659561
25200.036,22320.036,13.15168123,-3.932590999
28440.036,25200.036,13.15296596,-3.93168562
31680.036,28080.036,13.15398737,-3.93096573
12600.036,11160.036,13.15433932,-3.934309238
34920.036,30960.036,13.1548189,-3.930379621
15840.036,14040.036,13.15610005,-3.932331799
19080.036,16920.036,13.15726199,-3.931026877
22320.036,19800.036,13.15808619,-3.930101254
2160.036,19800.036,13.15840746,-1.005441806
25560.036,22680.036,13.15870123,-3.929410539
28800.036,25560.036,13.15917776,-3.928875378
32040.036,28440.036,13.15955783,-3.928448542
35280.036,31320.036,13.15986804,-3.928100163
35640.036,31680.036,13.16480516,-3.925869253
32400.036,28800.036,13.16499234,-3.925990329
29160.036,25920.036,13.16522112,-3.926138298
25920.036,23040.036,13.16550709,-3.926323237
22680.036,20160.036,13.16587475,-3.926560982
19440.036,17280.036,13.16636496,-3.926877914
2520.036,23040.036,13.16642277,-1.006463417
16200.036,14400.036,13.16705123,-3.927321502
12960.036,11520.036,13.16808057,-3.927986629
9720.036,8640.036,13.169796,-3.929094493
32760.036,29160.036,13.17029583,-3.923589044
29520.036,26280.036,13.17110281,-3.923471559
26280.036,23400.036,13.17210846,-3.92332506
2880.036,26280.036,13.17244838,-1.007233308
6480.036,5760.036,13.17322631,-3.93130767
23040.036,20520.036,13.17339645,-3.923137282
19800.036,17640.036,13.17510509,-3.92288792
33120.036,29520.036,13.17547295,-3.92124273
29880.036,26640.036,13.1768292,-3.920872485
3240.036,29520.036,13.17714334,-1.007834307
16560.036,14760.036,13.1774807,-3.922540735
26640.036,23760.036,13.1785144,-3.920412202
33480.036,29880.036,13.18052818,-3.918949522
23400.036,20880.036,13.18066473,-3.91982449
3600.036,32760.036,13.18090459,-1.008316498
13320.036,11880.036,13.18100847,-3.92202412
30240.036,27000.036,13.18240637,-3.918338532
20160.036,18000.036,13.18350363,-3.919047931
3240.036,2880.036,13.18351288,-3.937926803
27000.036,24120.036,13.18473345,-3.917581072
33840.036,30240.036,13.18546577,-3.916707637
10080.036,9000.036,13.18679494,-3.921174026
16920.036,15120.036,13.18742483,-3.917974078
23760.036,21240.036,13.1876922,-3.916617302
30600.036,27360.036,13.18784007,-3.915867283
34200.036,30600.036,13.19028976,-3.91451537
27360.036,24480.036,13.19077368,-3.914828279
20520.036,18360.036,13.19158018,-3.915349642
30960.036,27720.036,13.19313575,-3.913456438
13680.036,12240.036,13.19319306,-3.916391799
24120.036,21600.036,13.1944906,-3.913510747
34560.036,30960.036,13.19500402,-3.912371093
27720.036,24840.036,13.19664266,-3.912150615
17280.036,15480.036,13.1969167,-3.913607462
6840.036,6120.036,13.19803075,-3.919513718
31320.036,28080.036,13.19829861,-3.91110381
20880.036,18720.036,13.1993529,-3.911785352
34920.036,31320.036,13.19961226,-3.910273246
24480.036,21960.036,13.20107094,-3.910500162
28080.036,25200.036,13.20234758,-3.909545046
10440.036,9360.036,13.20251537,-3.913828028
31680.036,28440.036,13.20333357,-3.908807316
35280.036,31680.036,13.20411802,-3.908220339
360.036,3240.036,13.20452566,-1.014013804
14040.036,12600.036,13.20469661,-3.911062975
17640.036,15840.036,13.20598645,-3.909428024
21240.036,19080.036,13.20683861,-3.908347909
24840.036,22320.036,13.20744354,-3.907581167
28440.036,25560.036,13.20789522,-3.907008699
32040.036,28800.036,13.20824532,-3.906564969
35640.036,32040.036,13.20852465,-3.906210941
720.036,6480.036,13.20974163,-1.013370315
1080.036,9720.036,13.21148259,-1.013152674
1440.036,12960.036,13.2123535,-1.01304326
1800.036,16200.036,13.21287619,-1.012977422
32400.036,29160.036,13.21303833,-3.904374877
2160.036,19440.036,13.21322471,-1.01293345
28800.036,25920.036,13.21329197,-3.904538851
2520.036,22680.036,13.21347367,-1.012902003
25200.036,22680.036,13.21361808,-3.904749646
2880.036,25920.036,13.21366042,-1.012878396
3240.036,29160.036,13.21380567,-1.012860023
3600.036,32400.036,13.21392188,-1.012845316
3960.036,35640.036,13.21401696,-1.012833278
21600.036,19440.036,13.21405288,-3.905030658
18000.036,16200.036,13.21466158,-3.905423981
14400.036,12960.036,13.21557459,-3.906013761
10800.036,9720.036,13.21709616,-3.906996184
32760.036,29520.036,13.21771684,-3.902235235
29160.036,26280.036,13.21854391,-3.902132921
25560.036,23040.036,13.21960363,-3.902001724
7200.036,6480.036,13.22013886,-3.908958987
21960.036,19800.036,13.22101021,-3.901827404
33120.036,29880.036,13.2222849,-3.900144318
18360.036,16560.036,13.22296729,-3.901584518
29520.036,26640.036,13.22365679,-3.899788459
25920.036,23400.036,13.22540873,-3.899333752
14760.036,13320.036,13.22587664,-3.901222711
33480.036,30240.036,13.22674638,-3.898100482
22320.036,20160.036,13.22772407,-3.898732369
29880.036,27000.036,13.22863604,-3.897503139
3600.036,3240.036,13.22926352,-3.914831075
11160.036,10080.036,13.23065679,-3.900626337
18720.036,16920.036,13.23092664,-3.897899692
26280.036,23760.036,13.23104142,-3.896742292
33840.036,30600.036,13.23110497,-3.896102153
30240.036,27360.036,13.23348684,-3.895274752
22680.036,20520.036,13.23420701,-3.895740161
34200.036,30960.036,13.23536416,-3.894147829
15120.036,13680.036,13.23564727,-3.896670518
26640.036,24120.036,13.23650925,-3.894224098
30600.036,27720.036,13.23821409,-3.893101196
19080.036,17280.036,13.23856085,-3.894360346
34560.036,31320.036,13.23952734,-3.892236072
7560.036,6840.036,13.23996725,-3.899457905
23040.036,20880.036,13.24047073,-3.892845739
27000.036,24480.036,13.24181936,-3.891776106
30960.036,28080.036,13.24282244,-3.890980471
11520.036,10440.036,13.2433006,-3.894673156
34920.036,31680.036,13.24359769,-3.890365505
3960.036,35280.036,13.24435005,-1.017047308
15480.036,14040.036,13.24492652,-3.892339755
19440.036,17640.036,13.24588942,-3.890958029
23400.036,21240.036,13.24652616,-3.890044386
27360.036,24840.036,13.24697846,-3.889395422
3600.036,32040.036,13.24730411,-1.017486306
31320.036,28440.036,13.24731632,-3.888910675
35280.036,32040.036,13.24757829,-3.888534813
3240.036,28800.036,13.25091856,-1.018024244
35640.036,32400.036,13.25147207,-3.886742733
31680.036,28800.036,13.25169993,-3.886889994
27720.036,25200.036,13.25199289,-3.887079307
23760.036,21600.036,13.2523835,-3.887331684
19800.036,18000.036,13.25293033,-3.887684936
15840.036,14400.036,13.25375053,-3.888214647
11880.036,10800.036,13.25511745,-3.889097052
2880.036,25560.036,13.25544269,-1.018698817
32040.036,29160.036,13.2559773,-3.884916702
28080.036,25560.036,13.25686866,-3.884825169
7920.036,7200.036,13.25785094,-3.890860192
24120.036,21960.036,13.2580523,-3.884703491
20160.036,18360.036,13.25970017,-3.884533841
32400.036,29520.036,13.26015222,-3.882989149
2520.036,22320.036,13.26126937,-1.019569658
28440.036,25920.036,13.26161143,-3.882630553
16200.036,14760.036,13.26215197,-3.884280885
24480.036,22320.036,13.26354153,-3.882155918
32760.036,29880.036,13.26422833,-3.881105765
3960.036,3600.036,13.26604859,-3.896136255
12240.036,11160.036,13.26618584,-3.883863297
20520.036,18720.036,13.26621429,-3.881498048
28800.036,26280.036,13.26622657,-3.880493132
33120.036,30240.036,13.2682091,-3.879265047
24840.036,22680.036,13.26885957,-3.879685311
2160.036,19080.036,13.26905571,-1.020737002
16560.036,15120.036,13.27016045,-3.880525457
29160.036,26640.036,13.27071915,-3.8784107
33480.036,30600.036,13.27209782,-3.877465564
20880.036,19080.036,13.2724869,-3.878571342
25200.036,23040.036,13.27401431,-3.877288234
8280.036,7560.036,13.27406245,-3.883042851
3960.036,34920.036,13.27498703,-1.021357185
29520.036,27000.036,13.275094,-3.87638116
33840.036,30960.036,13.27589766,-3.875705943
12600.036,11520.036,13.27657464,-3.8789413
16920.036,15480.036,13.2778029,-3.876936505
21240.036,19440.036,13.27853118,-3.875747947
25560.036,23400.036,13.27901313,-3.874961453
29880.036,27360.036,13.27935566,-3.874402524
34200.036,31320.036,13.27961162,-3.873984876
1800.036,15840.036,13.2799901,-1.022383348
3600.036,31680.036,13.28105432,-1.022243677
34560.036,31680.036,13.28324258,-3.872301108
30240.036,27720.036,13.28350848,-3.872472899
25920.036,23760.036,13.28386302,-3.872701921
21600.036,19800.036,13.28435935,-3.873022487
17280.036,15840.036,13.28510382,-3.873503198
12960.036,11880.036,13.28634453,-3.874304011
34920.036,32040.036,13.28679329,-3.87065344
30600.036,28080.036,13.28755658,-3.870590487
3240.036,28440.036,13.28848613,-1.023332763
26280.036,24120.036,13.28857051,-3.870506762
8640.036,7920.036,13.28882566,-3.875904246
21960.036,20160.036,13.2899828,-3.870389954
35280.036,32400.036,13.29026637,-3.869040724
30960.036,28440.036,13.29150385,-3.868753576
17640.036,16200.036,13.2920856,-3.870215627
26640.036,24480.036,13.29314179,-3.868373266
35640.036,32760.036,13.29366435,-3.867461859
31320.036,28800.036,13.29535402,-3.866960537
22320.036,20520.036,13.29541213,-3.867845674
13320.036,12240.036,13.29554917,-3.869927422
4320.036,3960.036,13.2962667,-3.880693817
1440.036,12600.036,13.29646524,-1.024879619
27000.036,24840.036,13.29758268,-3.866298868
2880.036,25200.036,13.29780107,-1.024702849
18000.036,16560.036,13.2987687,-3.867064704
31680.036,29160.036,13.29911062,-3.865209815
22680.036,20880.036,13.30065719,-3.865385283
27360.036,25200.036,13.30189868,-3.864281149
9000.036,8280.036,13.30232622,-3.869359655
32040.036,29520.036,13.30277703,-3.86349993
13680.036,12600.036,13.30423622,-3.865790147
18360.036,16920.036,13.30517187,-3.864042084
23040.036,21240.036,13.30572722,-3.863004699
3960.036,34560.036,13.30593007,-1.025766204
27720.036,25560.036,13.30609497,-3.862317815
32400.036,29880.036,13.30635644,-3.86182947
2520.036,21960.036,13.3098186,-1.026478796
32760.036,30240.036,13.30985193,-3.860197086
28080.036,25920.036,13.31017647,-3.860406698
23400.036,21600.036,13.31063082,-3.8607001
18720.036,17280.036,13.31131232,-3.861140086
14040.036,12960.036,13.31244809,-3.861873081
33120.036,30600.036,13.31326639,-3.858601492
28440.036,26280.036,13.31414782,-3.858545741
9360.036,8640.036,13.31471939,-3.863337894
3600.036,31320.036,13.31517537,-1.027121846
23760.036,21960.036,13.31537605,-3.858467907
33480.036,30960.036,13.31660262,-3.857041458
19080.036,17640.036,13.31720589,-3.85835163
