alpha_1,alpha_2,Imag,Real
720.036,17280.036,0.371148196,-0.028069954
1080.036,25920.036,0.371152048,-0.028070171
1440.036,34560.036,0.371153974,-0.028070279
1440.036,34200.036,0.374980846,-0.028353608
1080.036,25560.036,0.376272045,-0.028449213
720.036,16920.036,0.378881243,-0.028642365
1440.036,33840.036,0.378887456,-0.028642713
1080.036,25200.036,0.38153528,-0.028838627
1440.036,33480.036,0.382876325,-0.028937772
360.036,8280.036,0.386930038,-0.029237851
720.036,16560.036,0.386943397,-0.029238597
1080.036,24840.036,0.38694785,-0.029238846
1440.036,33120.036,0.386950077,-0.02923897
1440.036,32760.036,0.391111452,-0.029546502
1080.036,24480.036,0.392516202,-0.029650324
720.036,16200.036,0.395356125,-0.029860169
1440.036,32400.036,0.395363306,-0.029860569
1080.036,24120.036,0.398247158,-0.030073545
1440.036,32040.036,0.399708625,-0.030181381
360.036,7920.036,0.404127359,-0.030507876
720.036,15840.036,0.404142801,-0.030508731
1080.036,23760.036,0.404147949,-0.030509016
1440.036,31680.036,0.404150523,-0.030509159
1440.036,31320.036,0.408692256,-0.03084413
1080.036,23400.036,0.410226235,-0.030957278
720.036,15480.036,0.413328926,-0.031186079
1440.036,30960.036,0.41333723,-0.031186536
1080.036,23040.036,0.41649015,-0.031418903
1440.036,30600.036,0.418089004,-0.031536625
360.036,7560.036,0.422924512,-0.031893194
720.036,15120.036,0.422942373,-0.031894171
1080.036,22680.036,0.422948327,-0.031894496
1440.036,30240.036,0.422951305,-0.031894659
1440.036,29880.036,0.427928034,-0.032260912
1080.036,22320.036,0.429609947,-0.032384702
720.036,14760.036,0.433013669,-0.032635148
1440.036,29520.036,0.433023279,-0.03263567
1080.036,21960.036,0.436484776,-0.032890202
1440.036,29160.036,0.438241325,-0.033019231
360.036,7200.036,0.443555633,-0.03341024
720.036,14400.036,0.443576321,-0.033411354
1080.036,21600.036,0.443583217,-0.033411726
1440.036,28800.036,0.443586666,-0.033411911
1800.036,35640.036,0.447959882,-0.033732955
1440.036,28440.036,0.449064016,-0.033814038
1080.036,21240.036,0.450916361,-0.033950045
1800.036,35280.036,0.452418036,-0.034060109
720.036,14040.036,0.454667186,-0.034225361
1440.036,28080.036,0.454678328,-0.034225956
1800.036,34920.036,0.45696582,-0.034393666
1080.036,20880.036,0.458496042,-0.034505984
1440.036,27720.036,0.460434803,-0.034648028
1800.036,34560.036,0.461605964,-0.034733817
360.036,6840.036,0.466302894,-0.035078729
720.036,13680.036,0.466326903,-0.035079998
1080.036,20520.036,0.466334908,-0.035080421
1440.036,27360.036,0.46633891,-0.035080633
1800.036,34200.036,0.466341312,-0.03508076
1800.036,33840.036,0.471174822,-0.035434698
1440.036,27000.036,0.472396403,-0.03552417
1080.036,20160.036,0.474446482,-0.035674296
1800.036,33480.036,0.476109581,-0.035795847
720.036,13320.036,0.47860039,-0.035978383
1440.036,26640.036,0.478613338,-0.035979059
1800.036,33120.036,0.481148802,-0.036164428
1080.036,19800.036,0.482845249,-0.036288611
1440.036,26280.036,0.484996093,-0.036445741
1800.036,32760.036,0.486295839,-0.036540673
360.036,6480.036,0.491509475,-0.036922516
720.036,12960.036,0.491537419,-0.036923959
1080.036,19440.036,0.491546735,-0.036924439
1440.036,25920.036,0.491551393,-0.03692468
1800.036,32400.036,0.491554188,-0.036924824
1800.036,32040.036,0.4969275,-0.037317131
1440.036,25560.036,0.49828633,-0.037416364
1080.036,19080.036,0.500567607,-0.037582929
1800.036,31680.036,0.502419588,-0.037717858
720.036,12600.036,0.505193296,-0.037920542
1440.036,25200.036,0.505208391,-0.03792131
1800.036,31320.036,0.508034433,-0.038127278
1080.036,18720.036,0.509925779,-0.038265314
1440.036,24840.036,0.512325483,-0.038440061
1800.036,30960.036,0.513776197,-0.038545677
360.036,6120.036,0.519597008,-0.038970736
720.036,12240.036,0.519629647,-0.038972372
1080.036,18360.036,0.519640528,-0.038972917
1440.036,24480.036,0.519645969,-0.03897319
1800.036,30600.036,0.519649234,-0.038973353
1800.036,30240.036,0.525658096,-0.039410618
1440.036,24120.036,0.527178692,-0.039521302
1080.036,18000.036,0.529732631,-0.039707161
1800.036,29880.036,0.531807552,-0.039857798
720.036,11880.036,0.53491535,-0.040084168
1440.036,23760.036,0.534933019,-0.040085038
2160.036,35640.036,0.534938909,-0.040085328
1800.036,29520.036,0.538102593,-0.040315234
1080.036,17640.036,0.540224511,-0.040469579
2160.036,35280.036,0.540236609,-0.040470171
1440.036,23400.036,0.542918874,-0.040665075
1800.036,29160.036,0.544548452,-0.040783281
2160.036,34920.036,0.545640291,-0.040862468
360.036,5760.036,0.551089342,-0.041259354
720.036,11520.036,0.551127634,-0.041261204
1080.036,17280.036,0.5511404,-0.041261821
1440.036,23040.036,0.551146784,-0.041262129
1800.036,28800.036,0.551150614,-0.041262314
2160.036,34560.036,0.551153167,-0.041262437
2160.036,34200.036,0.556778581,-0.041670307
1800.036,28440.036,0.557914834,-0.041752723
1440.036,22680.036,0.559627923,-0.04187696
1080.036,16920.036,0.562506533,-0.042085671
2160.036,33840.036,0.562520014,-0.042086313
1800.036,28080.036,0.564847154,-0.042254919
720.036,11160.036,0.568353382,-0.042509391
1440.036,22320.036,0.568374164,-0.042510373
2160.036,33480.036,0.568381092,-0.0425107
1800.036,27720.036,0.571953918,-0.042769329
1080.036,16560.036,0.574351352,-0.042943057
2160.036,33120.036,0.574365596,-0.042943725
1440.036,21960.036,0.577398135,-0.043163222
1800.036,27360.036,0.579241794,-0.043296406
2160.036,32760.036,0.580477464,-0.043385653
360.036,5400.036,0.586645522,-0.043833289
720.036,10800.036,0.58669069,-0.043835373
1080.036,16200.036,0.586705748,-0.043836067
1440.036,21600.036,0.586713278,-0.043836414
1800.036,27000.036,0.586717795,-0.043836622
2160.036,32400.036,0.586720808,-0.043836761
2160.036,32040.036,0.593099914,-0.044297339
1800.036,26640.036,0.594389302,-0.044390475
1440.036,21240.036,0.596333914,-0.044530915
1080.036,15840.036,0.599603326,-0.044766965
2160.036,31680.036,0.59961926,-0.044767687
1800.036,26280.036,0.602264083,-0.044958486
720.036,10440.036,0.606250734,-0.045246648
1440.036,20880.036,0.606275324,-0.045247751
2160.036,31320.036,0.606283522,-0.045248118
1800.036,25920.036,0.610350326,-0.045541204
1080.036,15480.036,0.613080714,-0.045738212
2160.036,30960.036,0.613097586,-0.045738961
1440.036,20520.036,0.616553822,-0.045988015
1800.036,25560.036,0.618656666,-0.046139209
2160.036,30600.036,0.62006656,-0.046240557
2520.036,35640.036,0.621077573,-0.046313221
360.036,5040.036,0.627106405,-0.046749378
720.036,10080.036,0.62716003,-0.046751709
1080.036,15120.036,0.627177907,-0.046752486
1440.036,20160.036,0.627186847,-0.046752874
1800.036,25200.036,0.627192211,-0.046753107
2160.036,30240.036,0.627195787,-0.046753262
2520.036,35280.036,0.627198341,-0.046753373
2520.036,34920.036,0.633440953,-0.047201962
2160.036,29880.036,0.63449086,-0.047277451
