alpha_1,alpha_2,imaginary part,real part
34200.036,14760.036,4.565296877,-0.183785721
15840.036,6840.036,4.566112798,-0.184425318
31680.036,13680.036,4.566174425,-0.183895544
29160.036,12600.036,4.567203056,-0.184024286
13320.036,5760.036,4.568352212,-0.18480675
26640.036,11520.036,4.568425461,-0.184177295
24120.036,10440.036,4.56990209,-0.184362146
34920.036,15120.036,4.57049294,-0.184192704
10800.036,4680.036,4.571631177,-0.185365277
21600.036,9360.036,4.571721452,-0.184589935
32400.036,14040.036,4.571751566,-0.184331485
29880.036,12960.036,4.57322128,-0.184493567
19080.036,8280.036,4.574018539,-0.184877586
27360.036,11880.036,4.574960047,-0.184685357
35640.036,15480.036,4.575463883,-0.184582511
8280.036,3600.036,4.57689234,-0.186261518
16560.036,7200.036,4.577009951,-0.185252267
24840.036,10800.036,4.577049192,-0.184915846
33120.036,14400.036,4.57706882,-0.184747635
30600.036,13320.036,4.578936143,-0.184939799
22320.036,9720.036,4.57960649,-0.185198062
14040.036,6120.036,4.58106654,-0.185760515
28080.036,12240.036,4.581135926,-0.185166241
33840.036,14760.036,4.58214395,-0.185145311
19800.036,8640.036,4.58280916,-0.185551619
25560.036,11160.036,4.583765634,-0.185437028
31320.036,13680.036,4.584370031,-0.185364641
5760.036,2520.036,4.586711793,-0.187934502
11520.036,5040.036,4.58688048,-0.186489243
17280.036,7560.036,4.586936787,-0.186007482
23040.036,10080.036,4.586964955,-0.185766601
28800.036,12600.036,4.586981861,-0.185622071
34560.036,15120.036,4.586993134,-0.185525718
32040.036,14040.036,4.589543179,-0.185769593
26280.036,11520.036,4.590089222,-0.185928474
20520.036,9000.036,4.590941446,-0.186176434
35280.036,15480.036,4.59163114,-0.185889956
14760.036,6480.036,4.592457712,-0.186617567
29520.036,12960.036,4.592523619,-0.186054756
23760.036,10440.036,4.593847917,-0.186299294
32760.036,14400.036,4.594473924,-0.186156021
9000.036,3960.036,4.595909492,-0.187621653
18000.036,7920.036,4.596017444,-0.18669991
27000.036,11880.036,4.596053461,-0.18639266
30240.036,13320.036,4.597784349,-0.186466014
21240.036,9360.036,4.598486718,-0.18675723
33480.036,14760.036,4.599178922,-0.186525168
12240.036,5400.036,4.600220669,-0.187476069
24480.036,10800.036,4.600300044,-0.186799429
27720.036,12240.036,4.60168815,-0.186831792
15480.036,6840.036,4.602722149,-0.187391908
30960.036,13680.036,4.602784909,-0.186857399
34200.036,15120.036,4.603673334,-0.186878166
18720.036,8280.036,4.604355741,-0.187337069
21960.036,9720.036,4.605506347,-0.187298502
25200.036,11160.036,4.606360577,-0.187269901
28440.036,12600.036,4.607019879,-0.187247845
31680.036,14040.036,4.607544141,-0.187230318
34920.036,15480.036,4.607970997,-0.187216054
3240.036,1440.036,4.611541649,-0.192166117
6480.036,2880.036,4.611839787,-0.189621671
9720.036,4320.036,4.611939417,-0.188773501
12960.036,5760.036,4.61198928,-0.188349413
16200.036,7200.036,4.612019212,-0.188094958
19440.036,8640.036,4.612039173,-0.187925321
22680.036,10080.036,4.612053434,-0.187804152
25920.036,11520.036,4.612064132,-0.187713274
29160.036,12960.036,4.612072453,-0.187642592
32400.036,14400.036,4.612079111,-0.187586046
35640.036,15840.036,4.612084559,-0.187539781
33120.036,14760.036,4.616405311,-0.187925746
29880.036,13320.036,4.616867245,-0.188017629
26640.036,11880.036,4.617441358,-0.188131824
23400.036,10440.036,4.618174161,-0.188277583
20160.036,9000.036,4.619142,-0.18847009
16920.036,7560.036,4.620479553,-0.18873613
33840.036,15120.036,4.620536839,-0.188250478
30600.036,13680.036,4.621423499,-0.188374396
13680.036,6120.036,4.622448675,-0.189127783
27360.036,12240.036,4.622519492,-0.188527578
24120.036,10800.036,4.623908875,-0.18872178
34560.036,15480.036,4.62448655,-0.188561209
10440.036,4680.036,4.625634946,-0.189761504
20880.036,9360.036,4.62572766,-0.188976024
31320.036,14040.036,4.625758589,-0.188714196
28080.036,12600.036,4.627322822,-0.188902349
17640.036,7920.036,4.628211299,-0.189323249
35280.036,15840.036,4.628266191,-0.188858825
24840.036,11160.036,4.629292989,-0.189139369
32040.036,14400.036,4.629888243,-0.189038211
7200.036,3240.036,4.631671669,-0.190962083
14400.036,6480.036,4.631805881,-0.189825875
21600.036,9720.036,4.63185067,-0.189447134
28800.036,12960.036,4.631873074,-0.189257764
32760.036,14760.036,4.633826731,-0.189347517
25560.036,11520.036,4.634357712,-0.189532673
18360.036,8280.036,4.635304713,-0.189862874
29520.036,13320.036,4.636189742,-0.189595283
11160.036,5040.036,4.637471544,-0.190618299
22320.036,10080.036,4.637558142,-0.189886896
33480.036,15120.036,4.63758703,-0.189643093
26280.036,11880.036,4.639130653,-0.189903749
15120.036,6840.036,4.640226446,-0.190455497
30240.036,13680.036,4.640290367,-0.189916225
34200.036,15480.036,4.641180968,-0.189925833
19080.036,8640.036,4.641835734,-0.190360543
23040.036,10440.036,4.642891001,-0.190298337
27000.036,12240.036,4.643636328,-0.19025443
30960.036,14040.036,4.644190777,-0.190221783
34920.036,15840.036,4.644619351,-0.190196556
3960.036,1800.036,4.647479627,-0.194105475
7920.036,3600.036,4.647722575,-0.192052673
11880.036,5400.036,4.647803728,-0.191368394
15840.036,7200.036,4.647844337,-0.191026252
19800.036,9000.036,4.647868712,-0.190820966
23760.036,10800.036,4.647884967,-0.190684108
27720.036,12600.036,4.647896579,-0.190586353
31680.036,14400.036,4.647905289,-0.190513036
35640.036,16200.036,4.647912065,-0.190456012
32400.036,14760.036,4.651446889,-0.190790966
28440.036,12960.036,4.651930933,-0.190900983
24480.036,11160.036,4.652571355,-0.191046539
20520.036,9360.036,4.653458538,-0.191248174
16560.036,7560.036,4.654769129,-0.191546027
33120.036,15120.036,4.654827376,-0.191056467
29160.036,13320.036,4.655756896,-0.191199637
12600.036,5760.036,4.656901238,-0.192030553
25200.036,11520.036,4.65697774,-0.191387686
33840.036,15480.036,4.658057505,-0.191310354
21240.036,9720.036,4.65865232,-0.191645636
29880.036,13680.036,4.659390212,-0.191483503
8640.036,3960.036,4.660979896,-0.192957329
17280.036,7920.036,4.661091317,-0.192021361
25920.036,11880.036,4.661128494,-0.191709369
34560.036,15840.036,4.661147089,-0.191553373
30600.036,14040.036,4.662845078,-0.191753651
21960.036,10080.036,4.663490717,-0.192016354
35280.036,16200.036,4.664105109,-0.191786207
13320.036,6120.036,4.664972952,-0.192619384
26640.036,12240.036,4.665045239,-0.19201321
31320.036,14400.036,4.666134327,-0.192011054
18000.036,8280.036,4.666886296,-0.192457719
22680.036,10440.036,4.668009005,-0.192362939
27360.036,12600.036,4.668747225,-0.192300651
32040.036,14760.036,4.669269592,-0.192256591
4680.036,2160.036,4.671909704,-0.195440147
9360.036,4320.036,4.672114686,-0.193719863
14040.036,6480.036,4.672183136,-0.193146426
18720.036,8640.036,4.672217384,-0.192859707
23400.036,10800.036,4.672237941,-0.192687674
28080.036,12960.036,4.672251648,-0.192572986
32760.036,15120.036,4.672261441,-0.192491066
33480.036,15480.036,4.675119495,-0.192715208
28800.036,13320.036,4.675573914,-0.192831375
24120.036,11160.036,4.676204462,-0.192992562
19440.036,9000.036,4.677138149,-0.193231231
34200.036,15840.036,4.677852535,-0.192929688
14760.036,6840.036,4.678662758,-0.193620922
29520.036,13680.036,4.678727869,-0.193076863
24840.036,11520.036,4.679932262,-0.193279369
34920.036,16200.036,4.680468589,-0.193135115
10080.036,4680.036,4.681598974,-0.194371326
20160.036,9360.036,4.681694215,-0.193575627
30240.036,14040.036,4.681725988,-0.193310393
35640.036,16560.036,4.682975012,-0.193332051
25560.036,11880.036,4.683442266,-0.193549656
15480.036,7200.036,4.684517514,-0.194050356
30960.036,14400.036,4.684579546,-0.193532816
20880.036,9720.036,4.685924683,-0.193895763
26280.036,12240.036,4.686753021,-0.19380481
31680.036,14760.036,4.687298751,-0.193744908
5400.036,2520.036,4.689597194,-0.196414769
10800.036,5040.036,4.689774464,-0.194934339
16200.036,7560.036,4.689833648,-0.194440857
21600.036,10080.036,4.689863257,-0.194194115
27000.036,12600.036,4.689881028,-0.194046069
32400.036,15120.036,4.689892877,-0.193947372
33120.036,15480.036,4.69237036,-0.194140848
27720.036,12960.036,4.692841012,-0.194274537
22320.036,10440.036,4.693539143,-0.194472832
16920.036,7920.036,4.694682226,-0.194797489
33840.036,15840.036,4.694738896,-0.194325923
28440.036,13320.036,4.695646161,-0.194491205
11520.036,5400.036,4.696894616,-0.19542577
23040.036,10800.036,4.696977776,-0.194733792
34560.036,16200.036,4.697005517,-0.194503132
29160.036,13680.036,4.698308314,-0.194696964
17640.036,8280.036,4.699122341,-0.195124476
35280.036,16560.036,4.699176663,-0.194672965
23760.036,11160.036,4.700201411,-0.194978639
29880.036,14040.036,4.700838135,-0.194892618
6120.036,2880.036,4.702995247,-0.197157707
12240.036,5760.036,4.703151402,-0.195858454
18360.036,8640.036,4.703203527,-0.195425366
24480.036,11520.036,4.703229603,-0.19520882
30600.036,14400.036,4.703245253,-0.195078893
31320.036,14760.036,4.705538384,-0.195256448
25200.036,11880.036,4.706079603,-0.195425616
19080.036,9000.036,4.70696762,-0.195703163
32040.036,15120.036,4.707725439,-0.195425882
12960.036,6120.036,4.708692895,-0.196242331
25920.036,12240.036,4.708766693,-0.19563016
32760.036,15480.036,4.709813612,-0.195587738
19800.036,9360.036,4.710450196,-0.195960429
26640.036,12600.036,4.711304454,-0.195823462
33480.036,15840.036,4.711809461,-0.195742515
6840.036,3240.036,4.713495599,-0.197742792
13680.036,6480.036,4.713635132,-0.196585218
20520.036,9720.036,4.713681702,-0.196199357
27360.036,12960.036,4.713704997,-0.196006426
34200.036,16200.036,4.713718978,-0.195890667
34920.036,16560.036,4.715547646,-0.196032609
28080.036,13320.036,4.715979161,-0.196179857
21240.036,10080.036,4.716688345,-0.196421841
35640.036,16920.036,4.717300493,-0.196168726
14400.036,6840.036,4.71807034,-0.196893348
28800.036,13680.036,4.71813667,-0.196344483
21960.036,10440.036,4.719492809,-0.196629523
29520.036,14040.036,4.720186276,-0.196500958
7560.036,3600.036,4.721946633,-0.1982155
15120.036,7200.036,4.722072741,-0.19717175
22680.036,10800.036,4.722114825,-0.196823831
30240.036,14400.036,4.722135876,-0.196649871
30960.036,14760.036,4.723992617,-0.196791759
23400.036,11160.036,4.724571637,-0.197006018
15840.036,7560.036,4.725702745,-0.197424529
31680.036,15120.036,4.725762979,-0.196927107
24120.036,11520.036,4.726878382,-0.197177183
32400.036,15480.036,4.727452852,-0.197056357
8280.036,3960.036,4.728894978,-0.198605368
16560.036,7920.036,4.729010017,-0.197655067
24840.036,11880.036,4.729048404,-0.197338297
33120.036,15840.036,4.729067605,-0.197179912
33840.036,16200.036,4.730612137,-0.197298141
25560.036,12240.036,4.731093508,-0.197490221
17280.036,8280.036,4.732035768,-0.197866174
34560.036,16560.036,4.732090931,-0.19741138
26280.036,12600.036,4.73302418,-0.197633718
35280.036,16920.036,4.733508099,-0.197519938
9000.036,4320.036,4.734708721,-0.198932417
18000.036,8640.036,4.734814477,-0.198060208
27000.036,12960.036,4.734849763,-0.197769471
27720.036,13320.036,4.736578611,-0.19789809
18720.036,9000.036,4.737375214,-0.198239161
28440.036,13680.036,4.738218213,-0.198020123
9720.036,4680.036,4.7396448,-0.199210698
19440.036,9360.036,4.739742659,-0.198404723
29160.036,14040.036,4.739775308,-0.198136064
29880.036,14400.036,4.74125597,-0.198246357
20160.036,9720.036,4.741937903,-0.198558345
30600.036,14760.036,4.742665692,-0.198351406
10440.036,5040.036,4.743888016,-0.199450361
20880.036,10080.036,4.743979076,-0.198701273
31320.036,15120.036,4.744009454,-0.198451576
32040.036,15480.036,4.745291779,-0.198547198
21600.036,10440.036,4.745881847,-0.198834585
32760.036,15840.036,4.746516786,-0.198638576
11160.036,5400.036,4.747574689,-0.199658923
22320.036,10800.036,4.747659832,-0.198959222
33480.036,16200.036,4.747688235,-0.198725987
34200.036,16560.036,4.748809563,-0.198809682
23040.036,11160.036,4.749324918,-0.199076002
34920.036,16920.036,4.749883919,-0.198889895
11880.036,5760.036,4.750807578,-0.19984207
23760.036,11520.036,4.750887526,-0.199185646
35640.036,17280.036,4.750914195,-0.198966837
24480.036,11880.036,4.752356836,-0.199288789
12600.036,6120.036,4.75366561,-0.20000418
25200.036,12240.036,4.753740961,-0.199385992
25920.036,12600.036,4.7550471,-0.199477755
13320.036,6480.036,4.756210411,-0.20014868
26640.036,12960.036,4.756281664,-0.19956452
27360.036,13320.036,4.75745038,-0.199646687
14040.036,6840.036,4.7584908,-0.200278293
28080.036,13680.036,4.758558379,-0.19972461
28800.036,14040.036,4.759610272,-0.199798611
14760.036,7200.036,4.760545953,-0.200395206
29520.036,14400.036,4.760610217,-0.199868978
30240.036,14760.036,4.761561969,-0.199935972
15480.036,7560.036,4.76240767,-0.200501198
30960.036,15120.036,4.76246893,-0.199999831
31680.036,15480.036,4.763334188,-0.200060769
16200.036,7920.036,4.764102033,-0.200597731
32400.036,15840.036,4.764160557,-0.200118983
33120.036,16200.036,4.7649506,-0.20017465
16920.036,8280.036,4.765650639,-0.200686019
33840.036,16560.036,4.765706661,-0.200227935
34560.036,16920.036,4.766430886,-0.200278987
17640.036,8640.036,4.76707152,-0.200767072
35280.036,17280.036,4.767125244,-0.200327944
18360.036,9000.036,4.768379851,-0.200841747
19080.036,9360.036,4.769588497,-0.200910767
19800.036,9720.036,4.770708432,-0.200974751
20520.036,10080.036,4.771749077,-0.201034231
21240.036,10440.036,4.772718565,-0.201089666
21960.036,10800.036,4.773623953,-0.201141455
22680.036,11160.036,4.774471395,-0.201189947
23400.036,11520.036,4.775266281,-0.201235447
24120.036,11880.036,4.776013353,-0.201278223
24840.036,12240.036,4.7767168,-0.201318513
25560.036,12600.036,4.777380334,-0.201356528
26280.036,12960.036,4.778007259,-0.201392454
27000.036,13320.036,4.778600522,-0.20142646
27720.036,13680.036,4.779162765,-0.201458695
28440.036,14040.036,4.779696358,-0.201489294
29160.036,14400.036,4.780203437,-0.201518379
29880.036,14760.036,4.78068593,-0.20154606
30600.036,15120.036,4.781145583,-0.201572434
31320.036,15480.036,4.781583979,-0.201597594
32040.036,15840.036,4.782002561,-0.201621621
32760.036,16200.036,4.782402642,-0.20164459
33480.036,16560.036,4.782785422,-0.201666568
34200.036,16920.036,4.783151999,-0.20168762
34920.036,17280.036,4.783503381,-0.201707802
35640.036,17640.036,4.783840494,-0.201727167
720.036,360.036,4.797533918,-0.223886674
1440.036,720.036,4.798807949,-0.213275935
2160.036,1080.036,4.799237974,-0.209738916
2880.036,1440.036,4.799453991,-0.20797038
3600.036,1800.036,4.799583923,-0.206909249
4320.036,2160.036,4.799670679,-0.206201824
5040.036,2520.036,4.799732713,-0.205696519
5760.036,2880.036,4.799779274,-0.205317538
6480.036,3240.036,4.79981551,-0.205022775
7200.036,3600.036,4.799844512,-0.204786964
7920.036,3960.036,4.79986825,-0.204594028
8640.036,4320.036,4.799888038,-0.204433247
9360.036,4680.036,4.799904785,-0.204297202
10080.036,5040.036,4.799919144,-0.204180592
10800.036,5400.036,4.79993159,-0.204079529
11520.036,5760.036,4.799942482,-0.2039911
12240.036,6120.036,4.799952094,-0.203913074
12960.036,6480.036,4.79996064,-0.203843717
13680.036,6840.036,4.799968286,-0.203781661
14400.036,7200.036,4.799975169,-0.203725811
15120.036,7560.036,4.799981397,-0.203675279
15840.036,7920.036,4.799987059,-0.203629342
16560.036,8280.036,4.799992229,-0.203587399
17280.036,8640.036,4.799996969,-0.203548951
18000.036,9000.036,4.800001329,-0.203513579
18720.036,9360.036,4.800005355,-0.203480928
19440.036,9720.036,4.800009083,-0.203450695
20160.036,10080.036,4.800012544,-0.203422622
20880.036,10440.036,4.800015767,-0.203396485
21600.036,10800.036,4.800018775,-0.203372091
22320.036,11160.036,4.800021589,-0.20334927
23040.036,11520.036,4.800024228,-0.203327876
23760.036,11880.036,4.800026706,-0.203307778
24480.036,12240.036,4.800029039,-0.203288863
25200.036,12600.036,4.800031239,-0.203271028
25920.036,12960.036,4.800033316,-0.203254184
26640.036,13320.036,4.800035282,-0.203238251
27360.036,13680.036,4.800037144,-0.203223156
28080.036,14040.036,4.80003891,-0.203208835
28800.036,14400.036,4.800040588,-0.203195231
29520.036,14760.036,4.800042185,-0.20318229
30240.036,15120.036,4.800043705,-0.203169965
30960.036,15480.036,4.800045155,-0.203158213
31680.036,15840.036,4.800046538,-0.203146996
32400.036,16200.036,4.800047861,-0.203136277
33120.036,16560.036,4.800049126,-0.203126024
33840.036,16920.036,4.800050337,-0.203116208
34560.036,17280.036,4.800051497,-0.2031068
35280.036,17640.036,4.800052611,-0.203097777
35640.036,18000.036,4.816102549,-0.204450475
34920.036,17640.036,4.816430679,-0.204487139
34200.036,17280.036,4.816772552,-0.204525341
33480.036,16920.036,4.817129051,-0.204565178
32760.036,16560.036,4.817501134,-0.204606759
32040.036,16200.036,4.817889846,-0.204650199
31320.036,15840.036,4.818296328,-0.204695628
30600.036,15480.036,4.818721827,-0.204743184
29880.036,15120.036,4.819167709,-0.20479302
29160.036,14760.036,4.819635474,-0.204845305
28440.036,14400.036,4.820126774,-0.204900223
27720.036,14040.036,4.820643432,-0.204957979
27000.036,13680.036,4.821187462,-0.205018798
26280.036,13320.036,4.821761099,-0.205082931
25560.036,12960.036,4.822366828,-0.205150656
24840.036,12600.036,4.823007418,-0.205222284
24120.036,12240.036,4.823685969,-0.205298162
23400.036,11880.036,4.824405958,-0.20537868
22680.036,11520.036,4.825171301,-0.205464276
21960.036,11160.036,4.825986421,-0.205555447
21240.036,10800.036,4.82685634,-0.205652757
20520.036,10440.036,4.827786774,-0.205756846
19800.036,10080.036,4.828784267,-0.205868448
19080.036,9720.036,4.829856339,-0.205988407
18360.036,9360.036,4.831011678,-0.2061177
17640.036,9000.036,4.832260378,-0.206257458
35280.036,18000.036,4.832313482,-0.20583021
34560.036,17640.036,4.83297755,-0.205895642
16920.036,8640.036,4.833614232,-0.206409006
33840.036,17280.036,4.83366958,-0.205963836
33120.036,16920.036,4.834391374,-0.20603497
16200.036,8280.036,4.835087107,-0.206573903
32400.036,16560.036,4.835144895,-0.20610924
31680.036,16200.036,4.835932283,-0.206186857
15480.036,7920.036,4.836695419,-0.206753992
30960.036,15840.036,4.836755874,-0.206268052
30240.036,15480.036,4.837618222,-0.206353079
14760.036,7560.036,4.838458751,-0.206951475
29520.036,15120.036,4.83852213,-0.206442216
28800.036,14760.036,4.839470676,-0.206535767
14040.036,7200.036,4.84040065,-0.207168999
28080.036,14400.036,4.84046725,-0.20663407
27360.036,14040.036,4.841515596,-0.206737496
13320.036,6840.036,4.842549689,-0.207409778
26640.036,13680.036,4.842619855,-0.206846455
25920.036,13320.036,4.843784622,-0.206961405
12600.036,6480.036,4.844940877,-0.207677753
25200.036,12960.036,4.845015013,-0.207082852
24480.036,12600.036,4.846316732,-0.207211365
11880.036,6120.036,4.847617587,-0.207977807
23760.036,12240.036,4.847696168,-0.207347578
35640.036,18360.036,4.847722382,-0.207137501
34920.036,18000.036,4.848689224,-0.207228694
23040.036,11880.036,4.849160496,-0.207492204
34200.036,17640.036,4.849696145,-0.207323682
11160.036,5760.036,4.850634207,-0.208316065
22320.036,11520.036,4.850717801,-0.207646048
33480.036,17280.036,4.850745688,-0.207422709
32760.036,16920.036,4.851840619,-0.207526036
21600.036,11160.036,4.852377228,-0.207810021
32040.036,16560.036,4.852983947,-0.207633951
10440.036,5400.036,4.854059876,-0.208700322
20880.036,10800.036,4.854149165,-0.207985155
31320.036,16200.036,4.854178954,-0.207746766
30600.036,15840.036,4.855429224,-0.207864822
20160.036,10440.036,4.856045455,-0.208172632
29880.036,15480.036,4.856738682,-0.207988493
9720.036,5040.036,4.857983847,-0.209140644
19440.036,10080.036,4.858079664,-0.208373804
29160.036,15120.036,4.858111633,-0.20811819
28440.036,14760.036,4.85955281,-0.208254363
18720.036,9720.036,4.860267409,-0.208590227
27720.036,14400.036,4.861067427,-0.208397512
9000.036,4680.036,4.86252338,-0.209650267
18000.036,9360.036,4.862626754,-0.208823706
27000.036,14040.036,4.862661247,-0.208548185
35280.036,18360.036,4.86393,-0.208525995
26280.036,13680.036,4.864340648,-0.208706991
17280.036,9000.036,4.865178714,-0.209076338
34560.036,18000.036,4.865232587,-0.208646311
25560.036,13320.036,4.866112713,-0.208874609
33840.036,17640.036,4.866589453,-0.20877167
8280.036,4320.036,4.867835656,-0.210246948
16560.036,8640.036,4.867947881,-0.209350581
24840.036,12960.036,4.867985331,-0.209051791
33120.036,17280.036,4.868004063,-0.208902396
32400.036,16920.036,4.869480185,-0.209038841
24120.036,12600.036,4.869967309,-0.209239381
15840.036,8280.036,4.870963221,-0.209649333
31680.036,16560.036,4.871021919,-0.209181389
23400.036,12240.036,4.872068518,-0.209438324
30960.036,16200.036,4.87263374,-0.209330458
7560.036,3960.036,4.874136355,-0.21095508
15120.036,7920.036,4.874259088,-0.209976032
22680.036,11880.036,4.874300049,-0.209649681
30240.036,15840.036,4.874320538,-0.209486506
29520.036,15480.036,4.87608767,-0.209650036
21960.036,11520.036,4.876674416,-0.209874654
14400.036,7560.036,4.877876544,-0.210334792
28800.036,15120.036,4.877941016,-0.209821599
35640.036,18720.036,4.878720951,-0.209788966
21240.036,11160.036,4.879205787,-0.2101146
28080.036,14760.036,4.879887042,-0.210001801
34920.036,18360.036,4.880301278,-0.20993323
6840.036,3600.036,4.881729662,-0.211809104
13680.036,7200.036,4.881865073,-0.210730577
20520.036,10800.036,4.88191027,-0.210371067
27360.036,14400.036,4.881932879,-0.210191311
34200.036,18000.036,4.881946449,-0.210083458
33480.036,17640.036,4.883660538,-0.210240027
26640.036,14040.036,4.88408641,-0.210390871
19800.036,10440.036,4.88480625,-0.210645821
32760.036,17280.036,4.885447971,-0.210403347
12960.036,6840.036,4.886284862,-0.211169429
25920.036,13680.036,4.886356367,-0.210601302
32040.036,16920.036,4.887313556,-0.210573864
19080.036,10080.036,4.887914817,-0.21094089
25200.036,13320.036,4.888752456,-0.210823516
31320.036,16560.036,4.889262535,-0.210752065
6120.036,3240.036,4.891058855,-0.212859283
12240.036,6480.036,4.891209861,-0.211658783
18360.036,9720.036,4.891260272,-0.211258615
24480.036,12960.036,4.891285492,-0.211058531
30600.036,16200.036,4.891300628,-0.210938481
29880.036,15840.036,4.89343409,-0.211133693
23760.036,12600.036,4.89396756,-0.211307488
17640.036,9360.036,4.894870769,-0.211601709
35280.036,18720.036,4.894923236,-0.211185866
29160.036,15480.036,4.895669776,-0.21133834
11520.036,6120.036,4.896731954,-0.212207888
23040.036,12240.036,4.896812214,-0.211571663
34560.036,18360.036,4.896838988,-0.211359588
28440.036,15120.036,4.898015215,-0.211553122
16920.036,9000.036,4.898779106,-0.211973336
33840.036,18000.036,4.89883376,-0.21154054
22320.036,11880.036,4.899834701,-0.211852497
27720.036,14760.036,4.900478692,-0.211778811
33120.036,17640.036,4.900912543,-0.211729185
5400.036,2880.036,4.902796087,-0.214181962
10800.036,5760.036,4.902966745,-0.212828399
16200.036,8640.036,4.903023728,-0.212377211
21600.036,11520.036,4.903052237,-0.212151617
27000.036,14400.036,4.903069349,-0.21201626
32400.036,17280.036,4.903080759,-0.211926022
31680.036,16920.036,4.905344308,-0.212131598
26280.036,14040.036,4.905797297,-0.212266412
20880.036,11160.036,4.906484335,-0.212470868
15480.036,8280.036,4.907649994,-0.212817721
30960.036,16560.036,4.907709619,-0.212346507
25560.036,13680.036,4.908673749,-0.212530315
35640.036,19080.036,4.909118224,-0.21240557
10080.036,5400.036,4.910061745,-0.213535214
20160.036,10800.036,4.9101532,-0.212812354
30240.036,16200.036,4.910183712,-0.2125714
34920.036,18720.036,4.911288026,-0.212601493
24840.036,13320.036,4.911711171,-0.212809134
14760.036,7920.036,4.912711807,-0.213300087
29520.036,15840.036,4.912774271,-0.21280699
34200.036,18360.036,4.91354597,-0.21280546
19440.036,10440.036,4.91408421,-0.213178482
24120.036,12960.036,4.914923466,-0.213104171
28800.036,15480.036,4.915489718,-0.213054057
33480.036,18000.036,4.91589754,-0.213017976
4680.036,2520.036,4.918012015,-0.215899012
9360.036,5040.036,4.918208198,-0.214347683
14040.036,7560.036,4.918273721,-0.213830573
18720.036,10080.036,4.918306507,-0.213572018
23400.036,12600.036,4.918326186,-0.213416884
28080.036,15120.036,4.918339309,-0.213313462
32760.036,17640.036,4.918348684,-0.213239589
32040.036,17280.036,4.920905862,-0.213470897
27360.036,14760.036,4.921333236,-0.213586152
22680.036,12240.036,4.921936784,-0.21374891
18000.036,9720.036,4.922853718,-0.213996159
31320.036,16920.036,4.923576109,-0.21371255
13320.036,7200.036,4.924413715,-0.214416757
26640.036,14400.036,4.924482755,-0.213873176
35280.036,19080.036,4.925313262,-0.213810534
21960.036,11880.036,4.925774912,-0.214102095
30600.036,16560.036,4.926367094,-0.213965259
8640.036,4680.036,4.927658582,-0.215291409
17280.036,9360.036,4.927764855,-0.214454622
25920.036,14040.036,4.927800318,-0.214175693
34560.036,18720.036,4.927818056,-0.214036228
29880.036,16200.036,4.929287199,-0.214229799
21240.036,11520.036,4.929862782,-0.214478528
33840.036,18360.036,4.930425132,-0.214271251
12600.036,6840.036,4.931226871,-0.215067898
25200.036,13680.036,4.931299745,-0.214494992
29160.036,15840.036,4.932345596,-0.214507021
16560.036,9000.036,4.933085437,-0.214951747
33120.036,18000.036,4.933140886,-0.214516194
20520.036,11160.036,4.934225594,-0.214880583
24480.036,13320.036,4.934996417,-0.214832511
28440.036,15480.036,4.93555235,-0.21479786
32400.036,17640.036,4.93597226,-0.214771698
3960.036,2160.036,4.938522596,-0.218217704
7920.036,4320.036,4.938753266,-0.216400995
11880.036,6480.036,4.938830336,-0.215795424
15840.036,8640.036,4.938868904,-0.215492639
19800.036,10800.036,4.938892057,-0.215310968
23760.036,12960.036,4.938907496,-0.215189854
27720.036,15120.036,4.938918526,-0.215103344
31680.036,17280.036,4.9389268,-0.215038461
35640.036,19440.036,4.938933236,-0.214987997
34920.036,19080.036,4.941669647,-0.215234208
30960.036,16920.036,4.942012723,-0.215317245
27000.036,14760.036,4.942456318,-0.215424608
23040.036,12600.036,4.943052196,-0.21556882
19080.036,10440.036,4.943895021,-0.215772786
34200.036,18720.036,4.944516126,-0.215490459
15120.036,8280.036,4.945178425,-0.216083346
30240.036,16560.036,4.945238992,-0.21560888
26280.036,14400.036,4.946179197,-0.215762907
11160.036,6120.036,4.94737012,-0.216613616
22320.036,12240.036,4.947452101,-0.215971435
33480.036,18360.036,4.94747945,-0.215757374
29520.036,16200.036,4.948615409,-0.215914277
18360.036,10080.036,4.949272254,-0.216269612
25560.036,14040.036,4.950102081,-0.216119632
32760.036,18000.036,4.950566968,-0.216035636
7200.036,3960.036,4.951962396,-0.217724375
14400.036,7920.036,4.952089208,-0.21673108
21600.036,11880.036,4.952131533,-0.216399982
28800.036,15840.036,4.952152706,-0.216234433
32040.036,17640.036,4.953786655,-0.216325982
24840.036,13680.036,4.954241536,-0.216496333
17640.036,9720.036,4.955067399,-0.216805583
35280.036,19440.036,4.955119215,-0.216400694
28080.036,15480.036,4.955862666,-0.216570443
10440.036,5760.036,4.957030572,-0.217540548
20880.036,11520.036,4.957118013,-0.21685705
31320.036,17280.036,4.957147187,-0.216629217
34560.036,19080.036,4.958190077,-0.216676969
24120.036,13320.036,4.95861601,-0.216894734
13680.036,7560.036,4.959691524,-0.21744452
27360.036,15120.036,4.95975825,-0.216923517
30600.036,16920.036,4.960658013,-0.21694622
16920.036,9360.036,4.961331156,-0.217385516
33840.036,18720.036,4.961385102,-0.216964586
20160.036,11160.036,4.962442796,-0.217345585
23400.036,12960.036,4.963246109,-0.217316766
26640.036,14760.036,4.963853751,-0.217294987
29880.036,16560.036,4.964329451,-0.217277949
