alpha_1,alpha_2,imaginary,real
30240.036,25920.036,8.576313564,-0.685871577
27720.036,23760.036,8.576318815,-0.68594143
25200.036,21600.036,8.576325118,-0.686025252
22680.036,19440.036,8.576332824,-0.6861277
20160.036,17280.036,8.576342461,-0.68625576
17640.036,15120.036,8.576354858,-0.686420406
15120.036,12960.036,8.576371399,-0.686639932
12600.036,10800.036,8.576394578,-0.686947261
10080.036,8640.036,8.576429397,-0.687408241
7560.036,6480.036,8.57648756,-0.688176505
5040.036,4320.036,8.576604377,-0.689712899
2520.036,2160.036,8.576958758,-0.694321005
35640.036,30600.036,8.579893389,-0.685725984
33120.036,28440.036,8.580169827,-0.685773285
30600.036,26280.036,8.580491738,-0.68582836
28080.036,24120.036,8.580871347,-0.6858933
25560.036,21960.036,8.581325695,-0.685971014
23040.036,19800.036,8.581879261,-0.686065684
20520.036,17640.036,8.582568532,-0.686183536
18000.036,15480.036,8.583450379,-0.686334276
33480.036,28800.036,8.583938671,-0.685735
30960.036,26640.036,8.584562426,-0.68578622
15480.036,13320.036,8.584618612,-0.686533901
28440.036,24480.036,8.585296414,-0.685846478
25920.036,22320.036,8.58617269,-0.685918396
12960.036,11160.036,8.586239787,-0.686810794
23400.036,20160.036,8.587237069,-0.686005721
33840.036,29160.036,8.587618894,-0.685697586
31320.036,27000.036,8.588529722,-0.685745118
20880.036,18000.036,8.588557402,-0.686114
10440.036,9000.036,8.588640668,-0.687220583
28800.036,24840.036,8.589599295,-0.685800911
18360.036,15840.036,8.59023863,-0.686251799
26280.036,22680.036,8.590873074,-0.685867326
34200.036,29520.036,8.591213585,-0.685661015
31680.036,27360.036,8.592397518,-0.685705014
23760.036,20520.036,8.592415711,-0.685947714
15840.036,13680.036,8.592452146,-0.6864331
7920.036,6840.036,8.592561849,-0.687889149
29160.036,25200.036,8.593784982,-0.685756549
21240.036,18360.036,8.594322373,-0.686047004
34560.036,29880.036,8.594725692,-0.685625256
26640.036,23040.036,8.595433397,-0.685817736
13320.036,11520.036,8.595498285,-0.686682359
32040.036,27720.036,8.596169508,-0.685665875
18720.036,16200.036,8.596739147,-0.68617275
24120.036,20880.036,8.597424024,-0.685891567
29520.036,25560.036,8.597858198,-0.685713346
34920.036,30240.036,8.598158029,-0.685590285
32400.036,28080.036,8.599849211,-0.685627664
27000.036,23400.036,8.59985983,-0.685769564
21600.036,18720.036,8.59987577,-0.685982412
16200.036,14040.036,8.599902365,-0.68633715
10800.036,9360.036,8.59995566,-0.687046598
5400.036,4680.036,8.600116396,-0.689174711
35280.036,30600.036,8.601513283,-0.685556075
29880.036,25920.036,8.601823417,-0.685671256
24480.036,21240.036,8.602270278,-0.685837193
19080.036,16560.036,8.602969847,-0.686096918
32760.036,28440.036,8.603439971,-0.68559035
27360.036,23760.036,8.604158184,-0.68572275
13680.036,11880.036,8.604221001,-0.686561265
35640.036,30960.036,8.604794022,-0.685522601
21960.036,19080.036,8.605229032,-0.685920097
30240.036,26280.036,8.605684879,-0.685630236
33120.036,28800.036,8.606944976,-0.685553901
24840.036,21600.036,8.606962213,-0.685784508
16560.036,14400.036,8.606996732,-0.686245711
8280.036,7200.036,8.60710065,-0.687629222
27720.036,24120.036,8.608333938,-0.685677236
19440.036,16920.036,8.608947187,-0.686024111
30600.036,26640.036,8.609446602,-0.685590248
33480.036,29160.036,8.610367261,-0.685518287
22320.036,19440.036,8.610392787,-0.68585994
11160.036,9720.036,8.610469562,-0.686884846
25200.036,21960.036,8.611507085,-0.685733436
28080.036,24480.036,8.612392264,-0.685632969
14040.036,12240.036,8.612453138,-0.686446903
30960.036,27000.036,8.613112402,-0.685551251
33840.036,29520.036,8.61370972,-0.685483481
16920.036,14760.036,8.61376015,-0.686158471
19800.036,17280.036,8.614686313,-0.685954151
22680.036,19800.036,8.615376921,-0.685801832
25560.036,22320.036,8.615911701,-0.685683904
28440.036,24840.036,8.616338046,-0.6855899
31320.036,27360.036,8.616685902,-0.68551321
34200.036,29880.036,8.616975115,-0.685449455
34560.036,30240.036,8.62016608,-0.685416183
31680.036,27720.036,8.620170544,-0.685476091
28800.036,25200.036,8.620175903,-0.685547979
25920.036,22680.036,8.620182455,-0.685635842
23040.036,20160.036,8.620190649,-0.68574567
20160.036,17640.036,8.620201187,-0.685886876
17280.036,15120.036,8.620215248,-0.686075148
14400.036,12600.036,8.62023495,-0.686338725
11520.036,10080.036,8.62026454,-0.68673408
8640.036,7560.036,8.620313956,-0.687392978
5760.036,5040.036,8.620413158,-0.688710675
2880.036,2520.036,8.620713726,-0.692662962
34920.036,30600.036,8.623285131,-0.685383641
32040.036,28080.036,8.623569603,-0.685439859
29160.036,25560.036,8.623910203,-0.685507162
26280.036,23040.036,8.62432536,-0.685589187
23400.036,20520.036,8.624842561,-0.685691357
20520.036,18000.036,8.625504703,-0.685822133
35280.036,30960.036,8.626334672,-0.685351804
17640.036,15480.036,8.626382641,-0.685995485
32400.036,28440.036,8.626886194,-0.685404484
29520.036,25920.036,8.627545082,-0.685467406
14760.036,12960.036,8.627602407,-0.686236244
26640.036,23400.036,8.62834607,-0.685543878
35640.036,31320.036,8.629317002,-0.68532065
23760.036,20880.036,8.629340683,-0.685638804
11880.036,10440.036,8.629411898,-0.686593219
32760.036,28800.036,8.63012328,-0.685369936
20880.036,18360.036,8.630608781,-0.685759783
29880.036,26280.036,8.631084457,-0.685428669
27000.036,23760.036,8.632249914,-0.685499856
18000.036,15840.036,8.632281143,-0.685919244
9000.036,7920.036,8.632375135,-0.687177326
33120.036,29160.036,8.633283688,-0.685336185
24120.036,21240.036,8.633692517,-0.685587927
30240.036,26640.036,8.634532045,-0.685390914
15120.036,13320.036,8.634587745,-0.686139022
21240.036,18720.036,8.635524464,-0.685699694
27360.036,24120.036,8.636041914,-0.685457069
33480.036,29520.036,8.636370111,-0.685303205
30600.036,27000.036,8.637891369,-0.685354103
24480.036,21600.036,8.637905085,-0.685538646
18360.036,16200.036,8.637927966,-0.685846211
12240.036,10800.036,8.63797381,-0.686461319
6120.036,5400.036,8.638111994,-0.688306468
33840.036,29880.036,8.639385115,-0.68527097
27720.036,24480.036,8.639726809,-0.685415465
21600.036,19080.036,8.640261995,-0.685641747
30960.036,27360.036,8.641165778,-0.685318201
15480.036,13680.036,8.641219942,-0.686046663
24840.036,21960.036,8.641984968,-0.685490888
34200.036,30240.036,8.642331152,-0.685239454
28080.036,24840.036,8.643309073,-0.685374995
18720.036,16560.036,8.643338881,-0.685776187
9360.036,8280.036,8.643428583,-0.686979686
31320.036,27720.036,8.644358449,-0.685283176
21960.036,19440.036,8.644830886,-0.685585828
34560.036,30600.036,8.645210561,-0.685208634
25200.036,22320.036,8.645938337,-0.685444583
12600.036,11160.036,8.646004739,-0.686337551
28440.036,25200.036,8.646792936,-0.685335615
31680.036,28080.036,8.647472407,-0.685248995
15840.036,14040.036,8.647525117,-0.685958813
34920.036,30960.036,8.648025578,-0.685178487
19080.036,16920.036,8.648528369,-0.68570899
22320.036,19800.036,8.649239983,-0.685531834
25560.036,22680.036,8.649770987,-0.685399666
28800.036,25560.036,8.650182397,-0.685297279
32040.036,28440.036,8.650510526,-0.685215628
35280.036,31320.036,8.650778338,-0.685148992
35640.036,31680.036,8.653470885,-0.685120126
32400.036,28800.036,8.653475545,-0.685183047
29160.036,25920.036,8.653481241,-0.685259949
25920.036,23040.036,8.653488364,-0.685356076
22680.036,20160.036,8.653497527,-0.685479666
19440.036,17280.036,8.65350975,-0.685644452
16200.036,14400.036,8.653526876,-0.685875149
12960.036,11520.036,8.653552594,-0.686221186
9720.036,8640.036,8.653595534,-0.686797893
6480.036,5760.036,8.653681703,-0.687951231
3240.036,2880.036,8.653942524,-0.691410626
32760.036,29160.036,8.656370069,-0.685151223
29520.036,26280.036,8.656693055,-0.685223583
26280.036,23400.036,8.657095593,-0.685313754
23040.036,20520.036,8.657611199,-0.685429234
19800.036,17640.036,8.658295296,-0.685582419
33120.036,29520.036,8.659196584,-0.685120132
16560.036,14760.036,8.659246607,-0.685795378
29880.036,26640.036,8.659821239,-0.685188146
26640.036,23760.036,8.660597496,-0.685272646
13320.036,11880.036,8.66065969,-0.686111579
23400.036,20880.036,8.66158817,-0.685380452
33480.036,29880.036,8.661957458,-0.685089748
30240.036,27000.036,8.662869015,-0.685153603
20160.036,18000.036,8.662896333,-0.685522747
10080.036,9000.036,8.662978525,-0.686630117
27000.036,24120.036,8.663998622,-0.685232701
33840.036,30240.036,8.664654952,-0.685060047
16920.036,15120.036,8.664703731,-0.685719236
23760.036,21240.036,8.665435144,-0.68533324
30600.036,27360.036,8.665839446,-0.685119919
34200.036,30600.036,8.667291225,-0.685031006
27360.036,24480.036,8.667303258,-0.68519387
20520.036,18360.036,8.66732333,-0.685465305
13680.036,12240.036,8.66736354,-0.686008158
6840.036,6120.036,8.667484686,-0.68763658
30960.036,27720.036,8.668735439,-0.685087064
24120.036,21600.036,8.669158392,-0.685287525
34560.036,30960.036,8.669868335,-0.685002604
17280.036,15480.036,8.66991593,-0.68564648
27720.036,24840.036,8.670515453,-0.685156107
31320.036,28080.036,8.671559758,-0.685055007
20880.036,18720.036,8.67158598,-0.68540997
10440.036,9360.036,8.671664866,-0.686474798
34920.036,31320.036,8.672388254,-0.68497482
24480.036,21960.036,8.672763788,-0.685243235
28080.036,25200.036,8.673639033,-0.685119368
14040.036,12600.036,8.673697517,-0.685910415
31680.036,28440.036,8.67431503,-0.68502372
35280.036,31680.036,8.674852863,-0.684947633
17640.036,15840.036,8.67489933,-0.68557689
21240.036,19080.036,8.675693266,-0.685356627
24840.036,22320.036,8.676256842,-0.685200306
28440.036,25560.036,8.676677614,-0.685083613
32040.036,28800.036,8.677003757,-0.684993174
35640.036,32040.036,8.677263965,-0.684921025
32400.036,29160.036,8.679628321,-0.684963345
28800.036,25920.036,8.67963462,-0.685048802
25200.036,22680.036,8.679642722,-0.685158675
21600.036,19440.036,8.679653531,-0.685305172
18000.036,16200.036,8.679668673,-0.685510263
14400.036,12960.036,8.67969141,-0.685817895
10800.036,9720.036,8.679729367,-0.686330597
7200.036,6480.036,8.679805512,-0.687355941
3600.036,3240.036,8.680035802,-0.69043148
32760.036,29520.036,8.682190992,-0.684934206
29160.036,26280.036,8.682513292,-0.685014899
25560.036,23040.036,8.682926288,-0.685118285
21960.036,19800.036,8.68347453,-0.685255505
18360.036,16560.036,8.684237462,-0.685446415
33120.036,29880.036,8.684693934,-0.684905735
29520.036,26640.036,8.685316702,-0.684981869
14760.036,13320.036,8.685371893,-0.685730189
25920.036,23400.036,8.686112107,-0.685079081
33480.036,30240.036,8.68713921,-0.684877909
22320.036,20160.036,8.687163483,-0.685207536
11160.036,10080.036,8.687236494,-0.686196365
29880.036,27000.036,8.688047764,-0.684949677
18720.036,16920.036,8.688618085,-0.685385174
26280.036,23760.036,8.689204481,-0.685041012
33840.036,30600.036,8.689528792,-0.684850706
30240.036,27360.036,8.690709243,-0.684918294
22680.036,20520.036,8.690727118,-0.685161178
15120.036,13680.036,8.690762921,-0.685646932
7560.036,6840.036,8.690870748,-0.687104085
34200.036,30960.036,8.69186456,-0.684824105
26640.036,24120.036,8.692207461,-0.685004028
19080.036,17280.036,8.692821934,-0.685326384
30600.036,27720.036,8.693303764,-0.684887688
34560.036,31320.036,8.694148312,-0.684798086
23040.036,20880.036,8.694171714,-0.685116352
11520.036,10440.036,8.694242102,-0.686071101
27000.036,24480.036,8.695124869,-0.684968085
30960.036,28080.036,8.695833823,-0.684857831
15480.036,14040.036,8.695886069,-0.685567794
34920.036,31680.036,8.696381766,-0.684772632
19440.036,17640.036,8.696859496,-0.685269902
23400.036,21240.036,8.697503139,-0.685072983
27360.036,24840.036,8.697960311,-0.684933139
31320.036,28440.036,8.698301793,-0.684828696
35280.036,32040.036,8.698566567,-0.684747723
35640.036,32400.036,8.700704286,-0.684723342
31680.036,28800.036,8.700709931,-0.684800258
27720.036,25200.036,8.700717192,-0.684899148
23760.036,21600.036,8.700726878,-0.685031002
19800.036,18000.036,8.700740447,-0.685215594
15840.036,14400.036,8.70076082,-0.685492477
11880.036,10800.036,8.700794824,-0.685953936
7920.036,7200.036,8.700863023,-0.686876803
3960.036,3600.036,8.701069141,-0.689645004
32040.036,29160.036,8.703060388,-0.68477249
28080.036,25560.036,8.703398735,-0.684866075
24120.036,21960.036,8.703848071,-0.684990342
20160.036,18360.036,8.704473726,-0.685163336
32400.036,29520.036,8.705355212,-0.684745371
16200.036,14760.036,8.70540481,-0.68542071
28440.036,25920.036,8.706007984,-0.684833883
24480.036,22320.036,8.706871534,-0.684950942
12240.036,11160.036,8.706937201,-0.68584411
32760.036,29880.036,8.707596354,-0.684718877
20520.036,18720.036,8.708067603,-0.685113016
28800.036,26280.036,8.708547826,-0.684802536
33120.036,30240.036,8.709785676,-0.684692988
24840.036,22680.036,8.709801786,-0.684912745
16560.036,15120.036,8.709834049,-0.685352249
8280.036,7560.036,8.709931184,-0.686670668
29160.036,26640.036,8.711020992,-0.684772003
20880.036,19080.036,8.711529744,-0.685064526
33480.036,30600.036,8.711924955,-0.684667682
25200.036,23040.036,8.712643072,-0.684875697
12600.036,11520.036,8.712706607,-0.685740955
29520.036,27000.036,8.713430075,-0.684742252
33840.036,30960.036,8.714015888,-0.68464294
16920.036,15480.036,8.714063094,-0.685286869
21240.036,19440.036,8.714867262,-0.68501777
25560.036,23400.036,8.715399383,-0.684839746
29880.036,27360.036,8.715777534,-0.684713252
34200.036,31320.036,8.716060095,-0.684618744
34560.036,31680.036,8.718059125,-0.684595076
30240.036,27720.036,8.718065702,-0.684684977
25920.036,23760.036,8.718074476,-0.684804844
21600.036,19800.036,8.718086767,-0.684972656
17280.036,15840.036,8.718105218,-0.685224369
12960.036,11880.036,8.718136013,-0.68564388
8640.036,7920.036,8.718197761,-0.68648286
4320.036,3960.036,8.718384274,-0.688999469
34920.036,32040.036,8.720014459,-0.684571918
30600.036,28080.036,8.720296799,-0.684657399
26280.036,24120.036,8.720671888,-0.684770946
21960.036,20160.036,8.721194408,-0.684929098
35280.036,32400.036,8.721927515,-0.684549255
17640.036,16200.036,8.721972547,-0.685164561
30960.036,28440.036,8.722472933,-0.684630493
26640.036,24480.036,8.723194953,-0.68473801
13320.036,12240.036,8.723254613,-0.685552364
35640.036,32760.036,8.723799649,-0.68452707
22320.036,20520.036,8.724195918,-0.684887018
31320.036,28800.036,8.724596111,-0.684604234
27000.036,24840.036,8.72564682,-0.684705995
18000.036,16560.036,8.725676178,-0.685107276
9000.036,8280.036,8.725764542,-0.686311042
31680.036,29160.036,8.726668242,-0.6845786
22680.036,20880.036,8.727096641,-0.684846341
27360.036,25200.036,8.72803046,-0.684674862
13680.036,12600.036,8.728088354,-0.685465943
32040.036,29520.036,8.728691145,-0.684553568
18360.036,16920.036,8.72922629,-0.685052356
23040.036,21240.036,8.72990157,-0.684806999
27720.036,25560.036,8.730348682,-0.684644577
32400.036,29880.036,8.730666555,-0.684529118
32760.036,30240.036,8.732596124,-0.684505229
28080.036,25920.036,8.732604142,-0.684615104
23400.036,21600.036,8.732615373,-0.684768928
18720.036,17280.036,8.732632234,-0.684999659
14040.036,12960.036,8.73266037,-0.685384203
9360.036,8640.036,8.732716778,-0.686153255
4680.036,4320.036,8.732887076,-0.688460129
33120.036,30600.036,8.734481429,-0.684481883
28440.036,26280.036,8.734799355,-0.684586412
23760.036,21960.036,8.73524242,-0.684732065
19080.036,17640.036,8.735902617,-0.684949053
33480.036,30960.036,8.736323977,-0.68445906
28800.036,26640.036,8.736936703,-0.68455847
14400.036,13320.036,8.736991359,-0.685306774
24120.036,22320.036,8.737786807,-0.684696356
33840.036,31320.036,8.738125206,-0.684436744
29160.036,27000.036,8.739018444,-0.684531249
19440.036,18000.036,8.739045375,-0.684900415
9720.036,9000.036,8.739126415,-0.686007849
34200.036,31680.036,8.739886489,-0.684414918
24480.036,22680.036,8.740252372,-0.684661746
29520.036,27360.036,8.741046721,-0.684504721
14760.036,13680.036,8.741099891,-0.685233323
34560.036,32040.036,8.741609143,-0.684393566
19800.036,18360.036,8.742067835,-0.684853633
24840.036,23040.036,8.742642725,-0.684628186
29880.036,27720.036,8.743023567,-0.684478861
34920.036,32400.036,8.743294422,-0.684372673
35280.036,32760.036,8.744943532,-0.684352224
30240.036,28080.036,8.744950914,-0.684453643
25200.036,23400.036,8.744961254,-0.684595628
20160.036,18720.036,8.744976775,-0.684808602
15120.036,14040.036,8.745002675,-0.685163552
10080.036,9360.036,8.74505459,-0.685873421
5040.036,4680.036,8.745211256,-0.688002789
35640.036,33120.036,8.746557623,-0.684332205
30600.036,28440.036,8.746830598,-0.684429044
25560.036,23760.036,8.747211148,-0.684564028
20520.036,19080.036,8.747778473,-0.684765227
30960.036,28800.036,8.748664365,-0.68440504
15480.036,14400.036,8.74871479,-0.685097191
25920.036,24120.036,8.749395412,-0.684533345
31320.036,29160.036,8.750453877,-0.684381612
20880.036,19440.036,8.750478751,-0.684723417
10440.036,9720.036,8.750553586,-0.685748775
26280.036,24480.036,8.751516874,-0.68450354
31680.036,29520.036,8.752200719,-0.684358738
15840.036,14760.036,8.752249875,-0.685033996
21240.036,19800.036,8.753083019,-0.684683089
26640.036,24840.036,8.753578206,-0.684474574
32040.036,29880.036,8.753906397,-0.6843364
32400.036,30240.036,8.755572349,-0.684314577
27000.036,25200.036,8.755581929,-0.684446414
21600.036,20160.036,8.755596307,-0.684644166
16200.036,15120.036,8.755620299,-0.684973746
10800.036,10080.036,8.755668382,-0.685632881
5400.036,5040.036,8.755813429,-0.687610077
32760.036,30600.036,8.757199949,-0.684293254
27360.036,25560.036,8.757530423,-0.684419026
21960.036,20520.036,8.758023303,-0.684606576
33120.036,30960.036,8.758790504,-0.684272412
16560.036,15480.036,8.758837305,-0.68491624
27720.036,25920.036,8.759425941,-0.684392378
33480.036,31320.036,8.760345266,-0.684252036
22320.036,20880.036,8.760368374,-0.684570251
11160.036,10440.036,8.760437883,-0.685524848
28080.036,26280.036,8.761270616,-0.684366442
33840.036,31680.036,8.761865429,-0.68423211
16920.036,15840.036,8.761911134,-0.684861294
22680.036,21240.036,8.7626356,-0.684535128
28440.036,26640.036,8.763066464,-0.684341188
34200.036,32040.036,8.763352136,-0.684212619
34560.036,32400.036,8.764806478,-0.68419355
28800.036,27000.036,8.764815401,-0.684316591
23040.036,21600.036,8.764828793,-0.68450115
17280.036,16200.036,8.764851138,-0.684808742
11520.036,10800.036,8.764895914,-0.685423903
5760.036,5400.036,8.765030942,-0.687269206
34920.036,32760.036,8.766229502,-0.684174889
29160.036,27360.036,8.766519239,-0.684292625
23400.036,21960.036,8.766951523,-0.68446826
35280.036,33120.036,8.767622208,-0.684156623
17640.036,16560.036,8.767665869,-0.68475843
29520.036,27720.036,8.768179702,-0.684269266
35640.036,33480.036,8.768985555,-0.684138739
23760.036,22320.036,8.76900713,-0.684436408
11880.036,11160.036,8.76907202,-0.685329371
29880.036,28080.036,8.769798425,-0.684246492
18000.036,16920.036,8.770363167,-0.684710218
24120.036,22680.036,8.77099875,-0.684405545
30240.036,28440.036,8.771376961,-0.68422428
30600.036,28800.036,8.77291679,-0.684202611
24480.036,23040.036,8.772929323,-0.684375625
18360.036,17280.036,8.772950231,-0.684663977
12240.036,11520.036,8.772992125,-0.68524066
6120.036,5760.036,8.773118425,-0.68697055
30960.036,29160.036,8.774419318,-0.684181464
24840.036,23400.036,8.774801615,-0.684346606
18720.036,17640.036,8.775433684,-0.684619588
31320.036,29520.036,8.775885884,-0.68416082
25200.036,23760.036,8.776618225,-0.684318449
12600.036,11880.036,8.776679069,-0.685157248
31680.036,29880.036,8.777317763,-0.684140663
19080.036,18000.036,8.777819627,-0.684576944
25560.036,24120.036,8.7783816,-0.684291114
32040.036,30240.036,8.778716173,-0.684120975
32400.036,30600.036,8.780082272,-0.68410174
25920.036,24480.036,8.780094048,-0.684264568
19440.036,18360.036,8.780113694,-0.684535942
12960.036,12240.036,8.780153053,-0.685078674
6480.036,6120.036,8.780271682,-0.686706728
32760.036,30960.036,8.781417168,-0.684082942
26280.036,24840.036,8.781757743,-0.684238775
19800.036,18720.036,8.78232109,-0.684496491
33120.036,31320.036,8.782721918,-0.684064567
26640.036,25200.036,8.783374737,-0.684213705
13320.036,12600.036,8.783432011,-0.68500453
33480.036,31680.036,8.783997532,-0.6840466
20160.036,19080.036,8.784446636,-0.684458502
27000.036,25560.036,8.784946971,-0.684189327
33840.036,32040.036,8.785244975,-0.684029029
34200.036,32400.036,8.78646517,-0.68401184
27360.036,25920.036,8.786476276,-0.684165613
20520.036,19440.036,8.786494802,-0.684421898
13680.036,12960.036,8.786531916,-0.684934451
6840.036,6480.036,8.786643749,-0.686471983
34560.036,32760.036,8.787658999,-0.683995021
27720.036,26280.036,8.787964387,-0.684142537
20880.036,19800.036,8.788469738,-0.684386602
34920.036,33120.036,8.78882731,-0.68397856
28080.036,26640.036,8.789412948,-0.684120073
14040.036,13320.036,8.789467045,-0.684868111
35280.036,33480.036,8.78997091,-0.683962445
21240.036,20160.036,8.790375302,-0.684352547
28440.036,27000.036,8.790823513,-0.684098197
35640.036,33840.036,8.791090576,-0.683946667
28800.036,27360.036,8.792197558,-0.684076886
21600.036,20520.036,8.792215086,-0.684319669
14400.036,13680.036,8.792250196,-0.68480522
7200.036,6840.036,8.792355969,-0.68626176
29160.036,27720.036,8.793536485,-0.684056118
21960.036,20880.036,8.793992439,-0.684287906
29520.036,28080.036,8.794841621,-0.684035874
14760.036,14040.036,8.794892875,-0.684745515
22320.036,21240.036,8.795710485,-0.684257204
29880.036,28440.036,8.79611423,-0.684016134
30240.036,28800.036,8.797355513,-0.683996878
22680.036,21600.036,8.797372144,-0.68422751
15120.036,14400.036,8.797405455,-0.68468876
7560.036,7200.036,8.79750579,-0.68607241
30600.036,29160.036,8.798566614,-0.68397809
23040.036,21960.036,8.798980147,-0.684198775
30960.036,29520.036,8.799748618,-0.683959752
15480.036,14760.036,8.799797313,-0.684634742
23400.036,22320.036,8.800537053,-0.684170954
31320.036,29880.036,8.800902563,-0.683941848
31680.036,30240.036,8.802029436,-0.683924364
23760.036,22680.036,8.802045257,-0.684144003
15840.036,15120.036,8.802076945,-0.684583268
7920.036,7560.036,8.802172372,-0.68590097
32040.036,30600.036,8.803130178,-0.683907285
24120.036,23040.036,8.803507011,-0.684117883
32400.036,30960.036,8.804205689,-0.683890597
16200.036,15480.036,8.804252068,-0.684534162
24480.036,23400.036,8.804924427,-0.684092555
32760.036,31320.036,8.805256825,-0.683874286
33120.036,31680.036,8.806284407,-0.68385834
24840.036,23760.036,8.806299493,-0.684067985
16560.036,15840.036,8.806329708,-0.684487264
8280.036,7920.036,8.806420684,-0.685745016
33480.036,32040.036,8.807289216,-0.683842747
25200.036,24120.036,8.807634079,-0.684044138
33840.036,32400.036,8.808272002,-0.683827494
16920.036,16200.036,8.808316275,-0.684442429
25560.036,24480.036,8.808929946,-0.684020983
34200.036,32760.036,8.809233481,-0.683812573
34560.036,33120.036,8.810174338,-0.68379797
25920.036,24840.036,8.810188756,-0.683998491
17280.036,16560.036,8.810217628,-0.684399523
8640.036,8280.036,8.81030455,-0.68560254
34920.036,33480.036,8.811095231,-0.683783677
26280.036,25200.036,8.811412074,-0.683976633
35280.036,33840.036,8.811996787,-0.683769684
17640.036,16920.036,8.812039136,-0.684358425
26640.036,25560.036,8.812601383,-0.683955383
35640.036,34200.036,8.812879609,-0.683755981
27000.036,25920.036,8.81375808,-0.683934716
18000.036,17280.036,8.813785724,-0.684319022
9000.036,8640.036,8.813868937,-0.685471868
27360.036,26280.036,8.814883488,-0.683914609
18360.036,17640.036,8.815461921,-0.684281213
27720.036,26640.036,8.815978861,-0.683895038
28080.036,27000.036,8.817045384,-0.683875983
18720.036,18000.036,8.8170719,-0.684244902
9360.036,9000.036,8.817151707,-0.685351592
28440.036,27360.036,8.818084183,-0.683857423
19080.036,18360.036,8.818619507,-0.684210001
28800.036,27720.036,8.819096325,-0.68383934
29160.036,28080.036,8.820082822,-0.683821716
19440.036,18720.036,8.820108299,-0.684176432
9720.036,9360.036,8.820184967,-0.685240518
29520.036,28440.036,8.821044638,-0.683804532
19800.036,19080.036,8.821541565,-0.684144117
29880.036,28800.036,8.821982688,-0.683787773
30240.036,29160.036,8.82289784,-0.683771424
20160.036,19440.036,8.822922355,-0.684112989
10080.036,9720.036,8.822996123,-0.68513763
30600.036,29520.036,8.823790925,-0.683755469
20520.036,19800.036,8.8242535,-0.684082984
30960.036,29880.036,8.824662729,-0.683739894
31320.036,30240.036,8.825514005,-0.683724686
20880.036,20160.036,8.825537629,-0.684054041
10440.036,10080.036,8.825608707,-0.685042055
31680.036,30600.036,8.82634547,-0.683709832
21240.036,20520.036,8.82677719,-0.684026106
32040.036,30960.036,8.827157807,-0.68369532
32400.036,31320.036,8.827951669,-0.683681138
21600.036,20880.036,8.827974464,-0.683999126
10800.036,10440.036,8.828043041,-0.68495304
32760.036,31680.036,8.828727679,-0.683667276
21960.036,21240.036,8.829131578,-0.683973053
33120.036,32040.036,8.829486432,-0.683653721
33480.036,32400.036,8.830228498,-0.683640465
22320.036,21600.036,8.830250519,-0.683947843
11160.036,10800.036,8.830316766,-0.684869932
33840.036,32760.036,8.830954421,-0.683627497
22680.036,21960.036,8.831333147,-0.683923453
34200.036,33120.036,8.831664722,-0.683614809
34560.036,33480.036,8.8323599,-0.683602391
23040.036,22320.036,8.8323812,-0.683899844
11520.036,11160.036,8.832445268,-0.684792162
34920.036,33840.036,8.833040434,-0.683590234
23400.036,22680.036,8.833396309,-0.683876979
35280.036,34200.036,8.833706781,-0.683578331
35640.036,34560.036,8.834359379,-0.683566674
23760.036,23040.036,8.834380002,-0.683854824
11880.036,11520.036,8.834442031,-0.684719233
24120.036,23400.036,8.835333717,-0.683833345
24480.036,23760.036,8.836258803,-0.683812513
12240.036,11880.036,8.836318918,-0.684650705
24840.036,24120.036,8.837156529,-0.683792298
25200.036,24480.036,8.838028093,-0.683772673
12600.036,12240.036,8.838086409,-0.684586193
25560.036,24840.036,8.838874621,-0.683753614
25920.036,25200.036,8.839697176,-0.683735095
12960.036,12600.036,8.839753798,-0.684525352
26280.036,25560.036,8.840496764,-0.683717095
26640.036,25920.036,8.841274332,-0.683699592
13320.036,12960.036,8.841329355,-0.684467879
27000.036,26280.036,8.842030778,-0.683682565
27360.036,26640.036,8.842766951,-0.683665995
13680.036,13320.036,8.842820462,-0.684413501
27720.036,27000.036,8.843483655,-0.683649865
28080.036,27360.036,8.844181652,-0.683634156
14040.036,13680.036,8.844233733,-0.684361976
28440.036,27720.036,8.844861666,-0.683618853
28800.036,28080.036,8.845524382,-0.68360394
14400.036,14040.036,8.845575107,-0.684313083
29160.036,28440.036,8.846170452,-0.683589403
29520.036,28800.036,8.846800496,-0.683575227
14760.036,14400.036,8.846849934,-0.684266627
29880.036,29160.036,8.847415103,-0.683561398
30240.036,29520.036,8.848014832,-0.683547906
15120.036,14760.036,8.848063046,-0.68422243
30600.036,29880.036,8.848600219,-0.683534736
30960.036,30240.036,8.84917177,-0.683521879
15480.036,15120.036,8.84921882,-0.684180331
31320.036,30600.036,8.849729972,-0.683509322
31680.036,30960.036,8.850275286,-0.683497055
15840.036,15480.036,8.850321226,-0.684140184
32040.036,31320.036,8.850808154,-0.68348507
32400.036,31680.036,8.851328996,-0.683473355
16200.036,15840.036,8.851373878,-0.684101856
32760.036,32040.036,8.851838216,-0.683461902
33120.036,32400.036,8.852336198,-0.683450702
16560.036,16200.036,8.852380069,-0.684065226
33480.036,32760.036,8.85282331,-0.683439747
33840.036,33120.036,8.853299904,-0.683429029
16920.036,16560.036,8.853342808,-0.684030185
34200.036,33480.036,8.853766317,-0.683418541
