alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.40001,0.85001,1.318525521,-0.06961043,-0.06961043
3.95001,2.40001,1.318538024,-0.069613837,-0.069613837
2.55001,1.55001,1.318545531,-0.069612794,-0.069612794
3.70001,2.25001,1.318553099,-0.069613689,-0.069613689
4.85001,2.95001,1.318557078,-0.069614159,-0.069614159
4.60001,2.80001,1.318570233,-0.069614057,-0.069614057
3.45001,2.10001,1.318570352,-0.069613519,-0.069613519
2.30001,1.40001,1.31857059,-0.069612443,-0.069612443
1.15001,0.70001,1.318571304,-0.069609217,-0.069609217
4.35001,2.65001,1.318584894,-0.069613943,-0.069613943
3.20001,1.95001,1.318590289,-0.069613323,-0.069613323
4.10001,2.50001,1.318601335,-0.069613816,-0.069613816
2.05001,1.25001,1.318601735,-0.069612007,-0.069612007
2.95001,1.80001,1.318613591,-0.069613094,-0.069613094
3.85001,2.35001,1.318619903,-0.069613672,-0.069613672
4.75001,2.90001,1.318623822,-0.069614031,-0.069614031
4.50001,2.75001,1.318640946,-0.06961392,-0.06961392
3.60001,2.20001,1.318641037,-0.069613508,-0.069613508
2.70001,1.65001,1.318641189,-0.069612822,-0.069612822
1.80001,1.10001,1.318641492,-0.069611451,-0.069611451
0.90001,0.55001,1.318642403,-0.069607336,-0.069607336
4.25001,2.60001,1.318660075,-0.069613796,-0.069613796
3.35001,2.05001,1.318665311,-0.06961332,-0.06961332
4.90001,3.00001,1.318674056,-0.069614007,-0.069614007
2.45001,1.50001,1.31867439,-0.069612496,-0.069612496
4.00001,2.45001,1.318681583,-0.069613656,-0.069613656
4.65001,2.85001,1.318693302,-0.069613898,-0.069613898
3.10001,1.90001,1.318693478,-0.069613103,-0.069613103
1.55001,0.95001,1.318694005,-0.069610717,-0.069610717
3.75001,2.30001,1.318705943,-0.069613498,-0.069613498
4.40001,2.70001,1.318714723,-0.069613777,-0.069613777
2.20001,1.35001,1.318715094,-0.069612097,-0.069612097
2.85001,1.75001,1.318726558,-0.069612847,-0.069612847
3.50001,2.15001,1.318733762,-0.069613318,-0.069613318
4.15001,2.55001,1.318738708,-0.069613642,-0.069613642
4.80001,2.95001,1.318742315,-0.069613877,-0.069613877
4.55001,2.80001,1.31876569,-0.069613759,-0.069613759
3.90001,2.40001,1.31876575,-0.069613489,-0.069613489
3.25001,2.00001,1.318765834,-0.06961311,-0.06961311
2.60001,1.60001,1.318765959,-0.069612543,-0.069612543
1.95001,1.20001,1.318766168,-0.069611596,-0.069611596
1.30001,0.80001,1.318766586,-0.069609703,-0.069609703
0.65001,0.40001,1.318767841,-0.069604025,-0.069604025
4.95001,3.05001,1.318788295,-0.069613858,-0.069613858
4.30001,2.65001,1.318791765,-0.069613628,-0.069613628
3.65001,2.25001,1.31879647,-0.069613316,-0.069613316
3.00001,1.85001,1.318803214,-0.069612869,-0.069612869
4.70001,2.90001,1.318813338,-0.069613743,-0.069613743
2.35001,1.45001,1.318813684,-0.069612174,-0.069612174
4.05001,2.50001,1.318821036,-0.06961348,-0.06961348
3.40001,2.10001,1.318831676,-0.069613117,-0.069613117
1.70001,1.05001,1.318832154,-0.06961095,-0.06961095
4.45001,2.75001,1.318841173,-0.069613615,-0.069613615
2.75001,1.70001,1.318847339,-0.069612583,-0.069612583
3.80001,2.35001,1.31885413,-0.069613313,-0.069613313
4.85001,3.00001,1.31885798,-0.069613727,-0.069613727
4.20001,2.60001,1.318872296,-0.069613472,-0.069613472
3.15001,1.95001,1.318872425,-0.069612888,-0.069612888
2.10001,1.30001,1.318872683,-0.069611719,-0.069611719
1.05001,0.65001,1.318873457,-0.069608214,-0.069608214
4.60001,2.85001,1.318887297,-0.069613603,-0.069613603
3.55001,2.20001,1.318891846,-0.069613124,-0.069613124
2.50001,1.55001,1.318900217,-0.069612242,-0.069612242
3.95001,2.45001,1.318907326,-0.069613311,-0.069613311
4.35001,2.70001,1.318919955,-0.069613464,-0.069613464
2.90001,1.80001,1.318920141,-0.069612619,-0.069612619
1.45001,0.90001,1.318920701,-0.069610084,-0.069610084
4.75001,2.95001,1.318930452,-0.069613592,-0.069613592
3.30001,2.05001,1.318935228,-0.069612905,-0.069612905
3.70001,2.30001,1.318947048,-0.069613129,-0.069613129
1.85001,1.15001,1.318947487,-0.069611144,-0.069611144
4.10001,2.55001,1.318956559,-0.069613309,-0.069613309
4.50001,2.80001,1.318964378,-0.069613457,-0.069613457
2.25001,1.40001,1.318964738,-0.069611825,-0.069611825
4.90001,3.05001,1.318970918,-0.069613581,-0.069613581
2.65001,1.65001,1.318976776,-0.069612301,-0.069612301
3.05001,1.90001,1.318985655,-0.069612652,-0.069612652
3.45001,2.15001,1.318992472,-0.069612921,-0.069612921
3.85001,2.40001,1.318997873,-0.069613134,-0.069613134
4.25001,2.65001,1.319002256,-0.069613307,-0.069613307
4.65001,2.90001,1.319005885,-0.06961345,-0.06961345
4.80001,3.00001,1.319044753,-0.069613444,-0.069613444
4.40001,2.75001,1.319044784,-0.069613305,-0.069613305
4.00001,2.50001,1.319044821,-0.069613139,-0.069613139
3.60001,2.25001,1.319044866,-0.069612935,-0.069612935
3.20001,2.00001,1.319044922,-0.069612681,-0.069612681
2.80001,1.75001,1.319044994,-0.069612354,-0.069612354
2.40001,1.50001,1.31904509,-0.069611917,-0.069611917
2.00001,1.25001,1.319045225,-0.069611307,-0.069611307
1.60001,1.00001,1.319045427,-0.069610391,-0.069610391
1.20001,0.75001,1.319045763,-0.069608865,-0.069608865
0.80001,0.50001,1.319046437,-0.069605812,-0.069605812
0.40001,0.25001,1.319048456,-0.069596654,-0.069596654
4.95001,3.10001,1.319081228,-0.069613438,-0.069613438
4.55001,2.85001,1.319084462,-0.069613303,-0.069613303
4.15001,2.60001,1.319088319,-0.069613143,-0.069613143
3.75001,2.35001,1.319092999,-0.069612948,-0.069612948
3.35001,2.10001,1.319098796,-0.069612707,-0.069612707
2.95001,1.85001,1.319106163,-0.0696124,-0.0696124
2.55001,1.60001,1.319115838,-0.069611998,-0.069611998
4.70001,2.95001,1.319121567,-0.069613301,-0.069613301
4.30001,2.70001,1.319128736,-0.069613146,-0.069613146
2.15001,1.35001,1.31912911,-0.069611446,-0.069611446
3.90001,2.45001,1.319137372,-0.06961296,-0.06961296
3.50001,2.20001,1.31914798,-0.069612731,-0.069612731
1.75001,1.10001,1.319148441,-0.069610643,-0.069610643
4.85001,3.05001,1.319156342,-0.0696133,-0.0696133
3.10001,1.95001,1.319161322,-0.069612442,-0.069612442
4.45001,2.80001,1.319166386,-0.06961315,-0.06961315
4.05001,2.55001,1.31917841,-0.069612971,-0.069612971
2.70001,1.70001,1.319178608,-0.069612069,-0.069612069
1.35001,0.85001,1.319179204,-0.069609365,-0.069609365
3.65001,2.30001,1.319193063,-0.069612752,-0.069612752
4.60001,2.90001,1.319201545,-0.069613153,-0.069613153
2.30001,1.45001,1.319201894,-0.069611567,-0.069611567
3.25001,2.05001,1.319211315,-0.06961248,-0.06961248
4.20001,2.65001,1.319216473,-0.069612981,-0.069612981
4.75001,3.00001,1.319234452,-0.069613156,-0.069613156
3.80001,2.40001,1.319234536,-0.069612772,-0.069612772
2.85001,1.80001,1.319234677,-0.069612133,-0.069612133
1.90001,1.20001,1.319234959,-0.069610854,-0.069610854
0.95001,0.60001,1.319235804,-0.069607017,-0.069607017
4.35001,2.75001,1.319251875,-0.06961299,-0.06961299
3.40001,2.15001,1.319256837,-0.069612515,-0.069612515
4.90001,3.10001,1.319265316,-0.069613158,-0.069613158
2.45001,1.55001,1.319265644,-0.069611672,-0.069611672
3.95001,2.50001,1.319272817,-0.06961279,-0.06961279
4.50001,2.85001,1.319284886,-0.069612998,-0.069612998
3.00001,1.90001,1.319285064,-0.069612189,-0.069612189
1.50001,0.95001,1.319285598,-0.069609763,-0.069609763
3.55001,2.25001,1.31929846,-0.069612546,-0.069612546
4.10001,2.60001,1.31930826,-0.069612807,-0.069612807
2.05001,1.30001,1.31930865,-0.069611033,-0.069611033
4.65001,2.95001,1.319315739,-0.069613006,-0.069613006
2.60001,1.65001,1.319321943,-0.069611764,-0.069611764
3.15001,2.00001,1.319330591,-0.069612241,-0.069612241
3.70001,2.35001,1.319336667,-0.069612575,-0.069612575
4.25001,2.70001,1.319341169,-0.069612823,-0.069612823
4.80001,3.05001,1.31934464,-0.069613014,-0.069613014
4.95001,3.15001,1.319371767,-0.069613021,-0.069613021
4.40001,2.80001,1.319371808,-0.069612837,-0.069612837
3.85001,2.45001,1.31937186,-0.069612601,-0.069612601
3.30001,2.10001,1.319371929,-0.069612287,-0.069612287
2.75001,1.75001,1.319372026,-0.069611847,-0.069611847
2.20001,1.40001,1.319372171,-0.069611186,-0.069611186
1.65001,1.05001,1.319372413,-0.069610086,-0.069610086
1.10001,0.70001,1.319372897,-0.069607885,-0.069607885
0.55001,0.35001,1.31937435,-0.069601282,-0.069601282
4.55001,2.90001,1.319400403,-0.069612851,-0.069612851
4.00001,2.55001,1.319404383,-0.069612626,-0.069612626
3.45001,2.20001,1.319409631,-0.069612329,-0.069612329
2.90001,1.85001,1.319416868,-0.06961192,-0.06961192
4.70001,3.00001,1.319427152,-0.069612863,-0.069612863
2.35001,1.50001,1.319427491,-0.06961132,-0.06961132
4.15001,2.65001,1.319434528,-0.069612648,-0.069612648
3.60001,2.30001,1.319444156,-0.069612367,-0.069612367
1.80001,1.15001,1.319444599,-0.069610354,-0.069610354
4.85001,3.10001,1.319452228,-0.069612875,-0.069612875
3.05001,1.95001,1.319457252,-0.069611986,-0.069611986
4.30001,2.75001,1.319462548,-0.069612669,-0.069612669
3.75001,2.40001,1.31947589,-0.069612403,-0.069612403
2.50001,1.60001,1.319476102,-0.069611437,-0.069611437
1.25001,0.80001,1.319476739,-0.069608539,-0.069608539
4.45001,2.85001,1.319488659,-0.069612688,-0.069612688
3.20001,2.05001,1.319493811,-0.069612046,-0.069612046
3.90001,2.50001,1.319505158,-0.069612435,-0.069612435
1.95001,1.25001,1.319505566,-0.069610579,-0.069610579
4.60001,2.95001,1.31951305,-0.069612706,-0.069612706
2.65001,1.70001,1.319519155,-0.06961154,-0.06961154
3.35001,2.15001,1.319527063,-0.0696121,-0.0696121
4.05001,2.60001,1.319532237,-0.069612465,-0.069612465
4.75001,3.05001,1.319535885,-0.069612723,-0.069612723
4.90001,3.15001,1.319557309,-0.069612739,-0.069612739
4.20001,2.70001,1.319557363,-0.069612493,-0.069612493
3.50001,2.25001,1.319557439,-0.069612149,-0.069612149
2.80001,1.80001,1.319557552,-0.069611633,-0.069611633
2.10001,1.35001,1.319557741,-0.069610772,-0.069610772
1.40001,0.90001,1.319558119,-0.069609051,-0.069609051
0.70001,0.45001,1.319559254,-0.069603888,-0.069603888
4.35001,2.80001,1.319580741,-0.069612519,-0.069612519
3.65001,2.35001,1.319585295,-0.069612194,-0.069612194
2.95001,1.90001,1.31959201,-0.069611715,-0.069611715
4.50001,2.90001,1.319602547,-0.069612543,-0.069612543
2.25001,1.45001,1.319602899,-0.069610939,-0.069610939
3.80001,2.45001,1.319610933,-0.069612236,-0.069612236
4.65001,3.00001,1.319622934,-0.069612566,-0.069612566
3.10001,2.00001,1.319623104,-0.06961179,-0.06961179
1.55001,1.00001,1.319623615,-0.069609462,-0.069609462
3.95001,2.55001,1.319634608,-0.069612274,-0.069612274
4.80001,3.10001,1.319642036,-0.069612587,-0.069612587
2.40001,1.55001,1.319642366,-0.069611084,-0.069611084
3.25001,2.10001,1.319651305,-0.069611857,-0.069611857
4.10001,2.65001,1.319656537,-0.069612309,-0.069612309
4.95001,3.20001,1.319659971,-0.069612606,-0.069612606
4.25001,2.75001,1.319676905,-0.069612342,-0.069612342
3.40001,2.20001,1.319676998,-0.069611918,-0.069611918
2.55001,1.65001,1.319677154,-0.069611212,-0.069611212
1.70001,1.10001,1.319677464,-0.069609799,-0.069609799
0.85001,0.55001,1.319678394,-0.069605561,-0.069605561
4.40001,2.85001,1.319695875,-0.069612373,-0.069612373
3.55001,2.30001,1.319700505,-0.069611974,-0.069611974
2.70001,1.75001,1.319708048,-0.069611325,-0.069611325
4.55001,2.95001,1.319713585,-0.069612401,-0.069612401
3.70001,2.40001,1.319722092,-0.069612026,-0.069612026
1.85001,1.20001,1.319722518,-0.069610081,-0.069610081
4.70001,3.05001,1.319730157,-0.069612428,-0.069612428
2.85001,1.85001,1.319735668,-0.069611427,-0.069611427
3.85001,2.50001,1.319741985,-0.069612073,-0.069612073
4.85001,3.15001,1.319745696,-0.069612453,-0.069612453
4.00001,2.60001,1.319760376,-0.069612117,-0.069612117
3.00001,1.95001,1.319760508,-0.069611518,-0.069611518
2.00001,1.30001,1.319760771,-0.06961032,-0.06961032
1.00001,0.65001,1.319761559,-0.069606725,-0.069606725
4.15001,2.70001,1.31977743,-0.069612158,-0.069612158
3.15001,2.05001,1.319782968,-0.0696116,-0.0696116
4.30001,2.80001,1.319793287,-0.069612195,-0.069612195
2.15001,1.40001,1.319793653,-0.069610525,-0.069610525
3.30001,2.15001,1.319803373,-0.069611675,-0.069611675
4.45001,2.90001,1.319808069,-0.06961223,-0.06961223
4.60001,3.00001,1.319821881,-0.069612263,-0.069612263
3.45001,2.25001,1.319821995,-0.069611743,-0.069611743
2.30001,1.50001,1.319822223,-0.069610703,-0.069610703
1.15001,0.75001,1.319822907,-0.069607582,-0.069607582
4.75001,3.10001,1.319834816,-0.069612294,-0.069612294
3.60001,2.35001,1.319839056,-0.069611805,-0.069611805
4.90001,3.20001,1.319846954,-0.069612323,-0.069612323
2.45001,1.60001,1.319847275,-0.069610859,-0.069610859
3.75001,2.45001,1.319854745,-0.069611863,-0.069611863
3.90001,2.55001,1.319869221,-0.069611915,-0.069611915
2.60001,1.70001,1.319869423,-0.069610996,-0.069610996
1.30001,0.85001,1.319870027,-0.069608239,-0.069608239
4.05001,2.65001,1.31988262,-0.069611964,-0.069611964
2.75001,1.80001,1.319889143,-0.069611119,-0.069611119
4.20001,2.75001,1.319895058,-0.06961201,-0.06961201
4.35001,2.85001,1.319906633,-0.069612052,-0.069612052
2.90001,1.90001,1.319906814,-0.069611229,-0.069611229
1.45001,0.95001,1.319907355,-0.069608759,-0.069608759
4.50001,2.95001,1.319917434,-0.069612091,-0.069612091
3.05001,2.00001,1.319922739,-0.069611328,-0.069611328
4.65001,3.05001,1.319927535,-0.069612128,-0.069612128
4.80001,3.15001,1.319937002,-0.069612163,-0.069612163
3.20001,2.10001,1.319937166,-0.069611417,-0.069611417
1.60001,1.05001,1.319937656,-0.069609181,-0.069609181
4.95001,3.25001,1.319945893,-0.069612195,-0.069612195
3.35001,2.20001,1.319950295,-0.069611499,-0.069611499
3.50001,2.30001,1.319962295,-0.069611573,-0.069611573
1.75001,1.15001,1.319962743,-0.069609529,-0.069609529
3.65001,2.40001,1.319973305,-0.069611641,-0.069611641
3.80001,2.50001,1.319983443,-0.069611704,-0.069611704
1.90001,1.25001,1.319983855,-0.069609823,-0.069609823
3.95001,2.60001,1.319992809,-0.069611762,-0.069611762
4.10001,2.70001,1.320001487,-0.069611816,-0.069611816
2.05001,1.35001,1.320001869,-0.069610073,-0.069610073
4.25001,2.80001,1.320009551,-0.069611866,-0.069611866
4.40001,2.90001,1.320017063,-0.069611912,-0.069611912
2.20001,1.45001,1.320017419,-0.069610289,-0.069610289
4.55001,3.00001,1.320024079,-0.069611956,-0.069611956
4.70001,3.10001,1.320030645,-0.069611996,-0.069611996
2.35001,1.55001,1.320030978,-0.069610477,-0.069610477
4.85001,3.20001,1.320036805,-0.069612034,-0.069612034
2.50001,1.65001,1.320042906,-0.069610643,-0.069610643
2.65001,1.75001,1.32005348,-0.069610789,-0.069610789
2.80001,1.85001,1.320062919,-0.06961092,-0.06961092
2.95001,1.95001,1.320071396,-0.069611038,-0.069611038
3.10001,2.05001,1.320079051,-0.069611144,-0.069611144
3.25001,2.15001,1.320085998,-0.06961124,-0.06961124
3.40001,2.25001,1.320092331,-0.069611328,-0.069611328
3.55001,2.35001,1.320098128,-0.069611408,-0.069611408
3.70001,2.45001,1.320103453,-0.069611482,-0.069611482
3.85001,2.55001,1.320108364,-0.06961155,-0.06961155
4.00001,2.65001,1.320112905,-0.069611613,-0.069611613
4.15001,2.75001,1.320117117,-0.069611671,-0.069611671
4.30001,2.85001,1.320121036,-0.069611725,-0.069611725
4.45001,2.95001,1.320124689,-0.069611776,-0.069611776
4.60001,3.05001,1.320128104,-0.069611823,-0.069611823
4.75001,3.15001,1.320131303,-0.069611867,-0.069611867
4.90001,3.25001,1.320134306,-0.069611909,-0.069611909
4.95001,3.30001,1.320229587,-0.069611786,-0.069611786
4.80001,3.20001,1.320229597,-0.069611742,-0.069611742
4.65001,3.10001,1.320229607,-0.069611694,-0.069611694
4.50001,3.00001,1.320229618,-0.069611643,-0.069611643
4.35001,2.90001,1.32022963,-0.069611588,-0.069611588
4.20001,2.80001,1.320229643,-0.06961153,-0.06961153
4.05001,2.70001,1.320229656,-0.069611468,-0.069611468
3.90001,2.60001,1.320229671,-0.0696114,-0.0696114
3.75001,2.50001,1.320229687,-0.069611327,-0.069611327
3.60001,2.40001,1.320229704,-0.069611248,-0.069611248
3.45001,2.30001,1.320229723,-0.069611163,-0.069611163
3.30001,2.20001,1.320229744,-0.069611069,-0.069611069
3.15001,2.10001,1.320229766,-0.069610966,-0.069610966
3.00001,2.00001,1.320229791,-0.069610854,-0.069610854
2.85001,1.90001,1.320229818,-0.069610729,-0.069610729
2.70001,1.80001,1.320229848,-0.069610591,-0.069610591
2.55001,1.70001,1.320229882,-0.069610436,-0.069610436
2.40001,1.60001,1.32022992,-0.069610262,-0.069610262
2.25001,1.50001,1.320229963,-0.069610065,-0.069610065
2.10001,1.40001,1.320230012,-0.069609839,-0.069609839
1.95001,1.30001,1.320230069,-0.069609579,-0.069609579
1.80001,1.20001,1.320230136,-0.069609275,-0.069609275
1.65001,1.10001,1.320230214,-0.069608917,-0.069608917
1.50001,1.00001,1.320230308,-0.069608486,-0.069608486
1.35001,0.90001,1.320230423,-0.06960796,-0.06960796
1.20001,0.80001,1.320230567,-0.069607302,-0.069607302
1.05001,0.70001,1.320230752,-0.069606457,-0.069606457
0.90001,0.60001,1.320230998,-0.06960533,-0.06960533
0.75001,0.50001,1.320231343,-0.069603751,-0.069603751
0.60001,0.40001,1.32023186,-0.069601384,-0.069601384
0.45001,0.30001,1.320232722,-0.069597438,-0.069597438
0.30001,0.20001,1.320234447,-0.069589548,-0.069589548
0.15001,0.10001,1.320239617,-0.069565881,-0.069565881
4.85001,3.25001,1.320325608,-0.069611619,-0.069611619
4.70001,3.15001,1.320328679,-0.069611567,-0.069611567
4.55001,3.05001,1.320331951,-0.069611513,-0.069611513
4.40001,2.95001,1.320335447,-0.069611455,-0.069611455
4.25001,2.85001,1.320339188,-0.069611393,-0.069611393
4.10001,2.75001,1.320343203,-0.069611326,-0.069611326
3.95001,2.65001,1.320347523,-0.069611254,-0.069611254
3.80001,2.55001,1.320352183,-0.069611177,-0.069611177
3.65001,2.45001,1.320357225,-0.069611093,-0.069611093
3.50001,2.35001,1.320362699,-0.069611002,-0.069611002
3.35001,2.25001,1.320368662,-0.069610903,-0.069610903
3.20001,2.15001,1.320375182,-0.069610795,-0.069610795
3.05001,2.05001,1.320382343,-0.069610676,-0.069610676
2.90001,1.95001,1.320390243,-0.069610545,-0.069610545
2.75001,1.85001,1.320399003,-0.0696104,-0.0696104
2.60001,1.75001,1.320408772,-0.069610238,-0.069610238
4.90001,3.30001,1.320419418,-0.069611498,-0.069611498
2.45001,1.65001,1.320419733,-0.069610056,-0.069610056
4.75001,3.20001,1.320425407,-0.069611444,-0.069611444
4.60001,3.10001,1.320431785,-0.069611386,-0.069611386
2.30001,1.55001,1.32043212,-0.06960985,-0.06960985
4.45001,3.00001,1.320438591,-0.069611325,-0.069611325
4.30001,2.90001,1.320445872,-0.069611259,-0.069611259
2.15001,1.45001,1.32044623,-0.069609616,-0.069609616
4.15001,2.80001,1.320453677,-0.069611188,-0.069611188
4.00001,2.70001,1.320462065,-0.069611113,-0.069611113
2.00001,1.35001,1.32046245,-0.069609348,-0.069609348
3.85001,2.60001,1.320471105,-0.069611031,-0.069611031
3.70001,2.50001,1.320480876,-0.069610943,-0.069610943
1.85001,1.25001,1.320481292,-0.069609035,-0.069609035
3.55001,2.40001,1.320491469,-0.069610847,-0.069610847
3.40001,2.30001,1.320502994,-0.069610743,-0.069610743
1.70001,1.15001,1.320503446,-0.069608669,-0.069608669
4.95001,3.35001,1.320511101,-0.069611381,-0.069611381
3.25001,2.20001,1.320515578,-0.069610629,-0.069610629
4.80001,3.25001,1.320519874,-0.069611323,-0.069611323
4.65001,3.15001,1.32052921,-0.069611263,-0.069611263
3.10001,2.10001,1.320529375,-0.069610505,-0.069610505
1.55001,1.05001,1.320529871,-0.069608231,-0.069608231
4.50001,3.05001,1.320539166,-0.069611198,-0.069611198
2.95001,2.00001,1.32054457,-0.069610368,-0.069610368
4.35001,2.95001,1.320549806,-0.069611129,-0.069611129
4.20001,2.85001,1.320561202,-0.069611054,-0.069611054
2.80001,1.90001,1.320561385,-0.069610216,-0.069610216
1.40001,0.95001,1.320561933,-0.069607701,-0.069607701
4.05001,2.75001,1.320573438,-0.069610975,-0.069610975
2.65001,1.80001,1.320580094,-0.069610047,-0.069610047
3.90001,2.65001,1.320586611,-0.069610889,-0.069610889
3.75001,2.55001,1.320600833,-0.069610797,-0.069610797
2.50001,1.70001,1.320601038,-0.069609858,-0.069609858
1.25001,0.85001,1.320601651,-0.069607044,-0.069607044
4.85001,3.30001,1.32061216,-0.069611206,-0.069611206
3.60001,2.45001,1.320616234,-0.069610696,-0.069610696
4.70001,3.20001,1.320624315,-0.069611142,-0.069611142
2.35001,1.60001,1.32062464,-0.069609646,-0.069609646
3.45001,2.35001,1.320632967,-0.069610588,-0.069610588
4.55001,3.10001,1.320637266,-0.069611074,-0.069611074
4.40001,3.00001,1.320651096,-0.069611001,-0.069611001
3.30001,2.25001,1.320651212,-0.069610469,-0.069610469
2.20001,1.50001,1.320651444,-0.069609404,-0.069609404
1.10001,0.75001,1.320652139,-0.069606211,-0.069606211
4.25001,2.90001,1.320665896,-0.069610924,-0.069610924
3.15001,2.15001,1.320671184,-0.069610339,-0.069610339
4.10001,2.80001,1.320681772,-0.06961084,-0.06961084
2.05001,1.40001,1.320682145,-0.069609128,-0.069609128
3.00001,2.05001,1.320693142,-0.069610197,-0.069610197
3.95001,2.70001,1.320698847,-0.069610751,-0.069610751
4.90001,3.35001,1.32070234,-0.06961109,-0.06961109
4.75001,3.25001,1.320717181,-0.069611024,-0.069611024
3.80001,2.60001,1.320717261,-0.069610654,-0.069610654
2.85001,1.95001,1.320717395,-0.069610039,-0.069610039
1.90001,1.30001,1.320717663,-0.069608809,-0.069608809
0.95001,0.65001,1.320718467,-0.069605117,-0.069605117
4.60001,3.15001,1.320732983,-0.069610953,-0.069610953
3.65001,2.50001,1.320737178,-0.06961055,-0.06961055
2.70001,1.85001,1.320744325,-0.069609864,-0.069609864
4.45001,3.05001,1.320749843,-0.069610877,-0.069610877
3.50001,2.40001,1.320758791,-0.069610437,-0.069610437
1.75001,1.20001,1.320759226,-0.069608435,-0.069608435
4.30001,2.95001,1.320767871,-0.069610796,-0.069610796
2.55001,1.75001,1.3207744,-0.069609669,-0.069609669
3.35001,2.30001,1.320782324,-0.069610314,-0.069610314
4.15001,2.85001,1.320787192,-0.06961071,-0.06961071
4.95001,3.40001,1.320790486,-0.069610978,-0.069610978
4.80001,3.30001,1.320807888,-0.069610908,-0.069610908
4.00001,2.75001,1.320807951,-0.069610617,-0.069610617
3.20001,2.20001,1.320808046,-0.069610179,-0.069610179
2.40001,1.65001,1.320808205,-0.06960945,-0.06960945
1.60001,1.10001,1.320808522,-0.069607992,-0.069607992
0.80001,0.55001,1.320809474,-0.069603619,-0.069603619
4.65001,3.20001,1.320826403,-0.069610835,-0.069610835
3.85001,2.65001,1.320830315,-0.069610516,-0.069610516
3.05001,2.10001,1.320836279,-0.069610032,-0.069610032
4.50001,3.10001,1.320846142,-0.069610756,-0.069610756
2.25001,1.55001,1.32084648,-0.069609202,-0.069609202
3.70001,2.55001,1.320854477,-0.069610408,-0.069610408
4.35001,3.00001,1.320867232,-0.069610672,-0.069610672
2.90001,2.00001,1.320867406,-0.069609869,-0.069609869
1.45001,1.00001,1.32086793,-0.069607459,-0.069607459
3.55001,2.45001,1.320880663,-0.069610291,-0.069610291
4.20001,2.90001,1.320889814,-0.069610582,-0.069610582
2.10001,1.45001,1.320890176,-0.069608919,-0.069608919
4.85001,3.35001,1.320896511,-0.069610795,-0.069610795
2.75001,1.90001,1.3209019,-0.069609689,-0.069609689
3.40001,2.35001,1.320909139,-0.069610164,-0.069610164
4.05001,2.80001,1.320914054,-0.069610486,-0.069610486
4.70001,3.25001,1.320917609,-0.069610719,-0.069610719
4.55001,3.15001,1.320940085,-0.069610638,-0.069610638
3.90001,2.70001,1.320940141,-0.069610382,-0.069610382
3.25001,2.25001,1.320940219,-0.069610025,-0.069610025
2.60001,1.80001,1.320940335,-0.069609488,-0.069609488
1.95001,1.35001,1.32094053,-0.069608594,-0.069608594
1.30001,0.90001,1.320940918,-0.069606805,-0.069606805
0.65001,0.45001,1.320942084,-0.06960144,-0.06960144
4.40001,3.05001,1.320964079,-0.069610551,-0.069610551
3.75001,2.60001,1.320968294,-0.06961027,-0.06961027
3.10001,2.15001,1.320974276,-0.069609872,-0.069609872
4.90001,3.40001,1.320983121,-0.069610685,-0.069610685
2.45001,1.70001,1.32098343,-0.069609263,-0.069609263
4.25001,2.95001,1.32098975,-0.069610458,-0.069610458
3.60001,2.50001,1.32099877,-0.069610149,-0.069610149
1.80001,1.25001,1.32099919,-0.069608215,-0.069608215
4.75001,3.30001,1.32100668,-0.069610606,-0.069610606
2.95001,2.05001,1.321011761,-0.069609705,-0.069609705
4.10001,2.85001,1.321017279,-0.069610359,-0.069610359
4.60001,3.20001,1.321031758,-0.069610522,-0.069610522
3.45001,2.40001,1.321031867,-0.069610018,-0.069610018
2.30001,1.60001,1.321032087,-0.069609009,-0.069609009
1.15001,0.80001,1.321032744,-0.069605984,-0.069605984
3.95001,2.75001,1.321046876,-0.069610252,-0.069610252
2.80001,1.95001,1.321053219,-0.06960952,-0.06960952
4.45001,3.10001,1.321058508,-0.069610433,-0.069610433
4.95001,3.45001,1.321067788,-0.069610577,-0.069610577
3.30001,2.30001,1.32106794,-0.069609875,-0.069609875
1.65001,1.15001,1.321068398,-0.069607768,-0.069607768
3.80001,2.65001,1.321078784,-0.069610136,-0.069610136
4.30001,3.00001,1.321087104,-0.069610337,-0.069610337
2.15001,1.50001,1.321087455,-0.069608721,-0.069608721
4.80001,3.35001,1.321093689,-0.069610496,-0.069610496
2.65001,1.85001,1.321099316,-0.069609314,-0.069609314
3.15001,2.20001,1.321107409,-0.069609718,-0.069609718
3.65001,2.55001,1.321113284,-0.069610012,-0.069610012
4.15001,2.90001,1.321117743,-0.069610235,-0.069610235
4.65001,3.25001,1.321121242,-0.069610409,-0.069610409
4.50001,3.15001,1.321150609,-0.069610317,-0.069610317
4.00001,2.80001,1.321150651,-0.069610125,-0.069610125
3.50001,2.45001,1.321150705,-0.069609877,-0.069609877
3.00001,2.10001,1.321150777,-0.069609546,-0.069609546
2.50001,1.75001,1.321150877,-0.069609084,-0.069609084
2.00001,1.40001,1.321151028,-0.06960839,-0.06960839
1.50001,1.05001,1.321151279,-0.069607234,-0.069607234
1.00001,0.70001,1.32115178,-0.069604921,-0.069604921
0.50001,0.35001,1.321153285,-0.069597984,-0.069597984
4.85001,3.40001,1.32117871,-0.069610388,-0.069610388
4.35001,3.05001,1.321181977,-0.069610219,-0.069610219
