alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
2.80001,2.60001,6.033200409,-0.299883439,-0.299883439
2.80001,2.65001,6.034664514,-0.299845128,-0.299845128
2.80001,2.70001,6.036114139,-0.29980717,-0.29980717
2.80001,2.75001,6.037549682,-0.299769556,-0.299769556
2.80001,2.80001,6.038971528,-0.299732276,-0.299732276
2.80001,2.85001,6.040380041,-0.299695321,-0.299695321
2.80001,2.90001,6.041775572,-0.299658683,-0.299658683
2.80001,2.95001,6.043158454,-0.299622355,-0.299622355
2.80001,3.00001,6.044529008,-0.299586328,-0.299586328
2.80001,3.05001,6.045887542,-0.299550595,-0.299550595
2.80001,3.10001,6.047234349,-0.299515149,-0.299515149
2.80001,3.15001,6.048569713,-0.299479984,-0.299479984
2.80001,3.20001,6.049893905,-0.299445093,-0.299445093
2.80001,3.25001,6.051207186,-0.299410469,-0.299410469
2.80001,3.30001,6.052509807,-0.299376106,-0.299376106
2.80001,3.35001,6.053802011,-0.299341999,-0.299341999
2.80001,3.40001,6.055084028,-0.299308143,-0.299308143
2.80001,3.45001,6.056356084,-0.299274531,-0.299274531
2.80001,3.50001,6.057618393,-0.299241159,-0.299241159
2.80001,3.55001,6.058871166,-0.299208021,-0.299208021
2.80001,3.60001,6.060114602,-0.299175113,-0.299175113
2.80001,3.65001,6.061348895,-0.29914243,-0.29914243
2.80001,3.70001,6.062574233,-0.299109967,-0.299109967
2.80001,3.75001,6.063790797,-0.299077721,-0.299077721
2.80001,3.80001,6.064998762,-0.299045686,-0.299045686
2.80001,3.85001,6.066198297,-0.299013859,-0.299013859
2.80001,3.90001,6.067389566,-0.298982236,-0.298982236
2.80001,3.95001,6.068572728,-0.298950813,-0.298950813
2.80001,4.00001,6.069747936,-0.298919586,-0.298919586
2.80001,4.05001,6.07091534,-0.298888552,-0.298888552
2.80001,4.10001,6.072075082,-0.298857707,-0.298857707
2.80001,4.15001,6.073227303,-0.298827048,-0.298827048
2.80001,4.20001,6.07437214,-0.298796571,-0.298796571
2.80001,4.25001,6.075509722,-0.298766274,-0.298766274
2.80001,4.30001,6.076640179,-0.298736152,-0.298736152
2.80001,4.35001,6.077763634,-0.298706204,-0.298706204
2.80001,4.40001,6.078880207,-0.298676426,-0.298676426
2.80001,4.45001,6.079990017,-0.298646816,-0.298646816
2.80001,4.50001,6.081093175,-0.29861737,-0.29861737
2.80001,4.55001,6.082189794,-0.298588086,-0.298588086
2.80001,4.60001,6.083279981,-0.298558961,-0.298558961
2.80001,4.65001,6.08436384,-0.298529993,-0.298529993
2.80001,4.70001,6.085441474,-0.298501179,-0.298501179
2.80001,4.75001,6.086512981,-0.298472518,-0.298472518
2.80001,4.80001,6.087578458,-0.298444005,-0.298444005
2.80001,4.85001,6.088637999,-0.29841564,-0.29841564
2.80001,4.90001,6.089691697,-0.29838742,-0.29838742
2.80001,4.95001,6.090739639,-0.298359343,-0.298359343
2.85001,1.00E-05,5.877618188,-0.299085557,-0.299085557
2.85001,0.05001,5.898186045,-0.303106755,-0.303106755
2.85001,0.10001,5.907275038,-0.302967373,-0.302967373
2.85001,0.15001,5.91423621,-0.302830988,-0.302830988
2.85001,0.20001,5.920094162,-0.302706048,-0.302706048
2.85001,0.25001,5.925246607,-0.302591188,-0.302591188
2.85001,0.30001,5.929897712,-0.302484615,-0.302484615
2.85001,0.35001,5.934168833,-0.302384879,-0.302384879
2.85001,0.40001,5.938139067,-0.302290866,-0.302290866
2.85001,0.45001,5.941863373,-0.302201721,-0.302201721
2.85001,0.50001,5.945381772,-0.302116773,-0.302116773
2.85001,0.55001,5.948724484,-0.302035491,-0.302035491
2.85001,0.60001,5.951914986,-0.301957443,-0.301957443
2.85001,0.65001,5.954971954,-0.301882276,-0.301882276
2.85001,0.70001,5.957910529,-0.301809695,-0.301809695
2.85001,0.75001,5.960743192,-0.301739452,-0.301739452
2.85001,0.80001,5.963480372,-0.301671337,-0.301671337
2.85001,0.85001,5.966130894,-0.301605169,-0.301605169
2.85001,0.90001,5.9687023,-0.30154079,-0.30154079
2.85001,0.95001,5.971201098,-0.301478063,-0.301478063
2.85001,1.00001,5.973632952,-0.301416868,-0.301416868
2.85001,1.05001,5.976002824,-0.301357098,-0.301357098
2.85001,1.10001,5.978315092,-0.301298659,-0.301298659
2.85001,1.15001,5.980573641,-0.301241465,-0.301241465
2.85001,1.20001,5.982781941,-0.301185441,-0.301185441
2.85001,1.25001,5.984943101,-0.301130518,-0.301130518
2.85001,1.30001,5.987059922,-0.301076633,-0.301076633
2.85001,1.35001,5.989134941,-0.301023731,-0.301023731
2.85001,1.40001,5.991170459,-0.300971758,-0.300971758
2.85001,1.45001,5.993168575,-0.300920669,-0.300920669
2.85001,1.50001,5.995131207,-0.30087042,-0.30087042
2.85001,1.55001,5.997060117,-0.30082097,-0.30082097
2.85001,1.60001,5.998956924,-0.300772283,-0.300772283
2.85001,1.65001,6.000823121,-0.300724325,-0.300724325
2.85001,1.70001,6.002660091,-0.300677064,-0.300677064
2.85001,1.75001,6.004469114,-0.30063047,-0.30063047
2.85001,1.80001,6.006251379,-0.300584516,-0.300584516
2.85001,1.85001,6.008007995,-0.300539177,-0.300539177
2.85001,1.90001,6.009739995,-0.300494429,-0.300494429
2.85001,1.95001,6.011448345,-0.300450249,-0.300450249
2.85001,2.00001,6.013133948,-0.300406616,-0.300406616
2.85001,2.05001,6.014797654,-0.30036351,-0.30036351
2.85001,2.10001,6.016440259,-0.300320913,-0.300320913
2.85001,2.15001,6.018062512,-0.300278807,-0.300278807
2.85001,2.20001,6.019665119,-0.300237176,-0.300237176
2.85001,2.25001,6.021248748,-0.300196004,-0.300196004
2.85001,2.30001,6.022814027,-0.300155276,-0.300155276
2.85001,2.35001,6.024361551,-0.300114978,-0.300114978
2.85001,2.40001,6.025891886,-0.300075097,-0.300075097
2.85001,2.45001,6.027405565,-0.300035621,-0.300035621
2.85001,2.50001,6.028903096,-0.299996537,-0.299996537
2.85001,2.55001,6.030384961,-0.299957833,-0.299957833
2.85001,2.60001,6.031851619,-0.2999195,-0.2999195
2.85001,2.65001,6.033303508,-0.299881526,-0.299881526
2.85001,2.70001,6.034741042,-0.299843902,-0.299843902
2.85001,2.75001,6.03616462,-0.299806618,-0.299806618
2.85001,2.80001,6.037574621,-0.299769666,-0.299769666
2.85001,2.85001,6.038971406,-0.299733036,-0.299733036
2.85001,2.90001,6.040355323,-0.29969672,-0.29969672
2.85001,2.95001,6.041726703,-0.299660711,-0.299660711
2.85001,3.00001,6.043085863,-0.299625001,-0.299625001
2.85001,3.05001,6.044433108,-0.299589582,-0.299589582
2.85001,3.10001,6.04576873,-0.299554448,-0.299554448
2.85001,3.15001,6.047093009,-0.299519591,-0.299519591
2.85001,3.20001,6.048406214,-0.299485006,-0.299485006
2.85001,3.25001,6.049708605,-0.299450686,-0.299450686
2.85001,3.30001,6.051000429,-0.299416626,-0.299416626
2.85001,3.35001,6.052281927,-0.299382819,-0.299382819
2.85001,3.40001,6.053553328,-0.29934926,-0.29934926
2.85001,3.45001,6.054814856,-0.299315943,-0.299315943
2.85001,3.50001,6.056066723,-0.299282864,-0.299282864
2.85001,3.55001,6.057309137,-0.299250017,-0.299250017
2.85001,3.60001,6.058542296,-0.299217398,-0.299217398
2.85001,3.65001,6.059766393,-0.299185002,-0.299185002
2.85001,3.70001,6.060981613,-0.299152824,-0.299152824
2.85001,3.75001,6.062188137,-0.29912086,-0.29912086
2.85001,3.80001,6.063386137,-0.299089107,-0.299089107
2.85001,3.85001,6.064575781,-0.299057559,-0.299057559
2.85001,3.90001,6.065757232,-0.299026214,-0.299026214
2.85001,3.95001,6.066930647,-0.298995067,-0.298995067
2.85001,4.00001,6.068096178,-0.298964114,-0.298964114
2.85001,4.05001,6.069253973,-0.298933352,-0.298933352
2.85001,4.10001,6.070404174,-0.298902777,-0.298902777
2.85001,4.15001,6.07154692,-0.298872387,-0.298872387
2.85001,4.20001,6.072682346,-0.298842178,-0.298842178
2.85001,4.25001,6.073810582,-0.298812146,-0.298812146
2.85001,4.30001,6.074931755,-0.298782289,-0.298782289
2.85001,4.35001,6.076045987,-0.298752603,-0.298752603
2.85001,4.40001,6.077153399,-0.298723086,-0.298723086
2.85001,4.45001,6.078254106,-0.298693735,-0.298693735
2.85001,4.50001,6.07934822,-0.298664548,-0.298664548
2.85001,4.55001,6.080435852,-0.29863552,-0.29863552
2.85001,4.60001,6.081517109,-0.298606651,-0.298606651
2.85001,4.65001,6.082592093,-0.298577937,-0.298577937
2.85001,4.70001,6.083660907,-0.298549376,-0.298549376
2.85001,4.75001,6.084723648,-0.298520965,-0.298520965
2.85001,4.80001,6.085780412,-0.298492703,-0.298492703
2.85001,4.85001,6.086831292,-0.298464586,-0.298464586
2.85001,4.90001,6.08787638,-0.298436613,-0.298436613
2.85001,4.95001,6.088915763,-0.298408782,-0.298408782
2.90001,1.00E-05,5.877604572,-0.299127907,-0.299127907
2.90001,0.05001,5.897994945,-0.303114286,-0.303114286
2.90001,0.10001,5.907005924,-0.302976111,-0.302976111
2.90001,0.15001,5.913907503,-0.302840908,-0.302840908
2.90001,0.20001,5.919715413,-0.30271705,-0.30271705
2.90001,0.25001,5.924823923,-0.302603186,-0.302603186
2.90001,0.30001,5.929435434,-0.302497536,-0.302497536
2.90001,0.35001,5.93367025,-0.302398664,-0.302398664
2.90001,0.40001,5.937606784,-0.302305466,-0.302305466
2.90001,0.45001,5.941299518,-0.302217093,-0.302217093
2.90001,0.50001,5.944788128,-0.302132881,-0.302132881
2.90001,0.55001,5.94810257,-0.302052303,-0.302052303
2.90001,0.60001,5.951266121,-0.301974931,-0.301974931
2.90001,0.65001,5.954297293,-0.301900415,-0.301900415
2.90001,0.70001,5.957211097,-0.301828463,-0.301828463
2.90001,0.75001,5.960019904,-0.301758829,-0.301758829
2.90001,0.80001,5.962734056,-0.301691304,-0.301691304
2.90001,0.85001,5.965362299,-0.301625708,-0.301625708
2.90001,0.90001,5.967912111,-0.301561887,-0.301561887
2.90001,0.95001,5.970389944,-0.301499703,-0.301499703
2.90001,1.00001,5.972801412,-0.301439038,-0.301439038
2.90001,1.05001,5.975151433,-0.301379786,-0.301379786
2.90001,1.10001,5.977444349,-0.301321853,-0.301321853
2.90001,1.15001,5.979684012,-0.301265154,-0.301265154
2.90001,1.20001,5.981873859,-0.301209615,-0.301209615
2.90001,1.25001,5.984016974,-0.301155167,-0.301155167
2.90001,1.30001,5.986116135,-0.301101749,-0.301101749
2.90001,1.35001,5.988173854,-0.301049305,-0.301049305
2.90001,1.40001,5.990192414,-0.300997782,-0.300997782
2.90001,1.45001,5.992173896,-0.300947135,-0.300947135
2.90001,1.50001,5.994120201,-0.300897321,-0.300897321
2.90001,1.55001,5.996033076,-0.300848299,-0.300848299
2.90001,1.60001,5.997914125,-0.300800033,-0.300800033
2.90001,1.65001,5.999764829,-0.30075249,-0.30075249
2.90001,1.70001,6.001586558,-0.300705638,-0.300705638
2.90001,1.75001,6.003380582,-0.300659447,-0.300659447
2.90001,1.80001,6.00514808,-0.300613891,-0.300613891
2.90001,1.85001,6.006890151,-0.300568944,-0.300568944
2.90001,1.90001,6.008607818,-0.300524583,-0.300524583
2.90001,1.95001,6.01030204,-0.300480785,-0.300480785
2.90001,2.00001,6.011973712,-0.300437529,-0.300437529
2.90001,2.05001,6.013623676,-0.300394796,-0.300394796
2.90001,2.10001,6.015252721,-0.300352568,-0.300352568
2.90001,2.15001,6.01686159,-0.300310826,-0.300310826
2.90001,2.20001,6.018450984,-0.300269555,-0.300269555
2.90001,2.25001,6.020021563,-0.300228739,-0.300228739
2.90001,2.30001,6.02157395,-0.300188363,-0.300188363
2.90001,2.35001,6.023108737,-0.300148413,-0.300148413
2.90001,2.40001,6.024626483,-0.300108877,-0.300108877
2.90001,2.45001,6.026127717,-0.300069742,-0.300069742
2.90001,2.50001,6.027612942,-0.300030996,-0.300030996
2.90001,2.55001,6.029082637,-0.299992627,-0.299992627
2.90001,2.60001,6.030537257,-0.299954625,-0.299954625
2.90001,2.65001,6.031977234,-0.299916979,-0.299916979
2.90001,2.70001,6.033402982,-0.29987968,-0.29987968
2.90001,2.75001,6.034814894,-0.299842718,-0.299842718
2.90001,2.80001,6.036213345,-0.299806085,-0.299806085
2.90001,2.85001,6.037598696,-0.299769771,-0.299769771
2.90001,2.90001,6.038971289,-0.29973377,-0.29973377
2.90001,2.95001,6.040331453,-0.299698071,-0.299698071
2.90001,3.00001,6.041679504,-0.299662669,-0.299662669
2.90001,3.05001,6.043015742,-0.299627557,-0.299627557
2.90001,3.10001,6.044340458,-0.299592726,-0.299592726
2.90001,3.15001,6.045653928,-0.29955817,-0.29955817
2.90001,3.20001,6.046956421,-0.299523884,-0.299523884
2.90001,3.25001,6.048248193,-0.29948986,-0.29948986
2.90001,3.30001,6.049529489,-0.299456094,-0.299456094
2.90001,3.35001,6.050800548,-0.299422579,-0.299422579
2.90001,3.40001,6.052061598,-0.299389309,-0.299389309
2.90001,3.45001,6.05331286,-0.29935628,-0.29935628
2.90001,3.50001,6.054554544,-0.299323486,-0.299323486
2.90001,3.55001,6.055786857,-0.299290923,-0.299290923
2.90001,3.60001,6.057009995,-0.299258585,-0.299258585
2.90001,3.65001,6.058224149,-0.299226468,-0.299226468
2.90001,3.70001,6.059429503,-0.299194568,-0.299194568
2.90001,3.75001,6.060626236,-0.299162881,-0.299162881
2.90001,3.80001,6.061814518,-0.299131401,-0.299131401
2.90001,3.85001,6.062994517,-0.299100126,-0.299100126
2.90001,3.90001,6.064166394,-0.299069051,-0.299069051
2.90001,3.95001,6.065330303,-0.299038172,-0.299038172
2.90001,4.00001,6.066486397,-0.299007486,-0.299007486
2.90001,4.05001,6.067634822,-0.298976989,-0.298976989
2.90001,4.10001,6.068775718,-0.298946678,-0.298946678
2.90001,4.15001,6.069909224,-0.29891655,-0.29891655
2.90001,4.20001,6.071035473,-0.298886601,-0.298886601
2.90001,4.25001,6.072154594,-0.298856828,-0.298856828
2.90001,4.30001,6.073266713,-0.298827228,-0.298827228
2.90001,4.35001,6.074371951,-0.298797799,-0.298797799
2.90001,4.40001,6.075470427,-0.298768536,-0.298768536
2.90001,4.45001,6.076562257,-0.298739438,-0.298739438
2.90001,4.50001,6.077647551,-0.298710502,-0.298710502
2.90001,4.55001,6.078726418,-0.298681725,-0.298681725
2.90001,4.60001,6.079798965,-0.298653104,-0.298653104
2.90001,4.65001,6.080865294,-0.298624637,-0.298624637
2.90001,4.70001,6.081925506,-0.298596322,-0.298596322
2.90001,4.75001,6.082979697,-0.298568156,-0.298568156
2.90001,4.80001,6.084027963,-0.298540137,-0.298540137
2.90001,4.85001,6.085070396,-0.298512263,-0.298512263
2.90001,4.90001,6.086107086,-0.29848453,-0.29848453
2.90001,4.95001,6.087138121,-0.298456939,-0.298456939
2.95001,1.00E-05,5.877591302,-0.299169176,-0.299169176
2.95001,0.05001,5.897808713,-0.303121624,-0.303121624
2.95001,0.10001,5.906743657,-0.302984626,-0.302984626
2.95001,0.15001,5.913587154,-0.302850575,-0.302850575
2.95001,0.20001,5.919346289,-0.302727772,-0.302727772
2.95001,0.25001,5.924411975,-0.302614877,-0.302614877
2.95001,0.30001,5.928984892,-0.302510127,-0.302510127
2.95001,0.35001,5.933184318,-0.302412097,-0.302412097
2.95001,0.40001,5.937088,-0.302319693,-0.302319693
2.95001,0.45001,5.940749957,-0.302232072,-0.302232072
2.95001,0.50001,5.944209527,-0.302148578,-0.302148578
2.95001,0.55001,5.947496411,-0.302068686,-0.302068686
2.95001,0.60001,5.950633687,-0.301991973,-0.301991973
2.95001,0.65001,5.953639711,-0.301918091,-0.301918091
2.95001,0.70001,5.956529364,-0.301846752,-0.301846752
2.95001,0.75001,5.959314915,-0.30177771,-0.30177771
2.95001,0.80001,5.962006615,-0.30171076,-0.30171076
2.95001,0.85001,5.964613137,-0.301645723,-0.301645723
2.95001,0.90001,5.967141896,-0.301582445,-0.301582445
2.95001,0.95001,5.969599287,-0.301520791,-0.301520791
2.95001,1.00001,5.971990877,-0.301460642,-0.301460642
2.95001,1.05001,5.974321544,-0.301401894,-0.301401894
2.95001,1.10001,5.976595591,-0.301344454,-0.301344454
2.95001,1.15001,5.978816838,-0.301288238,-0.301288238
2.95001,1.20001,5.980988693,-0.301233172,-0.301233172
2.95001,1.25001,5.983114213,-0.301179188,-0.301179188
2.95001,1.30001,5.985196153,-0.301126224,-0.301126224
2.95001,1.35001,5.987237004,-0.301074226,-0.301074226
2.95001,1.40001,5.989239028,-0.301023142,-0.301023142
2.95001,1.45001,5.991204289,-0.300972926,-0.300972926
2.95001,1.50001,5.993134673,-0.300923535,-0.300923535
2.95001,1.55001,5.995031911,-0.30087493,-0.30087493
2.95001,1.60001,5.996897593,-0.300827075,-0.300827075
2.95001,1.65001,5.998733189,-0.300779936,-0.300779936
2.95001,1.70001,6.000540056,-0.300733482,-0.300733482
2.95001,1.75001,6.002319453,-0.300687685,-0.300687685
2.95001,1.80001,6.00407255,-0.300642516,-0.300642516
2.95001,1.85001,6.005800436,-0.300597951,-0.300597951
2.95001,1.90001,6.007504125,-0.300553967,-0.300553967
2.95001,1.95001,6.009184569,-0.300510542,-0.300510542
2.95001,2.00001,6.010842654,-0.300467654,-0.300467654
2.95001,2.05001,6.012479216,-0.300425284,-0.300425284
2.95001,2.10001,6.014095036,-0.300383414,-0.300383414
2.95001,2.15001,6.015690853,-0.300342027,-0.300342027
2.95001,2.20001,6.017267359,-0.300301107,-0.300301107
2.95001,2.25001,6.01882521,-0.300260638,-0.300260638
2.95001,2.30001,6.020365025,-0.300220605,-0.300220605
2.95001,2.35001,6.021887389,-0.300180995,-0.300180995
2.95001,2.40001,6.023392856,-0.300141795,-0.300141795
2.95001,2.45001,6.024881951,-0.300102992,-0.300102992
2.95001,2.50001,6.026355174,-0.300064575,-0.300064575
2.95001,2.55001,6.027812999,-0.300026532,-0.300026532
2.95001,2.60001,6.029255877,-0.299988853,-0.299988853
2.95001,2.65001,6.030684237,-0.299951527,-0.299951527
2.95001,2.70001,6.032098487,-0.299914545,-0.299914545
2.95001,2.75001,6.03349902,-0.299877897,-0.299877897
2.95001,2.80001,6.034886206,-0.299841575,-0.299841575
2.95001,2.85001,6.036260403,-0.29980557,-0.29980557
2.95001,2.90001,6.037621951,-0.299769874,-0.299769874
2.95001,2.95001,6.038971176,-0.299734479,-0.299734479
2.95001,3.00001,6.040308389,-0.299699377,-0.299699377
2.95001,3.05001,6.041633891,-0.299664562,-0.299664562
2.95001,3.10001,6.042947968,-0.299630027,-0.299630027
2.95001,3.15001,6.044250896,-0.299595765,-0.299595765
2.95001,3.20001,6.045542939,-0.29956177,-0.29956177
2.95001,3.25001,6.046824351,-0.299528035,-0.299528035
2.95001,3.30001,6.048095378,-0.299494555,-0.299494555
2.95001,3.35001,6.049356254,-0.299461324,-0.299461324
2.95001,3.40001,6.050607206,-0.299428337,-0.299428337
2.95001,3.45001,6.051848452,-0.299395588,-0.299395588
2.95001,3.50001,6.053080203,-0.299363072,-0.299363072
2.95001,3.55001,6.054302662,-0.299330785,-0.299330785
2.95001,3.60001,6.055516024,-0.299298722,-0.299298722
2.95001,3.65001,6.056720478,-0.299266878,-0.299266878
2.95001,3.70001,6.057916208,-0.299235248,-0.299235248
2.95001,3.75001,6.059103388,-0.299203829,-0.299203829
2.95001,3.80001,6.060282191,-0.299172617,-0.299172617
2.95001,3.85001,6.06145278,-0.299141606,-0.299141606
2.95001,3.90001,6.062615315,-0.299110795,-0.299110795
2.95001,3.95001,6.063769952,-0.299080178,-0.299080178
2.95001,4.00001,6.064916839,-0.299049752,-0.299049752
2.95001,4.05001,6.066056121,-0.299019514,-0.299019514
2.95001,4.10001,6.06718794,-0.29898946,-0.29898946
2.95001,4.15001,6.068312431,-0.298959587,-0.298959587
2.95001,4.20001,6.069429726,-0.298929892,-0.298929892
2.95001,4.25001,6.070539954,-0.298900371,-0.298900371
2.95001,4.30001,6.071643239,-0.298871022,-0.298871022
2.95001,4.35001,6.072739702,-0.298841842,-0.298841842
2.95001,4.40001,6.073829461,-0.298812827,-0.298812827
2.95001,4.45001,6.074912629,-0.298783976,-0.298783976
2.95001,4.50001,6.075989317,-0.298755284,-0.298755284
2.95001,4.55001,6.077059633,-0.298726751,-0.298726751
2.95001,4.60001,6.078123682,-0.298698373,-0.298698373
2.95001,4.65001,6.079181566,-0.298670147,-0.298670147
2.95001,4.70001,6.080233384,-0.298642072,-0.298642072
2.95001,4.75001,6.081279234,-0.298614144,-0.298614144
2.95001,4.80001,6.082319208,-0.298586362,-0.298586362
2.95001,4.85001,6.083353398,-0.298558724,-0.298558724
2.95001,4.90001,6.084381895,-0.298531226,-0.298531226
2.95001,4.95001,6.085404785,-0.298503868,-0.298503868
3.00001,1.00E-05,5.877578363,-0.299209408,-0.299209408
3.00001,0.05001,5.897627146,-0.303128778,-0.303128778
3.00001,0.10001,5.906487954,-0.302992927,-0.302992927
3.00001,0.15001,5.913274815,-0.302859998,-0.302859998
3.00001,0.20001,5.918986388,-0.302738224,-0.302738224
3.00001,0.25001,5.924010315,-0.302626275,-0.302626275
3.00001,0.30001,5.928545595,-0.302522402,-0.302522402
3.00001,0.35001,5.93271051,-0.302425193,-0.302425193
3.00001,0.40001,5.936582155,-0.302333562,-0.302333562
3.00001,0.45001,5.940214097,-0.302246675,-0.302246675
3.00001,0.50001,5.943645345,-0.30216388,-0.30216388
3.00001,0.55001,5.946905352,-0.302084657,-0.302084657
3.00001,0.60001,5.950017002,-0.302008586,-0.302008586
3.00001,0.65001,5.952998498,-0.301935323,-0.301935323
3.00001,0.70001,5.955864597,-0.301864581,-0.301864581
3.00001,0.75001,5.958627464,-0.301796118,-0.301796118
3.00001,0.80001,5.961297266,-0.301729728,-0.301729728
3.00001,0.85001,5.963882602,-0.301665236,-0.301665236
3.00001,0.90001,5.966390824,-0.301602487,-0.301602487
3.00001,0.95001,5.968828277,-0.301541349,-0.301541349
3.00001,1.00001,5.971200478,-0.301481704,-0.301481704
3.00001,1.05001,5.973512266,-0.301423447,-0.301423447
3.00001,1.10001,5.975767908,-0.301366488,-0.301366488
3.00001,1.15001,5.97797119,-0.301310743,-0.301310743
3.00001,1.20001,5.980125494,-0.301256137,-0.301256137
3.00001,1.25001,5.982233851,-0.301202604,-0.301202604
3.00001,1.30001,5.984298991,-0.301150084,-0.301150084
3.00001,1.35001,5.986323386,-0.301098521,-0.301098521
3.00001,1.40001,5.988309279,-0.301047864,-0.301047864
3.00001,1.45001,5.990258717,-0.300998068,-0.300998068
3.00001,1.50001,5.992173569,-0.300949091,-0.300949091
3.00001,1.55001,5.994055551,-0.300900892,-0.300900892
3.00001,1.60001,5.995906242,-0.300853438,-0.300853438
3.00001,1.65001,5.997727098,-0.300806693,-0.300806693
3.00001,1.70001,5.999519466,-0.300760628,-0.300760628
3.00001,1.75001,6.001284593,-0.300715213,-0.300715213
3.00001,1.80001,6.00302364,-0.300670422,-0.300670422
3.00001,1.85001,6.004737686,-0.30062623,-0.30062623
3.00001,1.90001,6.006427738,-0.300582614,-0.300582614
3.00001,1.95001,6.008094739,-0.300539551,-0.300539551
3.00001,2.00001,6.009739568,-0.300497022,-0.300497022
3.00001,2.05001,6.011363054,-0.300455006,-0.300455006
3.00001,2.10001,6.012965971,-0.300413487,-0.300413487
3.00001,2.15001,6.014549052,-0.300372446,-0.300372446
3.00001,2.20001,6.016112984,-0.300331867,-0.300331867
3.00001,2.25001,6.017658417,-0.300291736,-0.300291736
3.00001,2.30001,6.019185964,-0.300252038,-0.300252038
3.00001,2.35001,6.020696206,-0.300212759,-0.300212759
3.00001,2.40001,6.022189692,-0.300173887,-0.300173887
3.00001,2.45001,6.023666944,-0.300135408,-0.300135408
3.00001,2.50001,6.025128456,-0.300097312,-0.300097312
3.00001,2.55001,6.026574698,-0.300059587,-0.300059587
3.00001,2.60001,6.028006118,-0.300022222,-0.300022222
3.00001,2.65001,6.029423141,-0.299985208,-0.299985208
3.00001,2.70001,6.030826174,-0.299948535,-0.299948535
3.00001,2.75001,6.032215602,-0.299912193,-0.299912193
3.00001,2.80001,6.033591796,-0.299876174,-0.299876174
3.00001,2.85001,6.034955109,-0.29984047,-0.29984047
3.00001,2.90001,6.036305878,-0.299805072,-0.299805072
3.00001,2.95001,6.037644428,-0.299769972,-0.299769972
3.00001,3.00001,6.038971066,-0.299735164,-0.299735164
3.00001,3.05001,6.04028609,-0.29970064,-0.29970064
3.00001,3.10001,6.041589786,-0.299666393,-0.299666393
3.00001,3.15001,6.042882424,-0.299632417,-0.299632417
3.00001,3.20001,6.04416427,-0.299598705,-0.299598705
3.00001,3.25001,6.045435573,-0.299565252,-0.299565252
3.00001,3.30001,6.046696577,-0.299532051,-0.299532051
3.00001,3.35001,6.047947516,-0.299499098,-0.299499098
3.00001,3.40001,6.049188613,-0.299466386,-0.299466386
3.00001,3.45001,6.050420086,-0.29943391,-0.29943391
3.00001,3.50001,6.051642143,-0.299401666,-0.299401666
3.00001,3.55001,6.052854984,-0.299369648,-0.299369648
3.00001,3.60001,6.054058806,-0.299337852,-0.299337852
3.00001,3.65001,6.055253793,-0.299306273,-0.299306273
3.00001,3.70001,6.056440129,-0.299274908,-0.299274908
3.00001,3.75001,6.057617987,-0.299243751,-0.299243751
3.00001,3.80001,6.058787537,-0.299212798,-0.299212798
3.00001,3.85001,6.059948943,-0.299182047,-0.299182047
3.00001,3.90001,6.061102362,-0.299151492,-0.299151492
3.00001,3.95001,6.062247947,-0.29912113,-0.29912113
3.00001,4.00001,6.063385849,-0.299090958,-0.299090958
3.00001,4.05001,6.064516209,-0.299060972,-0.299060972
3.00001,4.10001,6.065639167,-0.299031169,-0.299031169
3.00001,4.15001,6.066754859,-0.299001545,-0.299001545
3.00001,4.20001,6.067863415,-0.298972097,-0.298972097
3.00001,4.25001,6.068964963,-0.298942822,-0.298942822
3.00001,4.30001,6.070059626,-0.298913718,-0.298913718
3.00001,4.35001,6.071147524,-0.29888478,-0.29888478
3.00001,4.40001,6.072228773,-0.298856008,-0.298856008
3.00001,4.45001,6.073303487,-0.298827396,-0.298827396
3.00001,4.50001,6.074371775,-0.298798944,-0.298798944
3.00001,4.55001,6.075433744,-0.298770648,-0.298770648
3.00001,4.60001,6.076489499,-0.298742506,-0.298742506
3.00001,4.65001,6.077539139,-0.298714516,-0.298714516
3.00001,4.70001,6.078582765,-0.298686674,-0.298686674
3.00001,4.75001,6.079620471,-0.298658979,-0.298658979
3.00001,4.80001,6.080652352,-0.298631429,-0.298631429
3.00001,4.85001,6.081678497,-0.29860402,-0.29860402
3.00001,4.90001,6.082698995,-0.298576752,-0.298576752
3.00001,4.95001,6.083713934,-0.298549621,-0.298549621
3.05001,1.00E-05,5.877565743,-0.299248647,-0.299248647
3.05001,0.05001,5.897450051,-0.303135755,-0.303135755
3.05001,0.10001,5.906238543,-0.303001023,-0.303001023
3.05001,0.15001,5.912970157,-0.302869189,-0.302869189
3.05001,0.20001,5.918635333,-0.302748418,-0.302748418
3.05001,0.25001,5.923618522,-0.30263739,-0.30263739
3.05001,0.30001,5.928117084,-0.302534373,-0.302534373
3.05001,0.35001,5.932248329,-0.302437965,-0.302437965
3.05001,0.40001,5.936088718,-0.302347089,-0.302347089
3.05001,0.45001,5.939691376,-0.302260918,-0.302260918
3.05001,0.50001,5.943094991,-0.302178804,-0.302178804
3.05001,0.55001,5.946328774,-0.302100234,-0.302100234
3.05001,0.60001,5.949415422,-0.302024789,-0.302024789
3.05001,0.65001,5.952372985,-0.301952129,-0.301952129
3.05001,0.70001,5.955216101,-0.30188197,-0.30188197
3.05001,0.75001,5.957956835,-0.30181407,-0.30181407
3.05001,0.80001,5.960605269,-0.301748227,-0.301748227
